player_name,position_x,team,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists_x,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out,GW,team_a,team_a_difficulty,team_h,team_h_difficulty,id_x,name,short_name,strength,strength_attack_away,strength_attack_home,strength_defence_away,strength_defence_home,strength_overall_away,strength_overall_home,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,date,id_y,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup 
Jamie Vardy,FWD,Leicester,205,5,Wolves,5,True,2021-08-14,1,0,1,90,1,0,1,0,0,0,0,1,0,0,0,23,37.2,24.7,59.0,12.1,105,0,1032316,0,0,1,Wolves,3,Leicester,2,9,Leicester,LEI,3,1130,1100,1160,1120,1190,1170,1,6,0.4564254879951477,90,FW,Leicester,Wolverhampton Wanderers,1,0,2021-08-14,16381,2021,475537,0.1942613869905472,0,2,1,0.4564254879951477,0.6506868600845337,0.0
Jannik Vestergaard,DEF,Leicester,340,5,Wolves,1,True,2021-08-14,1,0,1,28,0,0,0,0,0,0,0,0,0,0,0,3,3.6,0.1,0.0,0.4,50,0,97933,0,0,1,Wolves,3,Leicester,2,9,Leicester,LEI,3,1130,1100,1160,1120,1190,1170,0,0,0.0,26,Sub,Leicester,Wolverhampton Wanderers,1,0,2021-08-14,16381,2021,475538,0.0,0,0,0,0.0,0.0,0.0
Kasper Schmeichel,GK,Leicester,200,5,Wolves,9,True,2021-08-14,1,0,1,90,0,0,1,0,0,0,0,0,0,3,2,31,26.0,0.0,0.0,2.6,50,0,1114563,0,0,1,Wolves,3,Leicester,2,9,Leicester,LEI,3,1130,1100,1160,1120,1190,1170,0,0,0.0,90,GK,Leicester,Wolverhampton Wanderers,1,0,2021-08-14,16381,2021,475527,0.0,0,0,0,0.0,0.0,0.0
Kelechi Iheanacho,FWD,Leicester,213,5,Wolves,1,True,2021-08-14,1,0,1,18,0,0,0,0,0,0,0,0,0,0,0,2,1.4,3.7,8.0,1.3,75,0,929331,0,0,1,Wolves,3,Leicester,2,9,Leicester,LEI,3,1130,1100,1160,1120,1190,1170,0,1,0.08418118208646774,16,Sub,Leicester,Wolverhampton Wanderers,1,0,2021-08-14,16381,2021,475540,0.0,0,0,0,0.08418118208646774,0.2172236293554306,0.13304245471954346
Luke Thomas,DEF,Leicester,219,5,Wolves,7,True,2021-08-14,1,0,1,90,0,0,1,0,0,0,0,0,0,0,1,29,25.4,5.7,0.0,3.1,45,0,14916,0,0,1,Wolves,3,Leicester,2,9,Leicester,LEI,3,1130,1100,1160,1120,1190,1170,0,0,0.0,90,DL,Leicester,Wolverhampton Wanderers,1,0,2021-08-14,16381,2021,475531,0.0,0,0,0,0.0,0.028641644865274433,0.028641644865274433
Wilfred Ndidi,MID,Leicester,216,5,Wolves,3,True,2021-08-14,1,0,1,90,0,0,1,0,0,0,0,0,0,0,0,20,16.4,3.3,0.0,2.0,50,0,106828,0,0,1,Wolves,3,Leicester,2,9,Leicester,LEI,3,1130,1100,1160,1120,1190,1170,0,0,0.0,90,DMC,Leicester,Wolverhampton Wanderers,1,0,2021-08-14,16381,2021,475533,0.0,0,0,0,0.0,0.28880825638771057,0.28880825638771057
Youri Tielemans,MID,Leicester,210,5,Wolves,3,True,2021-08-14,1,0,1,90,0,0,1,0,0,0,0,0,0,0,0,23,33.4,17.8,7.0,5.8,65,0,364491,0,0,1,Wolves,3,Leicester,2,9,Leicester,LEI,3,1130,1100,1160,1120,1190,1170,0,1,0.017394647002220154,90,DMC,Leicester,Wolverhampton Wanderers,1,0,2021-08-14,16381,2021,475532,0.13304245471954346,0,1,0,0.017394647002220154,0.3733401298522949,0.2229030281305313
Ayoze Pérez,MID,Leicester,211,20,West Ham,-2,False,2021-08-23,4,1,2,39,0,0,0,4,0,0,0,0,1,0,0,-8,0.0,11.9,8.0,1.6,60,-684,22761,2320,3004,2,Leicester,4,West Ham,3,9,Leicester,LEI,3,1130,1100,1160,1120,1190,1170,0,1,0.07757028937339783,39,AMR,West Ham,Leicester,4,1,2021-08-23,16395,2021,478213,0.07021933794021606,0,1,0,0.07757028937339783,0.1477896273136139,0.07021933794021606
Daniel Amartey,DEF,Leicester,208,20,West Ham,0,False,2021-08-23,4,1,2,90,0,0,0,4,0,0,0,0,0,0,0,14,13.8,0.4,0.0,1.4,40,164815,1302262,197012,32197,2,Leicester,4,West Ham,3,9,Leicester,LEI,3,1130,1100,1160,1120,1190,1170,0,0,0.0,90,DC,West Ham,Leicester,4,1,2021-08-23,16395,2021,478208,0.0,0,0,0,0.0,0.07021933794021606,0.07021933794021606
Harvey Barnes,MID,Leicester,215,20,West Ham,2,False,2021-08-23,4,1,2,63,0,0,0,2,0,0,0,0,0,0,0,6,3.6,12.3,8.0,2.4,70,-93354,854193,32707,126061,2,Leicester,4,West Ham,3,9,Leicester,LEI,3,1130,1100,1160,1120,1190,1170,0,0,0.0,68,AML,West Ham,Leicester,4,1,2021-08-23,16395,2021,478215,0.020187433809041973,0,1,0,0.0,0.020187433809041973,0.0
James Maddison,MID,Leicester,212,20,West Ham,2,False,2021-08-23,4,1,2,80,0,0,0,3,0,0,0,0,0,0,0,8,9.2,12.0,10.0,3.1,69,-240085,618565,11507,251592,2,Leicester,4,West Ham,3,9,Leicester,LEI,3,1130,1100,1160,1120,1190,1170,0,1,0.020187433809041973,85,AMC,West Ham,Leicester,4,1,2021-08-23,16395,2021,478214,0.07757028937339783,0,1,0,0.020187433809041973,0.16797704994678495,0.07021933794021606
Jamie Vardy,FWD,Leicester,205,20,West Ham,2,False,2021-08-23,4,1,2,80,0,0,0,3,0,0,0,0,0,0,0,7,5.0,0.8,0.0,0.6,105,-14513,1192885,109604,124117,2,Leicester,4,West Ham,3,9,Leicester,LEI,3,1130,1100,1160,1120,1190,1170,0,0,0.0,85,FW,West Ham,Leicester,4,1,2021-08-23,16395,2021,478216,0.0,0,0,0,0.0,0.07021933794021606,0.07021933794021606
Kasper Schmeichel,GK,Leicester,200,20,West Ham,1,False,2021-08-23,4,1,2,90,0,0,0,4,0,0,0,0,0,3,0,15,20.0,0.0,0.0,2.0,50,96000,1462965,136842,40842,2,Leicester,4,West Ham,3,9,Leicester,LEI,3,1130,1100,1160,1120,1190,1170,0,0,0.0,90,GK,West Ham,Leicester,4,1,2021-08-23,16395,2021,478206,0.0,0,0,0,0.0,0.07021933794021606,0.07021933794021606
Kelechi Iheanacho,FWD,Leicester,213,20,West Ham,1,False,2021-08-23,4,1,2,9,0,0,0,1,0,0,0,0,0,0,0,2,0.0,0.3,0.0,0.0,74,-230863,738659,24066,254929,2,Leicester,4,West Ham,3,9,Leicester,LEI,3,1130,1100,1160,1120,1190,1170,0,0,0.0,5,Sub,West Ham,Leicester,4,1,2021-08-23,16395,2021,478218,0.0,0,0,0,0.0,0.0,0.0
Luke Thomas,DEF,Leicester,219,20,West Ham,0,False,2021-08-23,4,1,2,90,0,0,0,4,0,0,0,0,0,0,0,14,16.2,1.3,0.0,1.8,45,36985,85680,45674,8689,2,Leicester,4,West Ham,3,9,Leicester,LEI,3,1130,1100,1160,1120,1190,1170,0,0,0.0,90,DL,West Ham,Leicester,4,1,2021-08-23,16395,2021,478210,0.0,0,0,0,0.0,0.07021933794021606,0.07021933794021606
Patson Daka,FWD,Leicester,455,20,West Ham,1,False,2021-08-23,4,1,2,26,0,0,0,2,0,0,0,0,0,0,0,2,1.0,0.0,0.0,0.1,74,-30143,83139,3149,33292,2,Leicester,4,West Ham,3,9,Leicester,LEI,3,1130,1100,1160,1120,1190,1170,0,0,0.0,22,Sub,West Ham,Leicester,4,1,2021-08-23,16395,2021,478219,0.0,0,0,0,0.0,0.0,0.0
Wilfred Ndidi,MID,Leicester,216,20,West Ham,2,False,2021-08-23,4,1,2,90,0,0,0,4,0,0,0,0,0,0,0,14,16.0,3.0,0.0,1.9,50,-2143,127834,13258,15401,2,Leicester,4,West Ham,3,9,Leicester,LEI,3,1130,1100,1160,1120,1190,1170,0,0,0.0,90,DMC,West Ham,Leicester,4,1,2021-08-23,16395,2021,478212,0.0,0,0,0,0.0,0.1477896273136139,0.1477896273136139
Youri Tielemans,MID,Leicester,210,20,West Ham,7,False,2021-08-23,4,1,2,90,1,0,0,4,0,0,0,0,0,0,0,28,43.0,5.8,35.0,8.4,65,-29005,376007,19504,48509,2,Leicester,4,West Ham,3,9,Leicester,LEI,3,1130,1100,1160,1120,1190,1170,1,2,0.4893335103988648,90,DMC,West Ham,Leicester,4,1,2021-08-23,16395,2021,478211,0.0,0,0,1,0.4893335103988648,0.5797402858734131,0.09040676802396774
Daniel Amartey,DEF,Leicester,208,26,Norwich,2,False,2021-08-28,1,2,3,90,0,0,0,1,0,0,0,0,0,0,0,16,18.2,11.1,0.0,2.9,41,79847,1398589,159602,79755,3,Leicester,2,Norwich,3,9,Leicester,LEI,3,1130,1100,1160,1120,1190,1170,0,0,0.0,90,DC,Norwich,Leicester,1,2,2021-08-28,16398,2021,478874,0.031780898571014404,0,1,0,0.0,0.031780898571014404,0.031780898571014404
Harvey Barnes,MID,Leicester,215,26,Norwich,2,False,2021-08-28,1,2,3,66,0,0,0,1,0,0,0,0,0,0,0,2,1.6,7.1,14.0,2.3,69,-178876,683949,32137,211013,3,Leicester,2,Norwich,3,9,Leicester,LEI,3,1130,1100,1160,1120,1190,1170,0,2,0.10117123275995256,72,ML,Norwich,Leicester,1,2,2021-08-28,16398,2021,478880,0.0,0,0,0,0.10117123275995256,0.13295213878154755,0.031780898571014404
James Maddison,MID,Leicester,212,26,Norwich,2,False,2021-08-28,1,2,3,85,0,0,0,1,0,0,0,0,0,0,0,4,0.8,1.8,15.0,1.8,69,-66037,576886,31517,97554,3,Leicester,2,Norwich,3,9,Leicester,LEI,3,1130,1100,1160,1120,1190,1170,0,2,0.20650406181812286,90,FW,Norwich,Leicester,1,2,2021-08-28,16398,2021,478882,0.0,0,0,0,0.20650406181812286,0.17296947538852692,0.17296947538852692
Jamie Vardy,FWD,Leicester,205,26,Norwich,12,False,2021-08-28,1,2,3,90,1,1,0,1,0,0,0,0,0,0,3,41,60.4,10.6,36.0,10.7,105,-106318,1125378,77000,183318,3,Leicester,2,Norwich,3,9,Leicester,LEI,3,1130,1100,1160,1120,1190,1170,1,2,0.7921110987663269,90,FW,Norwich,Leicester,1,2,2021-08-28,16398,2021,478881,0.0595482662320137,1,1,1,0.7921110987663269,0.85165935754776,0.0
Kasper Schmeichel,GK,Leicester,200,26,Norwich,3,False,2021-08-28,1,2,3,90,0,0,0,1,0,0,0,0,0,3,0,14,19.6,0.0,0.0,2.0,50,18354,1528484,93357,75003,3,Leicester,2,Norwich,3,9,Leicester,LEI,3,1130,1100,1160,1120,1190,1170,0,0,0.0,90,GK,Norwich,Leicester,1,2,2021-08-28,16398,2021,478872,0.0,0,0,0,0.0,0.031780898571014404,0.031780898571014404
Kelechi Iheanacho,FWD,Leicester,213,26,Norwich,1,False,2021-08-28,1,2,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3,8.0,0.8,73,-278687,469547,14326,293013,3,Leicester,2,Norwich,3,9,Leicester,LEI,3,1130,1100,1160,1120,1190,1170,0,1,0.08259911090135574,18,Sub,Norwich,Leicester,1,2,2021-08-28,16398,2021,478884,0.0,0,0,0,0.08259911090135574,0.14214737713336945,0.0595482662320137
Kiernan Dewsbury-Hall,MID,Leicester,505,26,Norwich,1,False,2021-08-28,1,2,3,4,0,0,0,0,0,0,0,0,0,0,0,3,1.0,0.2,2.0,0.3,45,-227,2807,149,376,3,Leicester,2,Norwich,3,9,Leicester,LEI,3,1130,1100,1160,1120,1190,1170,0,0,0.0,1,Sub,Norwich,Leicester,1,2,2021-08-28,16398,2021,478885,0.0,0,0,0,0.0,0.08259911090135574,0.08259911090135574
Luke Thomas,DEF,Leicester,219,26,Norwich,2,False,2021-08-28,1,2,3,90,0,0,0,1,0,0,0,0,0,0,0,14,14.0,10.6,0.0,2.5,45,3718,90122,17205,13487,3,Leicester,2,Norwich,3,9,Leicester,LEI,3,1130,1100,1160,1120,1190,1170,0,0,0.0,90,DL,Norwich,Leicester,1,2,2021-08-28,16398,2021,478876,0.019530924037098885,0,1,0,0.0,0.11086008697748184,0.0913291648030281
Marc Albrighton,MID,Leicester,202,26,Norwich,7,False,2021-08-28,1,2,3,90,1,0,0,1,0,0,0,1,0,0,1,26,39.6,5.6,19.0,6.4,54,-1800,13185,776,2576,3,Leicester,2,Norwich,3,9,Leicester,LEI,3,1130,1100,1160,1120,1190,1170,1,1,0.0595482662320137,90,MR,Norwich,Leicester,1,2,2021-08-28,16398,2021,478877,0.0,0,0,1,0.0595482662320137,0.17296947538852692,0.1134212091565132
Timothy Castagne,DEF,Leicester,209,26,Norwich,2,False,2021-08-28,1,2,3,79,0,0,0,1,0,0,0,0,0,0,0,9,7.0,1.8,0.0,0.9,54,-6115,61318,2948,9063,3,Leicester,2,Norwich,3,9,Leicester,LEI,3,1130,1100,1160,1120,1190,1170,0,0,0.0,80,Sub,Norwich,Leicester,1,2,2021-08-28,16398,2021,478883,0.0,0,0,0,0.0,0.031780898571014404,0.031780898571014404
Wilfred Ndidi,MID,Leicester,216,26,Norwich,2,False,2021-08-28,1,2,3,90,0,0,0,1,0,0,0,0,0,0,0,13,20.4,2.0,2.0,2.4,50,-7608,125850,9581,17189,3,Leicester,2,Norwich,3,9,Leicester,LEI,3,1130,1100,1160,1120,1190,1170,0,0,0.0,90,MC,Norwich,Leicester,1,2,2021-08-28,16398,2021,478879,0.0,0,0,0,0.0,0.0,0.0
Youri Tielemans,MID,Leicester,210,26,Norwich,2,False,2021-08-28,1,2,3,90,0,0,0,1,0,0,0,0,0,0,0,12,20.6,14.0,3.0,3.8,65,-1885,395136,33611,35496,3,Leicester,2,Norwich,3,9,Leicester,LEI,3,1130,1100,1160,1120,1190,1170,0,1,0.031780898571014404,90,MC,Norwich,Leicester,1,2,2021-08-28,16398,2021,478878,0.08164031058549881,0,1,0,0.031780898571014404,0.1134212091565132,0.0
Ademola Lookman,MID,Leicester,587,37,Man City,1,True,2021-09-11,0,1,4,17,0,0,0,0,0,0,0,0,0,0,0,0,3.4,0.5,35.0,3.9,60,1135,1673,2026,891,4,Man City,3,Leicester,4,9,Leicester,LEI,3,1130,1100,1160,1120,1190,1170,0,2,0.5437225103378296,15,Sub,Leicester,Manchester City,0,1,2021-09-11,16409,2021,480385,0.0,0,0,0,0.5437225103378296,0.5437225103378296,0.0
Harvey Barnes,MID,Leicester,215,37,Man City,2,True,2021-09-11,0,1,4,72,0,0,0,1,0,0,0,0,0,0,0,4,0.0,4.3,6.0,1.0,68,-266212,418449,11614,277826,4,Man City,3,Leicester,4,9,Leicester,LEI,3,1130,1100,1160,1120,1190,1170,0,1,0.03514131531119346,75,ML,Leicester,Manchester City,0,1,2021-09-11,16409,2021,480381,0.0,0,0,0,0.03514131531119346,0.03514131531119346,0.0
James Maddison,MID,Leicester,212,37,Man City,2,True,2021-09-11,0,1,4,73,0,0,0,1,0,0,0,0,0,0,0,9,7.8,11.8,2.0,2.2,68,-122467,463566,19259,141726,4,Man City,3,Leicester,4,9,Leicester,LEI,3,1130,1100,1160,1120,1190,1170,0,0,0.0,76,FW,Leicester,Manchester City,0,1,2021-09-11,16409,2021,480383,0.0937630459666252,0,1,0,0.0,0.0937630459666252,0.0
Jamie Vardy,FWD,Leicester,205,37,Man City,2,True,2021-09-11,0,1,4,90,0,0,0,1,0,0,0,0,0,0,0,5,4.4,15.9,10.0,3.0,104,-186872,972310,90964,277836,4,Man City,3,Leicester,4,9,Leicester,LEI,3,1130,1100,1160,1120,1190,1170,0,0,0.0,90,FW,Leicester,Manchester City,0,1,2021-09-11,16409,2021,480382,0.03514131531119346,0,1,0,0.0,0.12385863810777666,0.08871732652187347
Jannik Vestergaard,DEF,Leicester,340,37,Man City,6,True,2021-09-11,0,1,4,60,0,0,1,0,0,0,0,0,0,0,0,22,27.2,0.3,9.0,3.7,49,-21806,58584,932,22738,4,Man City,3,Leicester,4,9,Leicester,LEI,3,1130,1100,1160,1120,1190,1170,0,1,0.03875558450818062,63,DC,Leicester,Manchester City,0,1,2021-09-11,16409,2021,480375,0.0,0,0,0,0.03875558450818062,0.03514131531119346,0.03514131531119346
Jonny Evans,DEF,Leicester,201,37,Man City,1,True,2021-09-11,0,1,4,29,0,0,0,1,0,0,0,0,0,0,0,7,11.4,0.3,2.0,1.4,54,-1225,10644,193,1418,4,Man City,3,Leicester,4,9,Leicester,LEI,3,1130,1100,1160,1120,1190,1170,0,0,0.0,27,Sub,Leicester,Manchester City,0,1,2021-09-11,16409,2021,480386,0.0,0,0,0,0.0,0.0,0.0
Kasper Schmeichel,GK,Leicester,200,37,Man City,4,True,2021-09-11,0,1,4,90,0,0,0,1,0,0,0,0,0,7,0,24,58.0,0.0,0.0,5.8,50,-41213,1521522,152805,194018,4,Man City,3,Leicester,4,9,Leicester,LEI,3,1130,1100,1160,1120,1190,1170,0,0,0.0,90,GK,Leicester,Manchester City,0,1,2021-09-11,16409,2021,480373,0.0,0,0,0,0.0,0.03514131531119346,0.03514131531119346
Kelechi Iheanacho,FWD,Leicester,213,37,Man City,1,True,2021-09-11,0,1,4,17,0,0,0,0,0,0,0,0,0,0,0,7,1.6,14.6,6.0,2.2,72,-195671,280585,7209,202880,4,Man City,3,Leicester,4,9,Leicester,LEI,3,1130,1100,1160,1120,1190,1170,0,1,0.08871732652187347,14,Sub,Leicester,Manchester City,0,1,2021-09-11,16409,2021,480384,0.4863051772117615,0,1,0,0.08871732652187347,0.5750225186347961,0.0
Marc Albrighton,MID,Leicester,202,37,Man City,2,True,2021-09-11,0,1,4,90,0,0,0,1,0,0,0,0,0,0,0,8,9.0,36.3,0.0,4.5,54,3448,18889,6809,3361,4,Man City,3,Leicester,4,9,Leicester,LEI,3,1130,1100,1160,1120,1190,1170,0,0,0.0,90,MR,Leicester,Manchester City,0,1,2021-09-11,16409,2021,480378,0.1274729073047638,0,2,0,0.0,0.6101638078689575,0.5214464664459229
Ryan Bertrand,DEF,Leicester,473,37,Man City,2,True,2021-09-11,0,1,4,90,0,0,0,1,0,0,0,0,0,0,0,8,16.2,0.3,0.0,1.7,49,-20287,57109,1268,21555,4,Man City,3,Leicester,4,9,Leicester,LEI,3,1130,1100,1160,1120,1190,1170,0,0,0.0,90,DL,Leicester,Manchester City,0,1,2021-09-11,16409,2021,480377,0.0,0,0,0,0.0,0.03514131531119346,0.03514131531119346
Timothy Castagne,DEF,Leicester,209,37,Man City,2,True,2021-09-11,0,1,4,90,0,0,0,1,0,0,0,0,0,0,0,6,10.6,1.2,0.0,1.2,54,-6183,56576,3821,10004,4,Man City,3,Leicester,4,9,Leicester,LEI,3,1130,1100,1160,1120,1190,1170,0,0,0.0,90,DR,Leicester,Manchester City,0,1,2021-09-11,16409,2021,480374,0.0,0,0,0,0.0,0.12385863810777666,0.12385863810777666
Wilfred Ndidi,MID,Leicester,216,37,Man City,2,True,2021-09-11,0,1,4,90,0,0,0,1,0,0,0,0,0,0,0,20,21.2,3.6,20.0,4.5,50,-9319,122960,12739,22058,4,Man City,3,Leicester,4,9,Leicester,LEI,3,1130,1100,1160,1120,1190,1170,0,1,0.0937630459666252,90,MC,Leicester,Manchester City,0,1,2021-09-11,16409,2021,480380,0.0,0,0,0,0.0937630459666252,0.12890435755252838,0.03514131531119346
Youri Tielemans,MID,Leicester,210,37,Man City,2,True,2021-09-11,0,1,4,90,0,0,0,1,0,0,0,0,0,0,0,6,6.2,0.5,0.0,0.7,65,-48963,356930,25057,74020,4,Man City,3,Leicester,4,9,Leicester,LEI,3,1130,1100,1160,1120,1190,1170,0,0,0.0,90,MC,Leicester,Manchester City,0,1,2021-09-11,16409,2021,480379,0.0,0,0,0,0.0,0.03514131531119346,0.03514131531119346
Ademola Lookman,MID,Leicester,587,42,Brighton,1,False,2021-09-19,2,1,5,45,0,0,0,1,0,0,0,0,0,0,0,6,8.2,22.7,48.0,7.9,60,886,3039,1733,847,5,Leicester,3,Brighton,3,9,Leicester,LEI,3,1130,1100,1160,1120,1190,1170,0,2,0.11236593127250673,42,Sub,Brighton,Leicester,2,1,2021-09-19,16423,2021,482605,0.06274959444999695,0,2,0,0.11236593127250673,0.8024144172668457,0.6764476299285889
Harvey Barnes,MID,Leicester,215,42,Brighton,2,False,2021-09-19,2,1,5,90,0,0,0,2,0,0,0,0,0,0,0,7,14.4,49.6,23.0,8.7,68,-57575,368888,23155,80730,5,Leicester,3,Brighton,3,9,Leicester,LEI,3,1130,1100,1160,1120,1190,1170,0,1,0.030487162992358208,90,FWL,Brighton,Leicester,2,1,2021-09-19,16423,2021,482602,0.15579237043857574,0,4,0,0.030487162992358208,0.2300938814878464,0.167717307806015
James Maddison,MID,Leicester,212,42,Brighton,1,False,2021-09-19,2,1,5,45,0,0,0,1,0,0,0,0,0,0,0,3,1.4,2.4,8.0,1.2,68,-42595,430690,22888,65483,5,Leicester,3,Brighton,3,9,Leicester,LEI,3,1130,1100,1160,1120,1190,1170,0,1,0.01923309825360775,48,FWR,Brighton,Leicester,2,1,2021-09-19,16423,2021,482600,0.0,0,0,0,0.01923309825360775,0.1355266571044922,0.11629355698823927
Jamie Vardy,FWD,Leicester,205,42,Brighton,8,False,2021-09-19,2,1,5,90,1,0,0,2,0,0,0,0,0,0,2,31,35.4,22.1,61.0,11.9,104,-72390,922098,112734,185124,5,Leicester,3,Brighton,3,9,Leicester,LEI,3,1130,1100,1160,1120,1190,1170,1,3,0.8153802156448364,90,FW,Brighton,Leicester,2,1,2021-09-19,16423,2021,482601,0.07840953767299652,0,2,1,0.8153802156448364,0.9130228757858276,0.01923309825360775
Jannik Vestergaard,DEF,Leicester,340,42,Brighton,1,False,2021-09-19,2,1,5,90,0,0,0,2,0,0,0,0,0,0,0,17,19.8,2.3,2.0,2.4,49,6846,68720,13611,6765,5,Leicester,3,Brighton,3,9,Leicester,LEI,3,1130,1100,1160,1120,1190,1170,0,0,0.0,90,DC,Brighton,Leicester,2,1,2021-09-19,16423,2021,482594,0.0,0,0,0,0.0,0.7851318120956421,0.7851318120956421
Kasper Schmeichel,GK,Leicester,200,42,Brighton,2,False,2021-09-19,2,1,5,90,0,0,0,2,0,0,0,0,0,3,0,13,22.6,0.0,0.0,2.3,50,55165,1611155,148148,92983,5,Leicester,3,Brighton,3,9,Leicester,LEI,3,1130,1100,1160,1120,1190,1170,0,0,0.0,90,GK,Brighton,Leicester,2,1,2021-09-19,16423,2021,482592,0.0,0,0,0,0.0,0.0,0.0
Kelechi Iheanacho,FWD,Leicester,213,42,Brighton,1,False,2021-09-19,2,1,5,15,0,0,0,0,0,0,0,0,0,0,0,4,2.0,10.8,2.0,1.5,71,-53802,234741,10613,64415,5,Leicester,3,Brighton,3,9,Leicester,LEI,3,1130,1100,1160,1120,1190,1170,0,0,0.0,13,Sub,Brighton,Leicester,2,1,2021-09-19,16423,2021,482604,0.05298992618918419,0,1,0,0.0,0.0,0.0
Ryan Bertrand,DEF,Leicester,473,42,Brighton,1,False,2021-09-19,2,1,5,67,0,0,0,2,0,0,0,0,0,0,0,7,3.8,9.8,0.0,1.4,49,-1844,56812,6258,8102,5,Leicester,3,Brighton,3,9,Leicester,LEI,3,1130,1100,1160,1120,1190,1170,0,0,0.0,70,DL,Brighton,Leicester,2,1,2021-09-19,16423,2021,482596,0.0,0,0,0,0.0,0.1507190316915512,0.1507190316915512
Timothy Castagne,DEF,Leicester,209,42,Brighton,1,False,2021-09-19,2,1,5,22,0,0,0,0,0,0,0,0,0,0,0,4,5.4,2.5,2.0,1.0,54,926,58886,8041,7115,5,Leicester,3,Brighton,3,9,Leicester,LEI,3,1130,1100,1160,1120,1190,1170,0,0,0.0,20,Sub,Brighton,Leicester,2,1,2021-09-19,16423,2021,482603,0.0,0,0,0,0.0,0.028621966019272808,0.028621966019272808
Wilfred Ndidi,MID,Leicester,216,42,Brighton,1,False,2021-09-19,2,1,5,90,0,0,0,2,0,0,0,1,0,0,0,9,13.8,3.2,2.0,1.9,50,-2718,124343,10241,12959,5,Leicester,3,Brighton,3,9,Leicester,LEI,3,1130,1100,1160,1120,1190,1170,0,0,0.0,90,MC,Brighton,Leicester,2,1,2021-09-19,16423,2021,482599,0.0,0,0,0,0.0,0.7079368233680725,0.7079368233680725
Youri Tielemans,MID,Leicester,210,42,Brighton,5,False,2021-09-19,2,1,5,90,0,1,0,2,0,0,0,0,0,0,0,25,29.0,36.1,26.0,9.1,65,-18248,348298,25685,43933,5,Leicester,3,Brighton,3,9,Leicester,LEI,3,1130,1100,1160,1120,1190,1170,0,5,0.11706998944282533,90,MC,Brighton,Leicester,2,1,2021-09-19,16423,2021,482597,0.7671434879302979,1,2,0,0.11706998944282533,0.7365587949752808,0.03987183421850205
Ademola Lookman,MID,Leicester,587,57,Burnley,3,True,2021-09-25,2,2,6,77,0,0,0,2,0,0,0,0,0,0,1,20,19.2,47.9,20.0,8.7,60,1198,4732,2118,920,6,Burnley,3,Leicester,2,9,Leicester,LEI,3,1130,1100,1160,1120,1190,1170,0,1,0.04503186792135239,82,FWR,Leicester,Burnley,2,2,2021-09-25,16430,2021,484679,0.3606738746166229,0,4,0,0.04503186792135239,0.8931445479393005,0.5902224779129028
Harvey Barnes,MID,Leicester,215,57,Burnley,1,True,2021-09-25,2,2,6,90,0,0,0,2,0,0,0,1,0,0,0,7,6.4,14.8,115.0,13.6,68,-3892,370247,42331,46223,6,Burnley,3,Leicester,2,9,Leicester,LEI,3,1130,1100,1160,1120,1190,1170,0,6,0.35805952548980713,90,FWL,Leicester,Burnley,2,2,2021-09-25,16430,2021,484681,0.04503186792135239,0,1,0,0.35805952548980713,1.3949779272079468,0.991886556148529
James Maddison,MID,Leicester,212,57,Burnley,1,True,2021-09-25,2,2,6,12,0,0,0,0,0,0,0,0,0,0,0,4,3.4,11.6,4.0,1.9,68,-40460,394418,14052,54512,6,Burnley,3,Leicester,2,9,Leicester,LEI,3,1130,1100,1160,1120,1190,1170,0,0,0.0,8,Sub,Leicester,Burnley,2,2,2021-09-25,16430,2021,484684,0.020386381074786183,0,1,0,0.0,0.0,0.0
Jamie Vardy,FWD,Leicester,205,57,Burnley,11,True,2021-09-25,2,2,6,90,2,0,0,2,1,0,0,0,0,0,3,44,60.6,11.8,110.0,18.2,104,43116,988956,123234,80118,6,Burnley,3,Leicester,2,9,Leicester,LEI,3,1130,1100,1160,1120,1190,1170,2,6,1.3338868618011477,90,FW,Leicester,Burnley,2,2,2021-09-25,16430,2021,484680,0.0915101170539856,0,1,2,1.3338868618011477,1.4633008241653442,0.12941394746303558
Jannik Vestergaard,DEF,Leicester,340,57,Burnley,0,True,2021-09-25,2,2,6,90,0,0,0,2,0,0,0,1,0,0,0,15,20.4,0.8,0.0,2.1,49,14056,85981,19201,5145,6,Burnley,3,Leicester,2,9,Leicester,LEI,3,1130,1100,1160,1120,1190,1170,0,0,0.0,90,DC,Leicester,Burnley,2,2,2021-09-25,16430,2021,484673,0.0,0,0,0,0.0,0.8571881651878357,0.8571881651878357
Kasper Schmeichel,GK,Leicester,200,57,Burnley,1,True,2021-09-25,2,2,6,90,0,0,0,2,0,0,0,0,0,2,0,14,16.8,0.0,0.0,1.7,51,24149,1652153,92714,68565,6,Burnley,3,Leicester,2,9,Leicester,LEI,3,1130,1100,1160,1120,1190,1170,0,0,0.0,90,GK,Leicester,Burnley,2,2,2021-09-25,16430,2021,484671,0.0,0,0,0,0.0,1.1963127851486206,1.1963127851486206
