player_name,position,team,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out,GW,strength_attack_away,strength_attack_home,strength_defence_away,strength_defence_home,strength_overall_away,strength_overall_home,season 
Tom Cleverley,MID,Watford,Everton,0,False,2021-10-23,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-643,10506,229,872,9,1060,1040,1060,1060,1060,1050,2021
Troy Deeney,FWD,Watford,Everton,0,False,2021-10-23,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-2019,37936,0,2019,9,1060,1040,1060,1060,1060,1050,2021
William Troost-Ekong,DEF,Watford,Everton,0,False,2021-10-23,2,5,90,0,0,0,2,0,0,0,1,0,0,0,10,23.8,0.2,0.0,2.4,45,-47,11811,1382,1429,9,1060,1040,1060,1060,1060,1050,2021
Aaron Wan-Bissaka,DEF,Man Utd,Liverpool,-1,True,2021-10-24,0,5,90,0,0,0,5,0,0,0,1,0,0,0,8,16.6,1.8,0.0,1.8,53,-48117,436086,3445,51562,9,1190,1160,1310,1250,1320,1280,2021
Alex Nicolao Telles,DEF,Man Utd,Liverpool,0,True,2021-10-24,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-1080,5350,241,1321,9,1190,1160,1310,1250,1320,1280,2021
Andreas Pereira,MID,Man Utd,Liverpool,0,True,2021-10-24,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-18,855,0,18,9,1190,1160,1310,1250,1320,1280,2021
Anthony Elanga,MID,Man Utd,Liverpool,0,True,2021-10-24,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-50,1428,37,87,9,1190,1160,1310,1250,1320,1280,2021
Anthony Martial,FWD,Man Utd,Liverpool,0,True,2021-10-24,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,76,-2487,50129,256,2743,9,1190,1160,1310,1250,1320,1280,2021
Bruno Miguel Borges Fernandes,MID,Man Utd,Liverpool,1,True,2021-10-24,0,5,61,0,0,0,5,0,0,0,1,0,0,0,13,7.4,32.4,4.0,4.4,118,-193052,1885663,12297,205349,9,1190,1160,1310,1250,1320,1280,2021
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,Liverpool,1,True,2021-10-24,0,5,90,0,0,0,5,0,0,0,1,0,0,0,-4,2.0,12.0,45.0,5.9,125,-643591,3033935,42908,686499,9,1190,1160,1310,1250,1320,1280,2021
David de Gea,GK,Man Utd,Liverpool,1,True,2021-10-24,0,5,90,0,0,0,5,0,0,0,0,0,3,0,14,22.0,0.0,0.0,2.2,51,-49633,492443,7239,56872,9,1190,1160,1310,1250,1320,1280,2021
Dean Henderson,GK,Man Utd,Liverpool,0,True,2021-10-24,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-1089,38113,151,1240,9,1190,1160,1310,1250,1320,1280,2021
Donny van de Beek,MID,Man Utd,Liverpool,0,True,2021-10-24,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,57,-205,9567,236,441,9,1190,1160,1310,1250,1320,1280,2021
Edinson Cavani,FWD,Man Utd,Liverpool,1,True,2021-10-24,0,5,28,0,0,0,0,0,0,0,0,0,0,0,-1,1.0,0.5,34.0,3.6,84,-2424,150187,1087,3511,9,1190,1160,1310,1250,1320,1280,2021
Eric Bailly,DEF,Man Utd,Liverpool,0,True,2021-10-24,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-453,7975,171,624,9,1190,1160,1310,1250,1320,1280,2021
Frederico Rodrigues de Paula Santos,MID,Man Utd,Liverpool,1,True,2021-10-24,0,5,90,0,0,0,5,0,0,0,1,0,0,0,8,6.0,13.4,0.0,1.9,49,-2493,34706,675,3168,9,1190,1160,1310,1250,1320,1280,2021
Harry Maguire,DEF,Man Utd,Liverpool,-1,True,2021-10-24,0,5,90,0,0,0,5,0,0,0,1,0,0,0,9,21.6,0.5,8.0,3.0,54,-14679,488540,5033,19712,9,1190,1160,1310,1250,1320,1280,2021
Jadon Sancho,MID,Man Utd,Liverpool,0,True,2021-10-24,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90,-6459,158281,930,7389,9,1190,1160,1310,1250,1320,1280,2021
Jesse Lingard,MID,Man Utd,Liverpool,0,True,2021-10-24,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,69,-5146,101646,1672,6818,9,1190,1160,1310,1250,1320,1280,2021
José Diogo Dalot Teixeira,DEF,Man Utd,Liverpool,1,True,2021-10-24,0,5,28,0,0,0,0,0,0,0,0,0,0,0,3,7.8,22.6,4.0,3.4,44,-302,6287,166,468,9,1190,1160,1310,1250,1320,1280,2021
Juan Mata,MID,Man Utd,Liverpool,0,True,2021-10-24,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-66,4853,196,262,9,1190,1160,1310,1250,1320,1280,2021
Luke Shaw,DEF,Man Utd,Liverpool,-1,True,2021-10-24,0,5,90,0,0,0,5,0,0,0,1,0,0,0,9,8.8,29.0,1.0,3.9,53,-206413,2022980,13610,220023,9,1190,1160,1310,1250,1320,1280,2021
Marcus Rashford,MID,Man Utd,Liverpool,2,True,2021-10-24,0,5,61,0,0,0,5,0,0,0,0,0,0,0,4,1.6,2.4,44.0,4.8,94,20204,39724,24193,3989,9,1190,1160,1310,1250,1320,1280,2021
Mason Greenwood,MID,Man Utd,Liverpool,1,True,2021-10-24,0,5,45,0,0,0,4,0,0,0,0,0,0,0,7,7.8,21.4,21.0,5.0,76,2596,1107599,91956,89360,9,1190,1160,1310,1250,1320,1280,2021
Nemanja Matic,MID,Man Utd,Liverpool,0,True,2021-10-24,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-507,29331,1922,2429,9,1190,1160,1310,1250,1320,1280,2021
Paul Pogba,MID,Man Utd,Liverpool,-2,True,2021-10-24,0,5,15,0,0,0,1,0,0,0,0,1,0,0,-7,0.0,0.8,0.0,0.0,76,-241973,1401685,17131,259104,9,1190,1160,1310,1250,1320,1280,2021
Raphaël Varane,DEF,Man Utd,Liverpool,0,True,2021-10-24,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-56454,226770,377,56831,9,1190,1160,1310,1250,1320,1280,2021
Scott McTominay,MID,Man Utd,Liverpool,2,True,2021-10-24,0,5,90,0,0,0,5,0,0,0,0,0,0,0,18,22.0,34.2,4.0,6.0,54,-736,21149,836,1572,9,1190,1160,1310,1250,1320,1280,2021
Tom Heaton,GK,Man Utd,Liverpool,0,True,2021-10-24,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-514,43806,707,1221,9,1190,1160,1310,1250,1320,1280,2021
Victor Lindelöf,DEF,Man Utd,Liverpool,0,True,2021-10-24,0,5,90,0,0,0,5,0,0,0,0,0,0,0,13,9.2,0.3,0.0,1.0,48,-1601,41814,1290,2891,9,1190,1160,1310,1250,1320,1280,2021
Adam Forshaw,MID,Leeds,Wolves,0,True,2021-10-23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1,1178,94,95,9,1070,1060,1130,1100,1130,1090,2021
Charlie Cresswell,DEF,Leeds,Wolves,0,True,2021-10-23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-637,37882,1873,2510,9,1070,1060,1130,1100,1130,1090,2021
Cody Drameh,DEF,Leeds,Wolves,0,True,2021-10-23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-145,6161,96,241,9,1070,1060,1130,1100,1130,1090,2021
Crysencio Summerville,MID,Leeds,Wolves,1,True,2021-10-23,1,1,36,0,0,0,0,0,0,0,0,0,0,0,3,6.8,3.3,26.0,3.6,45,-69,5241,196,265,9,1070,1060,1130,1100,1130,1090,2021
Daniel James,MID,Leeds,Wolves,2,True,2021-10-23,1,1,90,0,0,0,1,0,0,0,0,0,0,0,7,8.4,16.9,2.0,2.7,60,-3125,44608,2626,5751,9,1070,1060,1130,1100,1130,1090,2021
Diego Llorente,DEF,Leeds,Wolves,2,True,2021-10-23,1,1,90,0,0,0,1,0,0,0,0,0,0,0,17,15.0,1.2,22.0,3.8,45,6918,37814,10832,3914,9,1070,1060,1130,1100,1130,1090,2021
Francisco Casilla Cortés,GK,Leeds,Wolves,0,True,2021-10-23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-4,464,0,4,9,1070,1060,1130,1100,1130,1090,2021
Héctor Junior Firpo Adames,DEF,Leeds,Wolves,0,True,2021-10-23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-6581,37086,218,6799,9,1070,1060,1130,1100,1130,1090,2021
Hélder Wander Sousa de Azevedo e Costa,MID,Leeds,Wolves,0,True,2021-10-23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-198,5038,0,198,9,1070,1060,1130,1100,1130,1090,2021
Ian Carlo Poveda-Ocampo,MID,Leeds,Wolves,0,True,2021-10-23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-114,2301,0,114,9,1070,1060,1130,1100,1130,1090,2021
Illan Meslier,GK,Leeds,Wolves,3,True,2021-10-23,1,1,90,0,0,0,1,0,0,0,0,0,3,0,15,20.4,0.0,0.0,2.0,50,-6551,240020,3873,10424,9,1070,1060,1130,1100,1130,1090,2021
Jack Harrison,MID,Leeds,Wolves,1,True,2021-10-23,1,1,45,0,0,0,1,0,0,0,0,0,0,0,-1,0.0,12.3,4.0,1.4,57,-7084,101821,720,7804,9,1070,1060,1130,1100,1130,1090,2021
Jamie Shackleton,MID,Leeds,Wolves,1,True,2021-10-23,1,1,90,0,0,0,1,0,0,0,1,0,0,0,10,20.8,3.9,4.0,2.9,45,384,15835,1473,1089,9,1070,1060,1130,1100,1130,1090,2021
Joe Gelhardt,FWD,Leeds,Wolves,4,True,2021-10-23,1,1,27,0,1,0,0,0,0,0,0,0,0,0,9,5.0,10.8,55.0,7.1,45,4015,30618,6569,2554,9,1070,1060,1130,1100,1130,1090,2021
Kalvin Phillips,MID,Leeds,Wolves,0,True,2021-10-23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-15208,124168,453,15661,9,1070,1060,1130,1100,1130,1090,2021
Kristoffer Klaesson,GK,Leeds,Wolves,0,True,2021-10-23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-230,11210,91,321,9,1070,1060,1130,1100,1130,1090,2021
Leo Fuhr Hjelde,DEF,Leeds,Wolves,0,True,2021-10-23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-2,1048,94,96,9,1070,1060,1130,1100,1130,1090,2021
Liam Cooper,DEF,Leeds,Wolves,2,True,2021-10-23,1,1,90,0,0,0,1,0,0,0,0,0,0,0,15,9.6,1.2,8.0,1.9,45,-211,38925,2189,2400,9,1070,1060,1130,1100,1130,1090,2021
Liam McCarron,MID,Leeds,Wolves,0,True,2021-10-23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-28,1090,58,86,9,1070,1060,1130,1100,1130,1090,2021
Luke Ayling,DEF,Leeds,Wolves,0,True,2021-10-23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-59735,394657,205,59940,9,1070,1060,1130,1100,1130,1090,2021
Mateusz Klich,MID,Leeds,Wolves,2,True,2021-10-23,1,1,62,0,0,0,1,0,0,0,0,0,0,0,9,2.8,5.9,17.0,2.6,55,-3151,52451,2453,5604,9,1070,1060,1130,1100,1130,1090,2021
Nohan Kenneh,MID,Leeds,Wolves,0,True,2021-10-23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-6,450,49,55,9,1070,1060,1130,1100,1130,1090,2021
Pablo Hernández Domínguez,MID,Leeds,Wolves,0,True,2021-10-23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-1,183,0,1,9,1070,1060,1130,1100,1130,1090,2021
Pascal Struijk,DEF,Leeds,Wolves,2,True,2021-10-23,1,1,90,0,0,0,1,0,0,0,0,0,0,0,12,14.8,3.3,2.0,2.0,44,-314,16305,457,771,9,1070,1060,1130,1100,1130,1090,2021
Patrick Bamford,FWD,Leeds,Wolves,0,True,2021-10-23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,78,-45152,362630,324,45476,9,1070,1060,1130,1100,1130,1090,2021
Raphael Dias Belloli,MID,Leeds,Wolves,1,True,2021-10-23,1,1,53,0,0,0,1,0,0,0,0,0,0,0,8,16.0,26.5,16.0,5.9,67,173012,1826365,221903,48891,9,1070,1060,1130,1100,1130,1090,2021
Robin Koch,DEF,Leeds,Wolves,0,True,2021-10-23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-368,9086,65,433,9,1070,1060,1130,1100,1130,1090,2021
Rodrigo Moreno,FWD,Leeds,Wolves,8,True,2021-10-23,1,1,90,1,0,0,1,0,0,0,1,0,0,3,41,56.6,66.0,40.0,16.3,63,-1525,94193,6427,7952,9,1070,1060,1130,1100,1130,1090,2021
Sam Greenwood,FWD,Leeds,Wolves,0,True,2021-10-23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-4095,172396,6164,10259,9,1070,1060,1130,1100,1130,1090,2021
Stuart Dallas,MID,Leeds,Wolves,3,True,2021-10-23,1,1,90,0,0,0,1,0,0,0,0,0,0,1,22,24.2,31.4,8.0,6.4,52,-35157,492237,6209,41366,9,1070,1060,1130,1100,1130,1090,2021
Stuart McKinstry,MID,Leeds,Wolves,0,True,2021-10-23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,3171,18728,6472,3301,9,1070,1060,1130,1100,1130,1090,2021
Tyler Roberts,MID,Leeds,Wolves,1,True,2021-10-23,1,1,45,0,0,0,0,0,0,0,0,0,0,0,3,0.0,21.1,9.0,3.0,49,-137,5451,227,364,9,1070,1060,1130,1100,1130,1090,2021
Abdoulaye Doucouré,MID,Everton,Watford,0,True,2021-10-23,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,57,-185288,434319,47750,233038,9,1140,1120,1210,1150,1230,1190,2021
Alex Iwobi,MID,Everton,Watford,1,True,2021-10-23,2,5,13,0,0,0,4,0,0,0,0,0,0,0,3,1.2,0.7,0.0,0.2,58,222,14674,1036,814,9,1140,1120,1210,1150,1230,1190,2021
Allan Marques Loureiro,MID,Everton,Watford,1,True,2021-10-23,2,5,90,0,0,0,5,0,0,0,1,0,0,0,13,9.8,12.3,26.0,4.8,46,-747,595425,40554,41301,9,1140,1120,1210,1150,1230,1190,2021
Andros Townsend,MID,Everton,Watford,2,True,2021-10-23,2,5,90,0,0,0,5,0,0,0,0,0,0,0,10,9.6,11.8,15.0,3.6,57,389380,1206754,420166,30786,9,1140,1120,1210,1150,1230,1190,2021
André Filipe Tavares Gomes,MID,Everton,Watford,0,True,2021-10-23,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-493,7572,15,508,9,1140,1120,1210,1150,1230,1190,2021
Andy Lonergan,GK,Everton,Watford,0,True,2021-10-23,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-85,5209,105,190,9,1140,1120,1210,1150,1230,1190,2021
Anthony Gordon,MID,Everton,Watford,1,True,2021-10-23,2,5,59,0,0,0,1,0,0,0,0,0,0,0,6,11.6,23.4,38.0,7.3,45,46,6159,485,439,9,1140,1120,1210,1150,1230,1190,2021
Asmir Begović,GK,Everton,Watford,0,True,2021-10-23,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-3773,288300,2742,6515,9,1140,1120,1210,1150,1230,1190,2021
Ben Godfrey,DEF,Everton,Watford,0,True,2021-10-23,2,5,90,0,0,0,5,0,0,0,0,0,0,0,18,31.4,0.4,0.0,3.2,48,1635,47777,3190,1555,9,1140,1120,1210,1150,1230,1190,2021
Bernard Anício Caldeira Duarte,MID,Everton,Watford,0,True,2021-10-23,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-2,229,0,2,9,1140,1120,1210,1150,1230,1190,2021
Charlie Whitaker,MID,Everton,Watford,0,True,2021-10-23,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,102,604,201,99,9,1140,1120,1210,1150,1230,1190,2021
Demarai Gray,MID,Everton,Watford,5,True,2021-10-23,2,5,76,0,1,0,1,0,0,0,0,0,0,0,18,24.2,33.3,6.0,6.4,58,14958,1614930,98931,83973,9,1140,1120,1210,1150,1230,1190,2021
Dominic Calvert-Lewin,FWD,Everton,Watford,0,True,2021-10-23,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,80,-24149,266597,2005,26154,9,1140,1120,1210,1150,1230,1190,2021
Ellis Simms,FWD,Everton,Watford,0,True,2021-10-23,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,826,12628,2279,1453,9,1140,1120,1210,1150,1230,1190,2021
Fabian Delph,MID,Everton,Watford,0,True,2021-10-23,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-2589,28880,502,3091,9,1140,1120,1210,1150,1230,1190,2021
Gylfi Sigurdsson,MID,Everton,Watford,0,True,2021-10-23,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,68,-3010,68131,147,3157,9,1140,1120,1210,1150,1230,1190,2021
Harry Tyrer,GK,Everton,Watford,0,True,2021-10-23,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,811,1167,877,66,9,1140,1120,1210,1150,1230,1190,2021
James Rodríguez,MID,Everton,Watford,0,True,2021-10-23,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,69,-754,46807,0,754,9,1140,1120,1210,1150,1230,1190,2021
Jarrad Branthwaite,DEF,Everton,Watford,0,True,2021-10-23,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-222,19755,485,707,9,1140,1120,1210,1150,1230,1190,2021
Jean-Philippe Gbamin,MID,Everton,Watford,0,True,2021-10-23,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-32,2663,74,106,9,1140,1120,1210,1150,1230,1190,2021
Jonjoe Kenny,DEF,Everton,Watford,0,True,2021-10-23,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-96,7434,279,375,9,1140,1120,1210,1150,1230,1190,2021
Jordan Pickford,GK,Everton,Watford,1,True,2021-10-23,2,5,90,0,0,0,5,0,0,0,0,0,3,0,13,23.0,0.0,0.0,2.3,50,8864,447989,21365,12501,9,1140,1120,1210,1150,1230,1190,2021
João Virgínia,GK,Everton,Watford,0,True,2021-10-23,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-3215,101253,0,3215,9,1140,1120,1210,1150,1230,1190,2021
Lewis Dobbin,FWD,Everton,Watford,0,True,2021-10-23,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,4900,34686,9281,4381,9,1140,1120,1210,1150,1230,1190,2021
Lucas Digne,DEF,Everton,Watford,-1,True,2021-10-23,2,5,90,0,0,0,5,0,0,0,1,0,0,0,7,22.2,40.3,29.0,9.2,53,4362,664115,31781,27419,9,1140,1120,1210,1150,1230,1190,2021
Mason Holgate,DEF,Everton,Watford,0,True,2021-10-23,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-2626,47038,714,3340,9,1140,1120,1210,1150,1230,1190,2021
Michael Keane,DEF,Everton,Watford,4,True,2021-10-23,2,5,90,0,1,0,5,0,0,0,0,0,0,1,30,45.6,10.5,4.0,6.0,50,14685,261363,25426,10741,9,1140,1120,1210,1150,1230,1190,2021
Moise Kean,FWD,Everton,Watford,0,True,2021-10-23,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-24,1233,0,24,9,1140,1120,1210,1150,1230,1190,2021
Nathan Broadhead,FWD,Everton,Watford,0,True,2021-10-23,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-63,1795,0,63,9,1140,1120,1210,1150,1230,1190,2021
Niels Nkounkou,DEF,Everton,Watford,0,True,2021-10-23,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-40,1046,0,40,9,1140,1120,1210,1150,1230,1190,2021
Richarlison de Andrade,FWD,Everton,Watford,4,True,2021-10-23,2,5,30,1,0,0,4,0,0,0,1,0,0,0,25,39.2,14.5,23.0,7.7,74,412,338072,16894,16482,9,1140,1120,1210,1150,1230,1190,2021
Salomón Rondón,FWD,Everton,Watford,1,True,2021-10-23,2,5,90,0,0,0,5,0,0,0,1,0,0,0,2,6.4,5.0,14.0,2.5,60,4175,21374,7557,3382,9,1140,1120,1210,1150,1230,1190,2021
Seamus Coleman,DEF,Everton,Watford,0,True,2021-10-23,2,5,90,0,0,0,5,0,0,0,0,0,0,0,15,23.2,26.8,10.0,6.0,49,3757,38191,5039,1282,9,1140,1120,1210,1150,1230,1190,2021
Tom Davies,MID,Everton,Watford,7,True,2021-10-23,2,5,90,1,0,0,5,0,0,0,0,0,0,0,27,43.2,2.5,45.0,9.1,49,-120,7278,262,382,9,1140,1120,1210,1150,1230,1190,2021
Yerry Mina,DEF,Everton,Watford,0,True,2021-10-23,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-1101,38798,2477,3578,9,1140,1120,1210,1150,1230,1190,2021
Adam Armstrong,FWD,Southampton,Burnley,1,True,2021-10-23,2,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.5,0.0,0.1,60,-16533,243483,16485,33018,9,1130,1090,1100,1090,1090,1070,2021
Alex McCarthy,GK,Southampton,Burnley,2,True,2021-10-23,2,2,90,0,0,0,2,0,0,0,0,0,3,0,15,23.8,0.0,0.0,2.4,45,31812,224080,37522,5710,9,1130,1090,1100,1090,1090,1070,2021
Armando Broja,FWD,Southampton,Burnley,8,True,2021-10-23,2,2,78,1,0,0,2,0,0,0,0,0,0,2,28,33.6,1.2,41.0,7.6,50,50958,101480,57469,6511,9,1130,1090,1100,1090,1090,1070,2021
Che Adams,FWD,Southampton,Burnley,1,True,2021-10-23,2,2,11,0,0,0,0,0,0,0,0,0,0,0,2,0.0,1.3,4.0,0.3,68,-6944,65869,2150,9094,9,1130,1090,1100,1090,1090,1070,2021
Daniel N'Lundulu,FWD,Southampton,Burnley,0,True,2021-10-23,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-35,1384,0,35,9,1130,1090,1100,1090,1090,1070,2021
Fraser Forster,GK,Southampton,Burnley,0,True,2021-10-23,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-1492,64943,852,2344,9,1130,1090,1100,1090,1090,1070,2021
Ibrahima Diallo,MID,Southampton,Burnley,5,True,2021-10-23,2,2,90,0,1,0,2,0,0,0,0,0,0,0,18,23.4,13.6,8.0,4.5,45,435,11511,1041,606,9,1130,1090,1100,1090,1090,1070,2021
Jack Stephens,DEF,Southampton,Burnley,0,True,2021-10-23,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-335,5613,37,372,9,1130,1090,1100,1090,1090,1070,2021
James Ward-Prowse,MID,Southampton,Burnley,0,True,2021-10-23,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,63,-22075,170750,413,22488,9,1130,1090,1100,1090,1090,1070,2021
Jan Bednarek,DEF,Southampton,Burnley,1,True,2021-10-23,2,2,90,0,0,0,2,0,0,0,0,0,0,0,17,22.6,0.9,0.0,2.4,44,3285,66481,5522,2237,9,1130,1090,1100,1090,1090,1070,2021
Kyle Walker-Peters,DEF,Southampton,Burnley,0,True,2021-10-23,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-1438,38918,1258,2696,9,1130,1090,1100,1090,1090,1070,2021
Lyanco Evangelista Silveira Neves Vojnovic,DEF,Southampton,Burnley,0,True,2021-10-23,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-10,1382,62,72,9,1130,1090,1100,1090,1090,1070,2021
Michael Obafemi,FWD,Southampton,Burnley,0,True,2021-10-23,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-23808,325414,0,23808,9,1130,1090,1100,1090,1090,1070,2021
Mohamed Elyounoussi,MID,Southampton,Burnley,1,True,2021-10-23,2,2,90,0,0,0,2,0,0,0,1,0,0,0,4,7.4,13.3,10.0,3.1,55,516,16820,2232,1716,9,1130,1090,1100,1090,1090,1070,2021
Mohammed Salisu,DEF,Southampton,Burnley,1,True,2021-10-23,2,2,90,0,0,0,2,0,0,0,0,0,0,0,14,20.2,0.9,0.0,2.1,45,3244,21765,4319,1075,9,1130,1090,1100,1090,1090,1070,2021
Moussa Djenepo,MID,Southampton,Burnley,0,True,2021-10-23,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-41,4944,215,256,9,1130,1090,1100,1090,1090,1070,2021
Nathan Redmond,MID,Southampton,Burnley,5,True,2021-10-23,2,2,88,0,1,0,2,0,0,0,0,0,0,0,22,28.2,48.3,46.0,12.3,59,10899,22299,12771,1872,9,1130,1090,1100,1090,1090,1070,2021
Nathan Tella,MID,Southampton,Burnley,0,True,2021-10-23,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-240,4697,165,405,9,1130,1090,1100,1090,1090,1070,2021
Oriol Romeu Vidal,MID,Southampton,Burnley,2,True,2021-10-23,2,2,90,0,0,0,2,0,0,0,0,0,0,0,14,16.2,28.4,0.0,4.5,45,830,54195,4079,3249,9,1130,1090,1100,1090,1090,1070,2021
Romain Perraud,DEF,Southampton,Burnley,1,True,2021-10-23,2,2,90,0,0,0,2,0,0,0,0,0,0,0,6,6.8,13.0,8.0,2.8,49,1223,9435,1670,447,9,1130,1090,1100,1090,1090,1070,2021
Shane Long,FWD,Southampton,Burnley,0,True,2021-10-23,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,231,13042,1124,893,9,1130,1090,1100,1090,1090,1070,2021
