player_name,position,team,assists,bonus,bps,clean_sheets,creativity,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,own_goals,penalties_missed,penalties_saved,red_cards,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW,team_a,team_a_difficulty,team_h,team_h_difficulty,strength,strength_attack_away,strength_attack_home,strength_defence_away,strength_defence_home,strength_overall_away,strength_overall_home,shots,xG,xA,key_passes,npg,npxG,xGChain,xGBuildup 
Alex McCarthy,GK,Southampton,0,0,20,1,0.0,0,0,0.1,1.4,2020-01-21,90,0,0,0,0,0,218805,2,0,0.0,6,14156,23653,9497,44,False,0,24,Southampton,3,Crystal Palace,3,3,1050,1080,1080,1110,1040,1150,0,0.0,0.0,0,0,0.0,0.02508613839745521,0.02508613839745521
Che Adams,FWD,Southampton,0,0,3,0,10.3,0,0,1.2,1.2,2020-01-21,6,0,0,0,0,0,23579,2,0,0.0,1,-48,354,402,53,False,0,24,Southampton,3,Crystal Palace,3,3,1050,1080,1080,1110,1040,1150,0,0.0,0.010090145282447338,1,0,0.0,0.010090145282447338,0.0
Cédric Soares,DEF,Southampton,0,0,2,0,0.3,0,0,0.0,0.0,2020-01-21,20,0,0,0,0,0,19305,2,0,0.0,1,3035,316,3281,48,False,0,24,Southampton,3,Crystal Palace,3,3,1050,1080,1080,1110,1040,1150,0,0.0,0.0,0,0,0.0,0.0,0.0
Cédric Soares,DEF,Arsenal,0,0,0,0,0.0,0,0,0.0,0.0,2020-01-21,0,0,0,0,0,0,19305,2,2,0.0,0,3035,316,3281,48,False,0,24,Arsenal,4,Chelsea,3,4,1170,1170,1200,1150,1240,1180,0,0.0,0.0,0,0,0.0,0.0,0.0
Danny Ings,FWD,Southampton,0,0,0,0,0.0,0,0,0.0,0.0,2020-01-21,20,0,0,0,0,0,2164068,2,0,0.0,1,122227,222803,100576,70,False,0,24,Southampton,3,Crystal Palace,3,3,1050,1080,1080,1110,1040,1150,0,0.0,0.0,0,0,0.0,0.0,0.0
Jack Stephens,DEF,Southampton,1,2,35,1,10.4,0,0,4.0,29.8,2020-01-21,90,0,0,0,0,0,150680,2,0,0.0,11,12683,22456,9773,44,False,0,24,Southampton,3,Crystal Palace,3,3,1050,1080,1080,1110,1040,1150,0,0.0,0.055225010961294174,1,0,0.0,0.2256536036729813,0.1704285889863968
James Ward-Prowse,MID,Southampton,0,0,14,1,24.1,0,0,4.7,20.4,2020-01-21,90,0,0,0,0,0,124557,2,0,2.0,3,-1613,9163,10776,58,False,0,24,Southampton,3,Crystal Palace,3,3,1050,1080,1080,1110,1040,1150,0,0.0,0.016648722812533382,1,0,0.0,0.017424274235963818,0.017424274235963818
Steven Alzate,MID,Brighton,0,0,14,0,24.3,3,0,4.5,14.4,2020-01-21,90,0,0,0,0,0,8736,1,3,6.0,2,198,877,679,45,False,0,24,Brighton,2,Bournemouth,2,2,1100,1100,1030,1040,1010,1050,0,0.0,0.08475351333618164,2,0,0.0,0.1599394679069519,0.10925493389368056
Juan Mata,MID,Man Utd,0,0,12,0,68.1,2,0,9.4,13.0,2020-01-22,90,0,0,0,0,0,30277,2,0,13.0,2,1686,3248,1562,62,True,0,24,Burnley,4,Man Utd,3,4,1330,1260,1260,1180,1300,1220,2,0.18822349607944489,0.1718897968530655,5,0,0.18822349607944489,0.6826862692832947,0.6051844954490662
Pascal Groß,MID,Brighton,0,0,-2,0,21.8,2,0,2.6,0.0,2020-01-21,59,1,0,0,0,0,36845,1,3,9.0,-1,-1654,773,2427,63,False,0,24,Brighton,2,Bournemouth,2,2,1100,1100,1030,1040,1010,1050,2,0.0623316615819931,0.04021565616130829,1,0,0.0623316615819931,0.4866944551467896,0.4243628084659576
Lewis Dunk,DEF,Brighton,0,0,16,0,2.3,3,0,7.3,28.6,2020-01-21,90,0,0,0,0,0,1089342,1,3,42.0,1,-4154,49039,53193,48,False,0,24,Brighton,2,Bournemouth,2,2,1100,1100,1030,1040,1010,1050,2,0.3594557344913483,0.0,0,0,0.3594557344913483,0.17364051938056946,0.1645055115222931
Leandro Trossard,MID,Brighton,0,0,3,0,0.8,1,0,0.3,0.0,2020-01-21,30,0,0,0,0,0,46840,1,3,3.0,1,14584,17582,2998,58,False,0,24,Brighton,2,Bournemouth,2,2,1100,1100,1030,1040,1010,1050,1,0.03406897187232971,0.0,0,0,0.03406897187232971,0.06075505167245865,0.026686079800128937
Davy Pröpper,MID,Brighton,0,0,17,0,25.0,3,0,4.6,21.4,2020-01-21,90,0,0,0,0,0,25231,1,3,0.0,2,-150,613,763,48,False,0,24,Brighton,2,Bournemouth,2,2,1100,1100,1030,1040,1010,1050,0,0.0,0.07295989990234375,2,0,0.0,0.58440101146698,0.5587136149406433
Dale Stephens,MID,Brighton,0,0,13,0,2.2,3,0,2.4,22.0,2020-01-21,90,0,0,0,0,0,146730,1,3,0.0,2,-3024,2058,5082,44,False,0,24,Brighton,2,Bournemouth,2,2,1100,1100,1030,1040,1010,1050,0,0.0,0.0,0,0,0.0,0.11417423188686372,0.11417423188686372
Alireza Jahanbakhsh,MID,Brighton,0,0,6,0,12.3,2,0,3.1,7.6,2020-01-21,59,0,0,0,0,0,10881,1,3,11.0,1,-1967,441,2408,58,False,0,24,Brighton,2,Bournemouth,2,2,1100,1100,1030,1040,1010,1050,2,0.07931479066610336,0.019855469465255737,1,0,0.07931479066610336,0.2279273867607117,0.12875713407993314
Adam Webster,DEF,Brighton,0,0,14,0,2.3,3,0,2.3,16.6,2020-01-21,90,0,0,0,0,0,56546,1,3,4.0,1,-1242,4481,5723,44,False,0,24,Brighton,2,Bournemouth,2,2,1100,1100,1030,1040,1010,1050,0,0.0,0.0,0,0,0.0,0.1853596419095993,0.1853596419095993
Aaron Mooy,MID,Brighton,0,3,36,0,68.8,3,1,15.2,55.0,2020-01-21,90,0,0,0,0,0,43391,1,3,28.0,10,-832,3907,4739,48,False,0,24,Brighton,2,Bournemouth,2,2,1100,1100,1030,1040,1010,1050,4,0.1616450548171997,0.7977467179298401,5,1,0.1616450548171997,0.6991730332374573,0.17323629558086395
Gerard Deulofeu,FWD,Watford,1,0,15,0,17.9,1,0,8.2,15.8,2020-01-21,90,0,0,0,0,0,213562,1,2,48.0,5,8277,24697,16420,61,False,0,24,Watford,2,Aston Villa,2,3,1120,1120,1150,1020,1140,1030,4,0.4653048813343048,0.5839221477508545,1,0,0.4653048813343048,1.1283551454544067,0.6630502939224243
Nemanja Matic,MID,Man Utd,0,0,14,0,17.8,2,0,3.3,15.2,2020-01-22,90,0,0,0,0,0,23704,2,0,0.0,2,314,658,344,48,True,0,24,Burnley,4,Man Utd,3,4,1330,1260,1260,1180,1300,1220,0,0.0,0.08239621669054031,1,0,0.0,0.8514565229415894,0.7690602540969849
Mason Greenwood,FWD,Man Utd,0,0,3,0,13.4,1,0,2.1,4.4,2020-01-22,45,0,0,0,0,0,986909,2,0,3.0,1,69287,105788,36501,44,True,0,24,Burnley,4,Man Utd,3,4,1330,1260,1260,1180,1300,1220,1,0.022414384409785267,0.012297364883124828,1,0,0.022414384409785267,0.21990162134170527,0.1851898729801178
Neal Maupay,FWD,Brighton,0,0,1,0,23.8,3,0,21.6,16.6,2020-01-21,90,0,0,0,0,0,197716,1,3,176.0,2,13329,32045,18716,59,False,0,24,Brighton,2,Bournemouth,2,2,1100,1100,1030,1040,1010,1050,8,1.3110792636871338,0.035446569323539734,2,0,1.3110792636871338,0.6304282546043396,0.026686079800128937
Phil Jones,DEF,Man Utd,0,0,18,0,2.4,2,0,3.9,13.8,2020-01-22,90,0,0,0,0,0,10943,2,0,23.0,1,-48,103,151,48,True,0,24,Burnley,4,Man Utd,3,4,1330,1260,1260,1180,1300,1220,2,0.11484574526548386,0.0,0,0,0.11484574526548386,0.31744223833084106,0.31744223833084106
Joseph Gomez,DEF,Liverpool,0,0,14,0,0.5,1,0,2.3,22.6,2020-01-23,90,0,0,0,0,0,327567,2,1,0.0,2,71978,95510,23532,52,False,0,24,Liverpool,3,Wolves,4,5,1320,1310,1330,1310,1350,1340,0,0.0,0.0,0,0,0.0,0.0,0.0
Onel Hernández,MID,Norwich,0,0,3,0,0.5,0,0,0.3,0.0,2020-01-22,8,0,0,0,0,0,4970,1,2,2.0,1,-147,63,210,53,False,0,24,Norwich,4,Spurs,2,2,1040,1030,990,990,1020,980,0,0.0,0.0,0,0,0.0,0.04735922068357468,0.04735922068357468
Raheem Sterling,MID,Man City,0,0,2,1,9.0,0,0,6.1,0.0,2020-01-21,90,0,0,0,0,0,1391944,1,0,54.0,3,-146080,7340,153420,117,False,0,24,Man City,3,Sheffield Utd,4,5,1270,1260,1320,1320,1340,1330,5,0.7657455801963806,0.0,0,0,0.7657455801963806,1.4519596099853516,0.7927452921867371
Oleksandr Zinchenko,DEF,Man City,0,0,24,1,12.3,0,0,2.6,8.4,2020-01-21,90,0,0,0,0,0,180345,1,0,5.0,6,-2893,471,3364,52,False,0,24,Man City,3,Sheffield Utd,4,5,1270,1260,1320,1320,1340,1330,1,0.022663185372948647,0.02122778259217739,1,0,0.022663185372948647,0.02122778259217739,0.0
Nicolás Otamendi,DEF,Man City,0,3,31,1,10.3,0,0,6.5,31.4,2020-01-21,90,0,0,0,0,0,150316,1,0,23.0,9,-11035,1496,12531,50,False,0,24,Man City,3,Sheffield Utd,4,5,1270,1260,1320,1320,1340,1330,1,0.08963833004236221,0.08748554438352585,1,0,0.08963833004236221,0.8531563282012941,0.8531563282012941
Kyle Walker,DEF,Man City,0,0,23,1,4.3,0,0,1.0,5.6,2020-01-21,90,0,0,0,0,0,791925,1,0,0.0,6,-34536,4731,39267,57,False,0,24,Man City,3,Sheffield Utd,4,5,1270,1260,1320,1320,1340,1330,0,0.0,0.0,0,0,0.0,0.784591019153595,0.784591019153595
Kevin De Bruyne,MID,Man City,1,1,30,1,55.6,0,0,10.0,31.4,2020-01-21,90,0,0,0,0,0,3712642,1,0,13.0,7,-149757,55843,205600,107,False,0,24,Man City,3,Sheffield Utd,4,5,1270,1260,1320,1320,1340,1330,2,0.04417971894145012,0.8310295343399048,3,0,0.04417971894145012,0.861296534538269,0.6283474564552307
Eric Garcia,DEF,Man City,0,0,4,0,0.0,0,0,0.3,3.0,2020-01-21,12,0,0,0,0,0,4188,1,0,0.0,1,-928,111,1039,45,False,0,24,Man City,3,Sheffield Utd,4,5,1270,1260,1320,1320,1340,1330,0,0.0,0.0,0,0,0.0,0.10368574410676956,0.10368574410676956
Aymeric Laporte,DEF,Man City,0,0,24,1,2.2,0,0,1.5,12.6,2020-01-21,77,0,0,0,0,0,141630,1,0,0.0,6,-285,387,672,63,False,0,24,Man City,3,Sheffield Utd,4,5,1270,1260,1320,1320,1340,1330,0,0.0,0.0,0,0,0.0,0.6643869876861572,0.6643869876861572
Douglas Luiz Soares de Paulo,MID,Aston Villa,0,1,18,0,2.4,0,1,7.6,41.0,2020-01-21,34,0,0,0,0,0,273246,1,2,33.0,6,6984,20753,13769,44,True,1,24,Watford,2,Aston Villa,2,2,980,970,1040,1000,1050,1020,1,0.4666217565536499,0.0,0,1,0.4666217565536499,0.5370110273361206,0.07038930058479309
Frédéric Guilbert,DEF,Aston Villa,0,0,16,0,17.7,1,0,3.4,16.0,2020-01-21,90,0,0,0,0,0,43357,1,2,0.0,2,-2522,489,3011,44,True,0,24,Watford,2,Aston Villa,2,2,980,970,1040,1000,1050,1020,0,0.0,0.03969172015786171,1,0,0.0,0.03969172015786171,0.03969172015786171
Alexandre Lacazette,FWD,Arsenal,0,0,8,0,2.9,2,0,2.0,9.0,2020-01-21,90,0,0,0,0,0,155956,2,2,8.0,2,-15666,8176,23842,93,False,0,24,Arsenal,4,Chelsea,3,4,1170,1170,1200,1150,1240,1180,0,0.0,0.0,0,0,0.0,0.035346582531929016,0.035346582531929016
Bernd Leno,GK,Arsenal,0,0,20,0,0.0,2,0,4.2,42.0,2020-01-21,90,0,0,0,0,6,381090,2,2,0.0,3,-15064,2188,17252,50,False,0,24,Arsenal,4,Chelsea,3,4,1170,1170,1200,1150,1240,1180,0,0.0,0.0,0,0,0.0,0.0,0.0
Bukayo Saka,MID,Arsenal,0,0,14,0,2.0,2,0,2.4,20.2,2020-01-21,90,0,0,0,0,0,41134,2,2,2.0,2,2186,4695,2509,45,False,0,24,Arsenal,4,Chelsea,3,4,1170,1170,1200,1150,1240,1180,0,0.0,0.0,0,0,0.0,0.035346582531929016,0.035346582531929016
Granit Xhaka,MID,Arsenal,0,0,20,0,1.0,2,0,2.5,23.8,2020-01-21,90,0,0,0,0,0,45935,2,2,0.0,2,-306,614,920,51,False,0,24,Arsenal,4,Chelsea,3,4,1170,1170,1200,1150,1240,1180,0,0.0,0.0,0,0,0.0,0.0,0.0
Héctor Bellerín,DEF,Arsenal,0,1,28,0,2.1,2,1,6.4,52.6,2020-01-21,90,0,0,0,0,0,16288,2,2,9.0,8,122,336,214,54,False,0,24,Arsenal,4,Chelsea,3,4,1170,1170,1200,1150,1240,1180,1,0.035346582531929016,0.0,0,1,0.035346582531929016,0.035346582531929016,0.0
Lucas Torreira,MID,Arsenal,1,0,23,0,11.7,2,0,4.2,30.2,2020-01-21,90,0,0,0,0,0,89759,2,2,0.0,5,406,2383,1977,47,False,0,24,Arsenal,4,Chelsea,3,4,1170,1170,1200,1150,1240,1180,0,0.0,0.035346582531929016,1,0,0.0,0.035346582531929016,0.0
Riyad Mahrez,MID,Man City,0,0,20,1,40.9,0,0,10.7,11.6,2020-01-21,90,0,0,0,0,0,665349,1,0,54.0,3,-18840,87452,106292,85,False,0,24,Man City,3,Sheffield Utd,4,5,1270,1260,1320,1320,1340,1330,3,0.35737359523773193,0.6569041013717651,3,0,0.35737359523773193,1.6109330654144287,0.9712259769439696
Sergio Agüero,FWD,Man City,0,0,28,0,20.6,0,1,9.2,36.4,2020-01-21,23,0,0,0,0,0,1442653,1,0,35.0,4,265245,302875,37630,119,False,1,24,Man City,3,Sheffield Utd,4,5,1270,1260,1320,1320,1340,1330,1,0.6283474564552307,0.14768962562084198,2,1,0.6283474564552307,0.7760370969772339,0.12021812796592712
Gabriel Fernando de Jesus,FWD,Man City,0,0,-2,1,11.2,0,0,5.7,8.0,2020-01-21,66,0,1,0,0,0,230546,1,0,38.0,0,-13299,23674,36973,95,False,0,24,Man City,3,Sheffield Utd,4,5,1270,1260,1320,1320,1340,1330,2,0.8899409174919128,0.02295193821191788,1,0,0.1287720501422882,0.15172399580478668,0.0
Fernando Luiz Rosa,MID,Man City,0,0,14,1,32.5,0,0,5.8,21.6,2020-01-21,90,0,0,0,0,0,50649,1,0,4.0,2,-863,931,1794,52,False,1,24,Man City,3,Sheffield Utd,4,5,1270,1260,1320,1320,1340,1330,0,0.0,0.14472362399101255,3,0,0.0,0.6856147646903992,0.6856147646903992
Mark Noble,MID,West Ham,0,0,9,0,2.2,2,0,0.7,4.0,2020-01-29,90,0,0,0,0,0,182393,2,0,1.0,1,77604,84695,7091,50,True,1,24,Liverpool,2,West Ham,4,2,1030,1000,1150,1030,1030,1040,1,0.015023124404251575,0.0,0,0,0.015023124404251575,0.07893389463424683,0.06391076743602753
Pablo Fornals,MID,West Ham,0,0,1,0,0.0,0,0,0.2,0.0,2020-01-29,21,0,0,0,0,0,35723,2,0,4.0,1,1306,3684,2378,60,True,0,24,Liverpool,2,West Ham,4,2,1030,1000,1150,1030,1030,1040,1,0.06850168853998184,0.0,0,0,0.06850168853998184,0.0,0.0
Robert Snodgrass,MID,West Ham,0,0,13,0,29.1,2,0,4.7,8.4,2020-01-29,90,0,0,0,0,0,111699,2,0,9.0,2,58614,62233,3619,52,True,0,24,Liverpool,2,West Ham,4,2,1030,1000,1150,1030,1030,1040,1,0.07500775903463364,0.5813043117523193,2,0,0.07500775903463364,0.13891853392124176,0.06391076743602753
Sébastien Haller,FWD,West Ham,0,0,8,0,13.9,2,0,3.1,14.6,2020-01-29,90,0,0,0,0,0,265068,2,0,2.0,2,53847,61865,8018,70,True,0,24,Liverpool,2,West Ham,4,2,1030,1000,1150,1030,1030,1040,0,0.0,0.015023124404251575,1,0,0.0,0.07893389463424683,0.06391076743602753
Oliver McBurnie,FWD,Sheffield Utd,0,0,2,0,6.0,1,0,2.8,11.2,2020-01-21,90,0,0,0,0,0,14206,1,0,11.0,1,404,1689,1285,57,True,1,24,Man City,3,Sheffield Utd,4,3,1180,1170,1110,1050,1200,1180,1,0.5861145853996277,0.0,0,0,0.5861145853996277,0.5861145853996277,0.5861145853996277
Oliver Norwood,MID,Sheffield Utd,0,0,8,0,5.5,1,0,1.4,8.6,2020-01-21,90,0,0,0,0,0,23794,1,0,0.0,1,-602,1118,1720,49,True,1,24,Man City,3,Sheffield Utd,4,3,1180,1170,1110,1050,1200,1180,0,0.0,0.0,0,0,0.0,0.0,0.0
Simon Francis,DEF,Bournemouth,0,0,7,0,0.3,1,0,1.6,14.0,2020-01-21,90,0,0,0,0,0,2623,1,3,2.0,2,-44,118,162,44,True,0,24,Brighton,2,Bournemouth,2,2,1030,990,1050,1000,1020,1020,0,0.0,0.0,0,0,0.0,0.10599392652511597,0.10599392652511597
Matteo Guendouzi,MID,Arsenal,0,0,0,0,1.5,1,0,0.5,3.8,2020-01-21,35,0,0,0,0,0,428224,2,2,0.0,0,-11276,4927,16203,43,False,1,24,Arsenal,4,Chelsea,3,4,1170,1170,1200,1150,1240,1180,0,0.0,0.0,0,0,0.0,0.035346582531929016,0.035346582531929016
Teemu Pukki,FWD,Norwich,0,2,31,0,31.9,2,1,9.8,36.8,2020-01-22,90,0,0,0,0,0,947522,1,2,29.0,8,5095,24827,19732,65,False,0,24,Norwich,4,Spurs,2,2,1040,1030,990,990,1020,980,4,0.9305475950241088,0.1220790073275566,3,0,0.16937874257564545,0.28901809453964233,0.1604638546705246
Benjamin Chilwell,DEF,Leicester,0,0,16,0,9.6,1,0,4.5,16.4,2020-01-22,90,0,0,0,0,0,690356,1,4,19.0,2,-72129,9262,81391,56,True,0,24,West Ham,3,Leicester,2,3,1080,1150,1100,1210,1160,1210,1,0.08518648147583008,0.0,0,0,0.08518648147583008,0.5091119408607483,0.4239254593849182
Çaglar Söyüncü,DEF,Leicester,0,0,15,0,0.8,1,0,2.2,21.0,2020-01-22,90,0,0,0,0,0,1323921,1,4,0.0,2,-87397,29067,116464,51,True,0,24,West Ham,3,Leicester,2,3,1080,1150,1100,1210,1160,1210,0,0.0,0.0,0,0,0.0,0.3864419460296631,0.3864419460296631
Mahmoud Ahmed Ibrahim Hassan,MID,Aston Villa,0,0,9,0,25.3,1,0,5.3,6.2,2020-01-21,76,0,0,0,0,0,84424,1,2,21.0,2,-2169,1607,3776,52,True,0,24,Watford,2,Aston Villa,2,2,980,970,1040,1000,1050,1020,2,0.10180014371871947,0.07663476467132567,2,0,0.10180014371871947,0.060691528022289276,0.02485893666744232
Bamidele Alli,MID,Spurs,1,3,34,0,5.8,1,1,11.8,38.6,2020-01-22,90,0,0,0,0,0,439986,1,2,74.0,13,-100614,17376,117990,85,True,0,24,Norwich,4,Spurs,2,4,1130,1100,1140,1200,1240,1180,4,0.7855990529060364,0.0,0,1,0.7855990529060364,1.9969717264175413,1.2113726139068604
Gedson Carvalho Fernandes,MID,Spurs,0,0,4,0,0.9,0,0,0.2,0.6,2020-01-22,15,0,0,0,0,0,2878,1,2,0.0,1,1072,1413,341,50,True,0,24,Norwich,4,Spurs,2,4,1130,1100,1140,1200,1240,1180,0,0.0,0.0,0,0,0.0,0.048560302704572685,0.048560302704572685
Heung-Min Son,MID,Spurs,0,0,18,0,3.7,1,1,9.5,29.0,2020-01-22,90,0,0,0,0,0,577906,1,2,62.0,7,16090,63886,47796,99,True,0,24,Norwich,4,Spurs,2,4,1130,1100,1140,1200,1240,1180,5,1.2118936777114868,0.0,0,1,1.2118936777114868,1.8224972486495967,0.6106035709381104
Lucas Rodrigues Moura da Silva,MID,Spurs,0,0,3,0,26.8,1,0,5.0,3.0,2020-01-22,90,0,0,0,0,0,380314,1,2,20.0,2,7422,30837,23415,71,True,0,24,Norwich,4,Spurs,2,4,1130,1100,1140,1200,1240,1180,1,0.0766233280301094,0.2313732802867889,3,0,0.0766233280301094,0.4030415117740631,0.20617054402828214
David Luiz Moreira Marinho,DEF,Arsenal,0,0,-11,0,0.1,2,0,0.0,0.0,2020-01-21,25,0,0,0,1,0,360096,2,2,0.0,-3,-4057,3280,7337,57,False,0,24,Arsenal,4,Chelsea,3,4,1170,1170,1200,1150,1240,1180,0,0.0,0.0,0,0,0.0,0.0,0.0
Manuel Lanzini,MID,West Ham,0,0,11,0,18.8,2,0,4.5,9.6,2020-01-29,68,0,0,0,0,0,64365,2,0,17.0,2,7352,8420,1068,62,True,0,24,Liverpool,2,West Ham,4,2,1030,1000,1150,1030,1030,1040,1,0.06391076743602753,0.07500775903463364,1,0,0.06391076743602753,0.15394164621829987,0.07893389463424683
Mesut Özil,MID,Arsenal,0,0,9,0,3.1,1,0,0.8,4.4,2020-01-21,54,0,0,0,0,0,81530,2,2,0.0,1,-7671,2700,10371,72,False,0,24,Arsenal,4,Chelsea,3,4,1170,1170,1200,1150,1240,1180,0,0.0,0.0,0,0,0.0,0.0,0.0
Shkodran Mustafi,DEF,Arsenal,1,1,28,0,10.5,2,0,6.7,54.8,2020-01-21,90,0,0,0,0,0,23904,2,2,2.0,5,-19,160,179,51,False,0,24,Arsenal,4,Chelsea,3,4,1170,1170,1200,1150,1240,1180,0,0.0,0.5327300429344177,1,0,0.0,0.5327300429344177,0.0
Martin Dubravka,GK,Newcastle,0,0,21,0,0.0,2,0,3.1,30.6,2020-01-21,90,0,0,0,0,6,107633,2,2,0.0,3,5894,8816,2922,50,False,0,24,Newcastle,4,Everton,2,3,1040,1030,990,980,1100,1090,0,0.0,0.0,0,0,0.0,0.0,0.0
Matthew Longstaff,MID,Newcastle,0,0,12,0,4.1,2,0,0.9,4.6,2020-01-21,90,0,0,0,0,0,14715,2,2,0.0,2,-390,540,930,45,False,0,24,Newcastle,4,Everton,2,3,1040,1030,990,980,1100,1090,0,0.0,0.0,0,0,0.0,0.043980758637189865,0.043980758637189865
Matt Ritchie,DEF,Newcastle,0,0,13,0,25.5,2,0,3.9,13.8,2020-01-21,90,0,0,0,0,0,11828,2,2,0.0,1,1046,1255,209,53,False,0,24,Newcastle,4,Everton,2,3,1040,1030,990,980,1100,1090,0,0.0,0.07189758867025375,2,0,0.0,0.0,0.0
Miguel Almirón,MID,Newcastle,0,0,6,0,2.3,2,0,0.9,4.4,2020-01-21,90,0,0,0,0,0,49724,2,2,2.0,2,4447,7406,2959,58,False,0,24,Newcastle,4,Everton,2,3,1040,1030,990,980,1100,1090,0,0.0,0.0,0,0,0.0,0.043980758637189865,0.043980758637189865
Sean Longstaff,MID,Newcastle,0,0,8,0,3.3,2,0,2.1,14.6,2020-01-21,90,0,0,0,0,0,20397,2,2,3.0,2,-210,211,421,50,False,0,24,Newcastle,4,Everton,2,3,1040,1030,990,980,1100,1090,1,0.021354151889681816,0.0,0,0,0.021354151889681816,0.0,0.0
Alexander Tettey,MID,Norwich,0,0,19,0,12.1,2,0,3.4,13.0,2020-01-22,81,0,0,0,0,0,26193,1,2,9.0,2,-832,910,1742,45,False,0,24,Norwich,4,Spurs,2,2,1040,1030,990,990,1020,980,1,0.02097891829907894,0.03776523843407631,1,0,0.02097891829907894,0.26263776421546936,0.2416588515043259
Christoph Zimmermann,DEF,Norwich,0,0,13,0,0.3,2,0,2.8,23.8,2020-01-22,90,0,0,0,0,0,3073,1,2,4.0,1,-28,171,199,44,False,0,24,Norwich,4,Spurs,2,2,1040,1030,990,990,1020,980,1,0.07285241782665253,0.0,0,0,0.07285241782665253,0.3241357505321503,0.3241357505321503
Grant Hanley,DEF,Norwich,0,0,16,0,0.2,2,0,4.2,24.0,2020-01-22,90,0,0,0,0,0,146370,1,2,18.0,1,-1543,4221,5764,40,False,0,24,Norwich,4,Spurs,2,2,1040,1030,990,990,1020,980,1,0.06882623583078384,0.0,0,0,0.06882623583078384,0.2722786664962769,0.2722786664962769
Josip Drmic,FWD,Norwich,0,0,5,0,0.1,0,0,0.2,2.0,2020-01-22,4,0,0,0,0,0,4189,1,2,0.0,1,19,58,39,53,False,0,24,Norwich,4,Spurs,2,2,1040,1030,990,990,1020,980,0,0.0,0.0,0,0,0.0,0.0,0.0
Kenny McLean,MID,Norwich,0,0,13,0,1.3,2,0,1.7,15.8,2020-01-22,90,0,0,0,0,0,11497,1,2,0.0,2,-113,93,206,49,False,0,24,Norwich,4,Spurs,2,2,1040,1030,990,990,1020,980,0,0.0,0.0,0,0,0.0,0.2123209238052368,0.2123209238052368
Lukas Rupp,MID,Norwich,0,0,6,0,17.3,2,0,3.9,0.0,2020-01-22,85,0,0,0,0,0,119,1,2,24.0,2,4,28,24,45,False,0,24,Norwich,4,Spurs,2,2,1040,1030,990,990,1020,980,2,0.0992162823677063,0.058188296854496,1,0,0.0992162823677063,0.4008328914642334,0.2434283196926117
Marco Stiepermann,MID,Norwich,0,0,2,0,0.0,0,0,0.0,0.0,2020-01-22,1,0,0,0,0,0,4945,1,2,0.0,1,-52,27,79,51,False,0,24,Norwich,4,Spurs,2,2,1040,1030,990,990,1020,980,0,0.0,0.0,0,0,0.0,0.0,0.0
Ondrej Duda,MID,Norwich,0,0,18,0,41.8,2,0,6.8,24.0,2020-01-22,90,0,0,0,0,0,11668,1,2,2.0,2,9268,10553,1285,50,False,0,24,Norwich,4,Spurs,2,2,1040,1030,990,990,1020,980,0,0.0,0.16265757381916046,3,0,0.0,0.29325759410858154,0.2722786664962769
Todd Cantwell,MID,Norwich,0,0,8,0,21.7,2,0,7.3,11.0,2020-01-22,90,0,0,0,0,0,1762975,1,2,40.0,1,-63001,48699,111700,50,False,1,24,Norwich,4,Spurs,2,2,1040,1030,990,990,1020,980,4,0.2322946041822433,0.1022755578160286,1,0,0.2322946041822433,0.31170743703842163,0.21409037709236145
Tim Krul,GK,Norwich,0,0,13,0,0.0,2,0,1.4,14.0,2020-01-22,90,0,0,0,0,1,163877,1,2,0.0,1,-1767,6201,7968,45,False,0,24,Norwich,4,Spurs,2,2,1040,1030,990,990,1020,980,0,0.0,0.0,0,0,0.0,0.2722786664962769,0.2722786664962769
Jamaal Lascelles,DEF,Newcastle,0,0,14,0,0.2,2,0,1.8,15.6,2020-01-21,90,0,0,0,0,0,183104,2,2,2.0,1,12576,15470,2894,42,False,0,24,Newcastle,4,Everton,2,3,1040,1030,990,980,1100,1090,0,0.0,0.0,0,0,0.0,0.043980758637189865,0.043980758637189865
Isaac Hayden,MID,Newcastle,1,0,25,0,16.9,2,0,5.6,15.2,2020-01-21,90,0,0,0,0,0,312110,2,2,24.0,5,30210,40232,10022,43,False,0,24,Newcastle,4,Everton,2,3,1040,1030,990,980,1100,1090,1,0.08417917042970657,0.043980758637189865,1,0,0.08417917042970657,0.043980758637189865,0.0
Florian Lejeune,DEF,Newcastle,0,1,27,0,0.5,0,2,13.4,67.8,2020-01-21,20,0,0,0,0,0,894,2,2,66.0,14,-42,29,71,44,False,0,24,Newcastle,4,Everton,2,3,1040,1030,990,980,1100,1090,2,0.31868889927864075,0.0,0,2,0.31868889927864075,0.0,0.0
Federico Fernández,DEF,Newcastle,0,0,9,0,1.2,2,0,3.7,15.0,2020-01-21,90,0,0,0,0,0,54931,2,2,21.0,1,8962,11787,2825,44,False,0,24,Newcastle,4,Everton,2,3,1040,1030,990,980,1100,1090,2,0.07189758867025375,0.0,0,0,0.07189758867025375,0.0,0.0
