name,position,team,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out,GW
Rúnar Alex Rúnarsson,GK,Arsenal,2,71,7,0,True,2021-10-18T19:00:00Z,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-4102,73624,0,4102,8
Sadio Mané,MID,Liverpool,230,80,18,8,False,2021-10-16T11:30:00Z,0,5,8,90,1,0,1,0,0,0,0,0,0,0,0,23,38.2,8.7,33.0,8.0,119,20556,247219,37564,17008,8
Salomón Rondón,FWD,Everton,591,74,19,2,True,2021-10-17T13:00:00Z,0,1,8,90,0,0,0,1,0,0,0,0,0,0,0,3,6.2,4.2,35.0,4.5,60,-1450,16104,2926,4376,8
Saman Ghoddos,MID,Brentford,85,73,6,1,True,2021-10-16T16:30:00Z,0,1,8,18,0,0,0,0,0,0,0,0,0,0,0,-1,8.2,1.4,36.0,4.6,53,-114,3192,59,173,8
Samuel Edozie,MID,Man City,508,76,5,0,True,2021-10-16T14:00:00Z,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-40,1412,44,84,8
Sam Byram,DEF,Norwich,321,78,4,0,True,2021-10-16T14:00:00Z,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-112,975,12,124,8
Sam Greenwood,FWD,Leeds,550,79,16,0,False,2021-10-16T14:00:00Z,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-7117,174650,7801,14918,8
Saïd Benrahma,MID,West Ham,419,74,8,3,False,2021-10-17T13:00:00Z,0,1,8,86,0,0,1,0,0,0,0,0,0,0,0,7,2.6,15.3,24.0,4.2,66,-78377,3039592,137651,216028,8
Saúl Ñíguez,MID,Chelsea,592,73,3,0,False,2021-10-16T16:30:00Z,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,52,-2168,12744,648,2816,8
Scott Banks,MID,Crystal Palace,543,71,1,0,False,2021-10-18T19:00:00Z,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-47,2857,235,282,8
Scott Carson,GK,Man City,593,76,5,0,True,2021-10-16T14:00:00Z,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-669,32646,1293,1962,8
Scott McTominay,MID,Man Utd,285,75,9,1,False,2021-10-16T14:00:00Z,4,2,8,10,0,0,0,2,0,0,0,0,0,0,0,3,4.0,0.3,7.0,1.1,54,580,21661,2169,1589,8
Sead Kolasinac,DEF,Arsenal,11,71,7,0,True,2021-10-18T19:00:00Z,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-220,8023,182,402,8
Seamus Coleman,DEF,Everton,165,74,19,2,True,2021-10-17T13:00:00Z,0,1,8,90,0,0,0,1,0,0,0,0,0,0,0,8,6.0,2.0,6.0,1.4,49,-2617,33403,413,3030,8
Sean Longstaff,MID,Newcastle,309,77,17,0,True,2021-10-17T15:30:00Z,2,3,8,59,0,0,0,3,0,0,0,1,0,0,0,1,2.4,2.1,0.0,0.5,45,16453,80642,25517,9064,8
Serge Aurier,DEF,Spurs,358,77,14,0,False,2021-10-17T15:30:00Z,2,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-1011,17206,0,1011,8
Sergio Reguilón,DEF,Spurs,370,77,14,4,False,2021-10-17T15:30:00Z,2,3,8,90,0,1,0,2,0,0,0,0,0,0,0,21,24.0,13.9,4.0,4.2,51,-33154,873676,32236,65390,8
Sergi Canós,MID,Brentford,81,73,6,1,True,2021-10-16T16:30:00Z,0,1,8,71,0,0,0,1,0,0,0,1,0,0,0,2,0.4,4.8,4.0,0.9,55,-9682,172134,4693,14375,8
Shandon Baptiste,MID,Brentford,499,73,6,0,True,2021-10-16T16:30:00Z,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-306,2483,78,384,8
Shane Duffy,DEF,Brighton,56,78,15,5,False,2021-10-16T14:00:00Z,0,0,8,90,0,0,1,0,0,0,0,1,0,0,0,23,19.2,1.1,6.0,2.6,44,161107,2106230,205440,44333,8
Shane Long,FWD,Southampton,519,79,10,0,True,2021-10-16T14:00:00Z,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,241,12593,1203,962,8
Solomon March,MID,Brighton,60,78,15,1,False,2021-10-16T14:00:00Z,0,0,8,24,0,0,0,0,0,0,0,0,0,0,0,8,5.6,11.5,4.0,2.1,53,-90,4797,262,352,8
Steven Alzate,MID,Brighton,73,78,15,0,False,2021-10-16T14:00:00Z,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-484,3043,22,506,8
Steven Bergwijn,MID,Spurs,369,77,14,0,False,2021-10-17T15:30:00Z,2,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,59,-4514,29305,100,4614,8
Stipe Perica,FWD,Watford,388,80,11,0,True,2021-10-16T11:30:00Z,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-11503,85589,0,11503,8
Stuart Armstrong,MID,Southampton,339,79,10,1,True,2021-10-16T14:00:00Z,1,0,8,31,0,0,0,0,0,0,0,0,0,0,0,4,4.8,11.9,4.0,2.1,58,315,10984,930,615,8
Stuart Dallas,MID,Leeds,188,79,16,2,False,2021-10-16T14:00:00Z,1,0,8,90,0,0,0,1,0,0,0,0,0,0,0,15,19.6,1.9,0.0,2.2,53,-66928,526484,7730,74658,8
Stuart McKinstry,MID,Leeds,601,79,16,0,False,2021-10-16T14:00:00Z,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,10712,15447,14152,3440,8
Takehiro Tomiyasu,DEF,Arsenal,590,71,7,1,True,2021-10-18T19:00:00Z,2,2,8,90,0,0,0,2,0,0,0,0,0,0,0,8,21.2,14.9,0.0,3.6,46,41829,264739,56322,14493,8
Takumi Minamino,MID,Liverpool,236,80,18,0,False,2021-10-16T11:30:00Z,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,52,-118,4660,224,342,8
Tammy Abraham,FWD,Chelsea,136,73,3,0,False,2021-10-16T16:30:00Z,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,65,-347,12478,0,347,8
Tanguy Ndombele,MID,Spurs,375,77,14,7,False,2021-10-17T15:30:00Z,2,3,8,90,1,0,0,2,0,0,0,0,0,0,0,27,46.8,8.6,73.0,12.8,58,-222,20968,1018,1240,8
Tariqe Fosu-Henry,MID,Brentford,79,73,6,0,True,2021-10-16T16:30:00Z,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,52,-107,3352,148,255,8
Tariq Lamptey,DEF,Brighton,71,78,15,1,False,2021-10-16T14:00:00Z,0,0,8,31,0,0,0,0,0,0,0,0,0,0,0,-1,1.0,6.1,2.0,0.9,44,664,31509,2622,1958,8
Taylor Richards,MID,Brighton,537,78,15,0,False,2021-10-16T14:00:00Z,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-86,3021,180,266,8
Teemu Pukki,FWD,Norwich,315,78,4,1,True,2021-10-16T14:00:00Z,0,0,8,89,0,0,1,0,0,0,0,1,0,0,0,0,0.0,2.5,31.0,3.3,59,-36084,403660,16928,53012,8
Theo Walcott,MID,Southampton,332,79,10,1,True,2021-10-16T14:00:00Z,1,0,8,9,0,0,0,0,0,0,0,0,0,0,0,3,1.2,0.3,0.0,0.2,58,203,9374,588,385,8
Thiago Alcántara do Nascimento,MID,Liverpool,225,80,18,0,False,2021-10-16T11:30:00Z,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-3479,37011,148,3627,8
Thiago Emiliano da Silva,DEF,Chelsea,121,73,3,0,False,2021-10-16T16:30:00Z,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-30415,312650,33109,63524,8
Thomas Partey,MID,Arsenal,15,71,7,2,True,2021-10-18T19:00:00Z,2,2,8,80,0,0,0,2,0,0,0,0,0,0,0,13,5.8,13.7,10.0,3.0,50,1661,17556,3791,2130,8
Timothy Castagne,DEF,Leicester,209,75,13,1,True,2021-10-16T14:00:00Z,4,2,8,90,0,0,0,2,0,0,0,0,0,0,0,10,10.2,13.6,20.0,4.4,53,-2649,52423,1656,4305,8
Timo Werner,FWD,Chelsea,134,73,3,2,False,2021-10-16T16:30:00Z,0,1,8,90,0,0,1,0,0,0,0,0,0,0,0,4,0.0,5.9,15.0,2.0,86,48820,182960,59222,10402,8
Tim Krul,GK,Norwich,314,78,4,9,True,2021-10-16T14:00:00Z,0,0,8,90,0,0,1,0,0,0,0,0,0,3,2,27,22.4,0.0,0.0,2.2,45,-1018,109013,4993,6011,8
Tino Livramento,DEF,Southampton,491,79,10,6,True,2021-10-16T14:00:00Z,1,0,8,90,0,0,1,0,0,0,0,0,0,0,0,21,15.2,12.3,5.0,3.3,42,182223,1230940,208018,25795,8
Tobi Omole,DEF,Spurs,598,77,14,0,False,2021-10-17T15:30:00Z,2,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,105,5226,546,441,8
Toby Alderweireld,DEF,Spurs,355,77,14,0,False,2021-10-17T15:30:00Z,2,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-36,1754,0,36,8
Todd Cantwell,MID,Norwich,325,78,4,0,True,2021-10-16T14:00:00Z,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-3008,24938,238,3246,8
Tomas Soucek,MID,West Ham,422,74,8,3,False,2021-10-17T13:00:00Z,0,1,8,78,0,0,1,0,0,0,0,0,0,0,0,18,17.8,18.9,4.0,4.1,59,-19573,490166,12915,32488,8
Tommy Doyle,MID,Man City,566,76,5,0,True,2021-10-16T14:00:00Z,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-17,318,0,17,8
Tom Cleverley,MID,Watford,381,80,11,1,True,2021-10-16T11:30:00Z,0,5,8,45,0,0,0,3,0,0,0,0,0,0,0,6,3.2,1.3,0.0,0.5,50,-1004,11084,470,1474,8
Tom Davies,MID,Everton,176,74,19,0,True,2021-10-17T13:00:00Z,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,47,7283,495,448,8
Tom Heaton,GK,Man Utd,509,75,9,0,False,2021-10-16T14:00:00Z,4,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-469,44103,1051,1520,8
Trent Alexander-Arnold,DEF,Liverpool,237,80,18,6,False,2021-10-16T11:30:00Z,0,5,8,63,0,0,1,0,0,0,0,0,0,0,0,20,9.4,22.1,9.0,4.1,75,-57050,1935034,161730,218780,8
Trevoh Chalobah,DEF,Chelsea,527,73,3,6,False,2021-10-16T16:30:00Z,0,1,8,90,0,0,1,0,0,0,0,0,0,0,0,23,26.8,6.2,0.0,3.3,48,76702,232402,86813,10111,8
Troy Deeney,FWD,Watford,380,80,11,0,True,2021-10-16T11:30:00Z,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-4045,39907,0,4045,8
Tyler Roberts,MID,Leeds,193,79,16,1,False,2021-10-16T14:00:00Z,1,0,8,80,0,0,0,1,0,0,0,1,0,0,0,3,5.2,12.7,5.0,2.3,49,-86,5544,390,476,8
Tyrick Mitchell,DEF,Crystal Palace,162,71,1,1,False,2021-10-18T19:00:00Z,2,2,8,90,0,0,0,2,0,0,0,0,0,0,0,11,17.0,16.1,2.0,3.5,45,-2143,57528,2191,4334,8
Tyrone Mings,DEF,Aston Villa,38,72,20,0,True,2021-10-16T14:00:00Z,2,3,8,90,0,0,0,3,0,0,0,1,0,0,0,13,22.6,0.1,2.0,2.5,50,6970,645243,30304,23334,8
Vicente Guaita,GK,Crystal Palace,146,71,1,2,False,2021-10-18T19:00:00Z,2,2,8,90,0,0,0,2,0,0,0,0,0,4,0,21,32.0,0.0,0.0,3.2,45,-8079,553465,13289,21368,8
Victor Lindelöf,DEF,Man Utd,284,75,9,2,False,2021-10-16T14:00:00Z,4,2,8,90,0,1,0,4,0,0,0,1,0,0,0,25,35.2,16.3,0.0,5.2,48,1393,43030,4198,2805,8
Viljami Sinisalo,GK,Aston Villa,596,72,20,0,True,2021-10-16T14:00:00Z,2,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,282,4983,676,394,8
Virgil van Dijk,DEF,Liverpool,229,80,18,6,False,2021-10-16T11:30:00Z,0,5,8,90,0,0,1,0,0,0,0,0,0,0,0,27,16.8,11.2,2.0,3.0,66,39838,1470871,86062,46224,8
Vitaly Janelt,MID,Brentford,84,73,6,0,True,2021-10-16T16:30:00Z,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-5080,22680,2822,7902,8
Vladimir Coufal,DEF,West Ham,418,74,8,0,False,2021-10-17T13:00:00Z,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-100956,522850,1673,102629,8
Wayne Hennessey,GK,Burnley,480,76,12,0,False,2021-10-16T14:00:00Z,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-435,16289,251,686,8
Wesley Fofana,DEF,Leicester,220,75,13,0,True,2021-10-16T14:00:00Z,4,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-867,25788,129,996,8
Wesley Moraes,FWD,Aston Villa,47,72,20,0,True,2021-10-16T14:00:00Z,2,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-799,11133,0,799,8
Wilfred Ndidi,MID,Leicester,216,75,13,0,True,2021-10-16T14:00:00Z,4,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-19443,92262,234,19677,8
Wilfried Zaha,MID,Crystal Palace,154,71,1,0,False,2021-10-18T19:00:00Z,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,70,5303,581542,61177,55874,8
William Saliba,DEF,Arsenal,27,71,7,0,True,2021-10-18T19:00:00Z,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,223,0,0,8
William Smallbone,MID,Southampton,347,79,10,0,True,2021-10-16T14:00:00Z,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-182,1284,95,277,8
William Troost-Ekong,DEF,Watford,387,80,11,0,True,2021-10-16T11:30:00Z,0,5,8,90,0,0,0,5,0,0,0,0,0,0,0,10,22.2,0.4,0.0,2.3,45,-1518,11597,987,2505,8
Willian Borges Da Silva,MID,Arsenal,3,71,7,0,True,2021-10-18T19:00:00Z,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,63,-243,7512,0,243,8
Willy Boly,DEF,Wolves,428,72,2,0,False,2021-10-16T14:00:00Z,2,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-118,7655,413,531,8
Will Hughes,MID,Crystal Palace,386,71,1,0,False,2021-10-18T19:00:00Z,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-146,3734,110,256,8
Will Norris,GK,Burnley,114,76,12,0,False,2021-10-16T14:00:00Z,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,8,10165,554,546,8
Winston Reid,DEF,West Ham,410,74,8,0,False,2021-10-17T13:00:00Z,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-8503,99854,147,8650,8
Xherdan Shaqiri,MID,Liverpool,226,80,18,0,False,2021-10-16T11:30:00Z,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,59,-97,3747,0,97,8
Yan Valery,DEF,Southampton,546,79,10,0,True,2021-10-16T14:00:00Z,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-1323,44806,677,2000,8
Yerry Mina,DEF,Everton,175,74,19,0,True,2021-10-17T13:00:00Z,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-1293,39250,2886,4179,8
Yerson Mosquera Valdelamar,DEF,Wolves,446,72,2,0,False,2021-10-16T14:00:00Z,2,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-125,1925,79,204,8
Yoane Wissa,MID,Brentford,524,73,6,0,True,2021-10-16T16:30:00Z,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,59,3749,9063,4697,948,8
Youri Tielemans,MID,Leicester,210,75,13,10,True,2021-10-16T14:00:00Z,4,2,8,90,1,0,0,2,0,0,0,0,0,0,3,40,57.6,39.8,30.0,12.7,64,-19401,351471,13980,33381,8
Yves Bissouma,MID,Brighton,70,78,15,0,False,2021-10-16T14:00:00Z,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,46,-168717,1017937,5977,174694,8
Zack Steffen,GK,Man City,260,76,5,7,True,2021-10-16T14:00:00Z,2,0,8,90,0,0,1,0,0,0,0,0,0,2,1,29,23.0,0.0,0.0,2.3,45,9557,25952,10743,1186,8
Álvaro Fernández,GK,Brentford,556,73,6,0,True,2021-10-16T16:30:00Z,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,84,6472,525,441,8
Çaglar Söyüncü,DEF,Leicester,217,75,13,7,True,2021-10-16T14:00:00Z,4,2,8,90,1,0,0,2,0,0,0,0,0,0,0,25,42.4,0.5,34.0,7.7,49,-12688,182040,3112,15800,8
Aaron Connolly,FWD,Brighton,72,83,12,0,True,2021-10-23T16:30:00Z,1,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-334,9697,743,1077,9
Aaron Cresswell,DEF,West Ham,411,90,17,12,True,2021-10-24T13:00:00Z,1,0,9,90,0,1,1,0,0,0,0,0,0,0,3,36,26.8,15.6,0.0,4.2,55,-26094,1189983,21125,47219,9
Aaron Lennon,MID,Burnley,575,89,16,0,False,2021-10-23T14:00:00Z,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-57,1268,84,141,9
Aaron Ramsdale,GK,Arsenal,559,81,2,3,True,2021-10-22T19:00:00Z,3,1,9,90,0,0,0,1,0,0,0,0,0,3,0,15,23.0,0.0,0.0,2.3,46,19768,530588,42094,22326,9
Aaron Ramsey,MID,Aston Villa,496,81,1,0,False,2021-10-22T19:00:00Z,3,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-478,16027,418,896,9
Aaron Wan-Bissaka,DEF,Man Utd,288,88,11,-1,True,2021-10-24T15:30:00Z,0,5,9,90,0,0,0,5,0,0,0,1,0,0,0,8,16.6,1.8,0.0,1.8,53,-48117,436086,3445,51562,9
Abdoulaye Doucouré,MID,Everton,173,86,18,0,True,2021-10-23T14:00:00Z,2,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,57,-185288,434319,47750,233038,9
Adama Traoré,MID,Wolves,435,87,10,3,False,2021-10-23T14:00:00Z,1,1,9,75,0,0,1,0,0,0,0,0,0,0,0,-1,6.2,14.4,4.0,2.5,60,-11578,214490,12024,23602,9
Adam Armstrong,FWD,Southampton,525,89,5,1,True,2021-10-23T14:00:00Z,2,2,9,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.5,0.0,0.1,60,-16533,243483,16485,33018,9
Adam Forshaw,MID,Leeds,552,87,20,0,True,2021-10-23T14:00:00Z,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1,1178,94,95,9
Adam Idah,FWD,Norwich,329,84,6,0,False,2021-10-23T11:30:00Z,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,942,35619,3679,2737,9
Adam Lallana,MID,Brighton,53,83,12,1,True,2021-10-23T16:30:00Z,1,4,9,90,0,0,0,4,0,0,0,1,0,0,0,11,10.8,3.3,0.0,1.4,54,-853,17813,657,1510,9
Adam Masina,DEF,Watford,390,86,8,1,False,2021-10-23T14:00:00Z,2,5,9,90,0,0,0,2,0,0,0,0,0,0,0,11,12.4,6.2,0.0,1.9,43,-295,6827,193,488,9
Adam Webster,DEF,Brighton,61,83,12,0,True,2021-10-23T16:30:00Z,1,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-1190,18057,20,1210,9
Adedapo Awokoya-Mebude,FWD,Watford,469,86,8,0,False,2021-10-23T14:00:00Z,2,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-282,8513,0,282,9
Ademola Lookman,MID,Leicester,587,82,3,0,False,2021-10-24T13:00:00Z,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-794,5169,667,1461,9
Adrián San Miguel del Castillo,GK,Liverpool,223,88,13,0,False,2021-10-24T15:30:00Z,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-1401,19256,145,1546,9
Ainsley Maitland-Niles,MID,Arsenal,13,81,2,1,True,2021-10-22T19:00:00Z,3,1,9,17,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.3,0.0,0.0,53,-80,4883,164,244,9
Albert Sambi Lokonga,MID,Arsenal,478,81,2,2,True,2021-10-22T19:00:00Z,3,1,9,72,0,0,1,0,0,0,0,1,0,0,0,9,7.0,25.3,18.0,5.0,49,-798,13550,405,1203,9
Alex Nicolao Telles,DEF,Man Utd,279,88,11,0,True,2021-10-24T15:30:00Z,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-1080,5350,241,1321,9
Alexandre Lacazette,FWD,Arsenal,6,81,2,2,True,2021-10-22T19:00:00Z,3,1,9,67,0,0,1,0,0,0,0,0,0,0,0,6,4.8,28.4,10.0,4.3,83,4588,86439,6823,2235,9
Alexis Mac Allister,MID,Brighton,74,83,12,6,True,2021-10-23T16:30:00Z,1,4,9,18,1,0,0,1,0,0,0,0,0,0,0,21,34.0,1.3,17.0,5.2,54,-1936,35131,178,2114,9
Alex Iwobi,MID,Everton,174,86,18,1,True,2021-10-23T14:00:00Z,2,5,9,13,0,0,0,4,0,0,0,0,0,0,0,3,1.2,0.7,0.0,0.2,58,222,14674,1036,814,9
Alex Kral,MID,West Ham,589,90,17,0,True,2021-10-24T13:00:00Z,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-681,5056,106,787,9
Alex McCarthy,GK,Southampton,334,89,5,2,True,2021-10-23T14:00:00Z,2,2,9,90,0,0,0,2,0,0,0,0,0,3,0,15,23.8,0.0,0.0,2.4,45,31812,224080,37522,5710,9
Alex Oxlade-Chamberlain,MID,Liverpool,227,88,13,1,False,2021-10-24T15:30:00Z,0,5,9,26,0,0,0,0,0,0,0,0,0,0,0,3,6.8,13.2,1.0,2.1,58,-249,10569,196,445,9
Alireza Jahanbakhsh,MID,Brighton,66,83,12,0,True,2021-10-23T16:30:00Z,1,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-1,113,0,1,9
Alisson Ramses Becker,GK,Liverpool,231,88,13,7,False,2021-10-24T15:30:00Z,0,5,9,90,0,0,1,0,0,0,0,0,0,3,0,27,28.0,0.0,0.0,2.8,60,-27977,628602,9084,37061,9
Allan Marques Loureiro,MID,Everton,171,86,18,1,True,2021-10-23T14:00:00Z,2,5,9,90,0,0,0,5,0,0,0,1,0,0,0,13,9.8,12.3,26.0,4.8,46,-747,595425,40554,41301,9
Allan Saint-Maximin,FWD,Newcastle,307,85,7,2,False,2021-10-23T14:00:00Z,1,1,9,80,0,0,0,1,0,0,0,0,0,0,0,2,0.0,3.8,4.0,0.6,68,35502,1478050,123167,87665,9
Alphonse Areola,GK,West Ham,489,90,17,0,True,2021-10-24T13:00:00Z,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-1472,64266,520,1992,9
Andi Zeqiri,FWD,Brighton,535,83,12,0,True,2021-10-23T16:30:00Z,1,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1465,32418,0,1465,9
Andreas Christensen,DEF,Chelsea,133,84,15,0,True,2021-10-23T11:30:00Z,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,51,30346,377588,44230,13884,9
Andreas Pereira,MID,Man Utd,511,88,11,0,True,2021-10-24T15:30:00Z,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-18,855,0,18,9
Andreas Söndergaard,GK,Wolves,444,87,10,0,False,2021-10-23T14:00:00Z,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-2271,77693,135,2406,9
Andrew Omobamidele,DEF,Norwich,331,84,6,0,False,2021-10-23T11:30:00Z,7,0,9,21,0,0,0,2,0,0,0,0,0,0,0,2,2.6,0.0,0.0,0.3,39,-5846,352328,13548,19394,9
Andrew Robertson,DEF,Liverpool,234,88,13,6,False,2021-10-24T15:30:00Z,0,5,9,90,0,0,1,0,0,0,0,0,0,0,0,27,19.8,9.0,4.0,3.3,70,-5217,176006,7381,12598,9
Andre Gray,FWD,Watford,383,86,8,0,False,2021-10-23T14:00:00Z,2,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-252,6271,0,252,9
Andriy Yarmolenko,MID,West Ham,412,90,17,0,True,2021-10-24T13:00:00Z,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,52,-364,11011,245,609,9
Andros Townsend,MID,Everton,482,86,18,2,True,2021-10-23T14:00:00Z,2,5,9,90,0,0,0,5,0,0,0,0,0,0,0,10,9.6,11.8,15.0,3.6,57,389380,1206754,420166,30786,9
André Filipe Tavares Gomes,MID,Everton,172,86,18,0,True,2021-10-23T14:00:00Z,2,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-493,7572,15,508,9
Andy Lonergan,GK,Everton,571,86,18,0,True,2021-10-23T14:00:00Z,2,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-85,5209,105,190,9
