player_name,position,team,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out,GW,team_a,team_a_difficulty,team_h,team_h_difficulty,id,name,short_name,strength,strength_attack_away,strength_attack_home,strength_defence_away,strength_defence_home,strength_overall_away,strength_overall_home 
Axel Tuanzebe,DEF,Man Utd,307,352,Leicester,1,True,2021-05-11,1,2,35,90,0,0,0,2,0,0,0,0,0,0,0,15,25.4,0.7,0.0,2.6,41,-91,7234,108,199,35,Leicester,4,Man Utd,4,13,Man Utd,MUN,4,1280,1250,1310,1240,1320,1250
Brandon Williams,DEF,Man Utd,318,352,Leicester,1,True,2021-05-11,1,2,35,90,0,0,0,2,0,0,0,0,0,0,0,12,9.6,16.3,0.0,2.6,42,-123,40564,154,277,35,Leicester,4,Man Utd,4,13,Man Utd,MUN,4,1280,1250,1310,1240,1320,1250
Bruno Miguel Borges Fernandes,MID,Man Utd,302,352,Leicester,1,True,2021-05-11,1,2,35,12,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,6.0,0.6,115,218071,4727893,251348,33277,35,Leicester,4,Man Utd,4,13,Man Utd,MUN,4,1280,1250,1310,1240,1320,1250
Chris Smalling,DEF,Man Utd,292,352,Leicester,0,True,2021-05-11,1,2,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-8,6436,0,8,35,Leicester,4,Man Utd,4,13,Man Utd,MUN,4,1280,1250,1310,1240,1320,1250
Daniel James,MID,Man Utd,311,352,Leicester,0,True,2021-05-11,1,2,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,62,-241,19926,155,396,35,Leicester,4,Man Utd,4,13,Man Utd,MUN,4,1280,1250,1310,1240,1320,1250
David de Gea,GK,Man Utd,291,352,Leicester,1,True,2021-05-11,1,2,35,90,0,0,0,2,0,0,0,0,0,1,0,12,13.8,0.0,0.0,1.4,53,2350,275796,9927,7577,35,Leicester,4,Man Utd,4,13,Man Utd,MUN,4,1280,1250,1310,1240,1320,1250
Dean Henderson,GK,Man Utd,305,352,Leicester,0,True,2021-05-11,1,2,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,52,43714,182063,47296,3582,35,Leicester,4,Man Utd,4,13,Man Utd,MUN,4,1280,1250,1310,1240,1320,1250
Donny van de Beek,MID,Man Utd,495,352,Leicester,2,True,2021-05-11,1,2,35,90,0,0,0,2,0,0,0,0,0,0,0,12,10.4,1.8,0.0,1.2,66,456,107043,682,226,35,Leicester,4,Man Utd,4,13,Man Utd,MUN,4,1280,1250,1310,1240,1320,1250
Edinson Cavani,FWD,Man Utd,569,352,Leicester,1,True,2021-05-11,1,2,35,24,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.6,2.0,0.2,79,307460,648361,324012,16552,35,Leicester,4,Man Utd,4,13,Man Utd,MUN,4,1280,1250,1310,1240,1320,1250
Eric Bailly,DEF,Man Utd,310,352,Leicester,1,True,2021-05-11,1,2,35,90,0,0,0,2,0,0,0,0,0,0,0,13,12.4,1.1,0.0,1.4,48,67,21821,314,247,35,Leicester,4,Man Utd,4,13,Man Utd,MUN,4,1280,1250,1310,1240,1320,1250
Facundo Pellistri,MID,Man Utd,575,352,Leicester,0,True,2021-05-11,1,2,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,52,-3,469,0,3,35,Leicester,4,Man Utd,4,13,Man Utd,MUN,4,1280,1250,1310,1240,1320,1250
Frederico Rodrigues de Paula Santos,MID,Man Utd,299,352,Leicester,0,True,2021-05-11,1,2,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,4495,22953,5048,553,35,Leicester,4,Man Utd,4,13,Man Utd,MUN,4,1280,1250,1310,1240,1320,1250
Harry Maguire,DEF,Man Utd,298,352,Leicester,0,True,2021-05-11,1,2,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,156523,638840,166734,10211,35,Leicester,4,Man Utd,4,13,Man Utd,MUN,4,1280,1250,1310,1240,1320,1250
James Garner,MID,Man Utd,317,352,Leicester,0,True,2021-05-11,1,2,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-8,3058,0,8,35,Leicester,4,Man Utd,4,13,Man Utd,MUN,4,1280,1250,1310,1240,1320,1250
José Diogo Dalot Teixeira,DEF,Man Utd,314,352,Leicester,0,True,2021-05-11,1,2,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-1,2134,0,1,35,Leicester,4,Man Utd,4,13,Man Utd,MUN,4,1280,1250,1310,1240,1320,1250
Juan Mata,MID,Man Utd,290,352,Leicester,2,True,2021-05-11,1,2,35,90,0,0,0,2,0,0,0,0,0,0,0,12,2.8,4.2,2.0,0.9,58,120,10381,173,53,35,Leicester,4,Man Utd,4,13,Man Utd,MUN,4,1280,1250,1310,1240,1320,1250
Lee Grant,GK,Man Utd,604,352,Leicester,0,True,2021-05-11,1,2,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-296,4261,29,325,35,Leicester,4,Man Utd,4,13,Man Utd,MUN,4,1280,1250,1310,1240,1320,1250
Luke Shaw,DEF,Man Utd,300,352,Leicester,0,True,2021-05-11,1,2,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,235036,1612974,260422,25386,35,Leicester,4,Man Utd,4,13,Man Utd,MUN,4,1280,1250,1310,1240,1320,1250
Marcos Rojo,DEF,Man Utd,294,352,Leicester,0,True,2021-05-11,1,2,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-11,3659,0,11,35,Leicester,4,Man Utd,4,13,Man Utd,MUN,4,1280,1250,1310,1240,1320,1250
Marcus Rashford,MID,Man Utd,306,352,Leicester,1,True,2021-05-11,1,2,35,24,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.1,4.0,0.4,96,252963,1053545,272409,19446,35,Leicester,4,Man Utd,4,13,Man Utd,MUN,4,1280,1250,1310,1240,1320,1250
Mason Greenwood,MID,Man Utd,315,352,Leicester,8,True,2021-05-11,1,2,35,65,1,0,0,1,0,0,0,0,0,0,1,22,31.4,2.6,23.0,5.7,72,338832,839447,358683,19851,35,Leicester,4,Man Utd,4,13,Man Utd,MUN,4,1280,1250,1310,1240,1320,1250
Nathan Bishop,GK,Man Utd,686,352,Leicester,0,True,2021-05-11,1,2,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-35,313,36,71,35,Leicester,4,Man Utd,4,13,Man Utd,MUN,4,1280,1250,1310,1240,1320,1250
Nemanja Matic,MID,Man Utd,295,352,Leicester,2,True,2021-05-11,1,2,35,90,0,0,0,2,0,0,0,0,0,0,0,21,16.6,2.8,0.0,1.9,47,41,14931,123,82,35,Leicester,4,Man Utd,4,13,Man Utd,MUN,4,1280,1250,1310,1240,1320,1250
Odion Ighalo,FWD,Man Utd,293,352,Leicester,0,True,2021-05-11,1,2,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,61,-27,13069,0,27,35,Leicester,4,Man Utd,4,13,Man Utd,MUN,4,1280,1250,1310,1240,1320,1250
Paul Pogba,MID,Man Utd,296,352,Leicester,0,True,2021-05-11,1,2,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,76,37791,191359,43307,5516,35,Leicester,4,Man Utd,4,13,Man Utd,MUN,4,1280,1250,1310,1240,1320,1250
Phil Jones,DEF,Man Utd,297,352,Leicester,0,True,2021-05-11,1,2,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-3,2538,0,3,35,Leicester,4,Man Utd,4,13,Man Utd,MUN,4,1280,1250,1310,1240,1320,1250
Scott McTominay,MID,Man Utd,309,352,Leicester,0,True,2021-05-11,1,2,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,19887,85793,22927,3040,35,Leicester,4,Man Utd,4,13,Man Utd,MUN,4,1280,1250,1310,1240,1320,1250
Sergio Romero,GK,Man Utd,289,352,Leicester,0,True,2021-05-11,1,2,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-15,5548,0,15,35,Leicester,4,Man Utd,4,13,Man Utd,MUN,4,1280,1250,1310,1240,1320,1250
Shola Shoretire,MID,Man Utd,673,352,Leicester,0,True,2021-05-11,1,2,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-5,228,35,40,35,Leicester,4,Man Utd,4,13,Man Utd,MUN,4,1280,1250,1310,1240,1320,1250
Tahith Chong,MID,Man Utd,316,352,Leicester,0,True,2021-05-11,1,2,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-2,827,0,2,35,Leicester,4,Man Utd,4,13,Man Utd,MUN,4,1280,1250,1310,1240,1320,1250
Teden Mengi,DEF,Man Utd,319,352,Leicester,0,True,2021-05-11,1,2,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-828,45878,0,828,35,Leicester,4,Man Utd,4,13,Man Utd,MUN,4,1280,1250,1310,1240,1320,1250
Timothy Fosu-Mensah,DEF,Man Utd,312,352,Leicester,0,True,2021-05-11,1,2,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-18,5522,0,18,35,Leicester,4,Man Utd,4,13,Man Utd,MUN,4,1280,1250,1310,1240,1320,1250
Victor Lindelöf,DEF,Man Utd,308,352,Leicester,0,True,2021-05-11,1,2,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,44125,164376,47608,3483,35,Leicester,4,Man Utd,4,13,Man Utd,MUN,4,1280,1250,1310,1240,1320,1250
Aaron Wan-Bissaka,DEF,Man Utd,313,334,Liverpool,3,True,2021-05-13,2,4,35,90,0,1,0,4,0,0,0,0,0,0,0,32,35.4,31.4,2.0,6.9,57,170478,1579854,194038,23560,35,Liverpool,4,Man Utd,4,13,Man Utd,MUN,4,1280,1250,1310,1240,1320,1250
Alex Nicolao Telles,DEF,Man Utd,568,334,Liverpool,0,True,2021-05-13,2,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-156,42027,196,352,35,Liverpool,4,Man Utd,4,13,Man Utd,MUN,4,1280,1250,1310,1240,1320,1250
Amad Diallo,MID,Man Utd,640,334,Liverpool,0,True,2021-05-13,2,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-9,1227,74,83,35,Liverpool,4,Man Utd,4,13,Man Utd,MUN,4,1280,1250,1310,1240,1320,1250
Andreas Pereira,MID,Man Utd,304,334,Liverpool,0,True,2021-05-13,2,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,0,2417,0,0,35,Liverpool,4,Man Utd,4,13,Man Utd,MUN,4,1280,1250,1310,1240,1320,1250
Anthony Elanga,MID,Man Utd,702,334,Liverpool,0,True,2021-05-13,2,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0,0,0,35,Liverpool,4,Man Utd,4,13,Man Utd,MUN,4,1280,1250,1310,1240,1320,1250
Anthony Martial,FWD,Man Utd,303,334,Liverpool,0,True,2021-05-13,2,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,86,-1624,269020,142,1766,35,Liverpool,4,Man Utd,4,13,Man Utd,MUN,4,1280,1250,1310,1240,1320,1250
Axel Tuanzebe,DEF,Man Utd,307,334,Liverpool,0,True,2021-05-13,2,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,41,-91,7234,108,199,35,Liverpool,4,Man Utd,4,13,Man Utd,MUN,4,1280,1250,1310,1240,1320,1250
Brandon Williams,DEF,Man Utd,318,334,Liverpool,0,True,2021-05-13,2,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-123,40564,154,277,35,Liverpool,4,Man Utd,4,13,Man Utd,MUN,4,1280,1250,1310,1240,1320,1250
Bruno Miguel Borges Fernandes,MID,Man Utd,302,334,Liverpool,8,True,2021-05-13,2,4,35,90,1,0,0,4,0,0,0,0,0,0,1,34,41.4,29.3,51.0,12.2,115,218071,4727893,251348,33277,35,Liverpool,4,Man Utd,4,13,Man Utd,MUN,4,1280,1250,1310,1240,1320,1250
Chris Smalling,DEF,Man Utd,292,334,Liverpool,0,True,2021-05-13,2,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-8,6436,0,8,35,Liverpool,4,Man Utd,4,13,Man Utd,MUN,4,1280,1250,1310,1240,1320,1250
Daniel James,MID,Man Utd,311,334,Liverpool,0,True,2021-05-13,2,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,62,-241,19926,155,396,35,Liverpool,4,Man Utd,4,13,Man Utd,MUN,4,1280,1250,1310,1240,1320,1250
David de Gea,GK,Man Utd,291,334,Liverpool,0,True,2021-05-13,2,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,2350,275796,9927,7577,35,Liverpool,4,Man Utd,4,13,Man Utd,MUN,4,1280,1250,1310,1240,1320,1250
Dean Henderson,GK,Man Utd,305,334,Liverpool,1,True,2021-05-13,2,4,35,90,0,0,0,4,0,0,0,0,0,4,0,18,36.2,0.0,0.0,3.6,52,43714,182063,47296,3582,35,Liverpool,4,Man Utd,4,13,Man Utd,MUN,4,1280,1250,1310,1240,1320,1250
Donny van de Beek,MID,Man Utd,495,334,Liverpool,0,True,2021-05-13,2,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,66,456,107043,682,226,35,Liverpool,4,Man Utd,4,13,Man Utd,MUN,4,1280,1250,1310,1240,1320,1250
Edinson Cavani,FWD,Man Utd,569,334,Liverpool,4,True,2021-05-13,2,4,35,90,0,1,0,4,0,0,0,1,0,0,0,9,16.6,26.7,7.0,5.0,79,307460,648361,324012,16552,35,Liverpool,4,Man Utd,4,13,Man Utd,MUN,4,1280,1250,1310,1240,1320,1250
Eric Bailly,DEF,Man Utd,310,334,Liverpool,0,True,2021-05-13,2,4,35,85,0,0,0,3,0,0,0,1,0,0,0,9,10.2,0.9,0.0,1.1,48,67,21821,314,247,35,Liverpool,4,Man Utd,4,13,Man Utd,MUN,4,1280,1250,1310,1240,1320,1250
Facundo Pellistri,MID,Man Utd,575,334,Liverpool,0,True,2021-05-13,2,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,52,-3,469,0,3,35,Liverpool,4,Man Utd,4,13,Man Utd,MUN,4,1280,1250,1310,1240,1320,1250
Frederico Rodrigues de Paula Santos,MID,Man Utd,299,334,Liverpool,2,True,2021-05-13,2,4,35,62,0,0,0,3,0,0,0,0,0,0,0,13,17.0,11.8,0.0,2.9,53,4495,22953,5048,553,35,Liverpool,4,Man Utd,4,13,Man Utd,MUN,4,1280,1250,1310,1240,1320,1250
Harry Maguire,DEF,Man Utd,298,334,Liverpool,0,True,2021-05-13,2,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,156523,638840,166734,10211,35,Liverpool,4,Man Utd,4,13,Man Utd,MUN,4,1280,1250,1310,1240,1320,1250
James Garner,MID,Man Utd,317,334,Liverpool,0,True,2021-05-13,2,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-8,3058,0,8,35,Liverpool,4,Man Utd,4,13,Man Utd,MUN,4,1280,1250,1310,1240,1320,1250
José Diogo Dalot Teixeira,DEF,Man Utd,314,334,Liverpool,0,True,2021-05-13,2,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-1,2134,0,1,35,Liverpool,4,Man Utd,4,13,Man Utd,MUN,4,1280,1250,1310,1240,1320,1250
Juan Mata,MID,Man Utd,290,334,Liverpool,0,True,2021-05-13,2,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,58,120,10381,173,53,35,Liverpool,4,Man Utd,4,13,Man Utd,MUN,4,1280,1250,1310,1240,1320,1250
Lee Grant,GK,Man Utd,604,334,Liverpool,0,True,2021-05-13,2,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-296,4261,29,325,35,Liverpool,4,Man Utd,4,13,Man Utd,MUN,4,1280,1250,1310,1240,1320,1250
Luke Shaw,DEF,Man Utd,300,334,Liverpool,0,True,2021-05-13,2,4,35,90,0,0,0,4,0,0,0,0,0,0,0,16,14.6,44.4,4.0,6.3,54,235036,1612974,260422,25386,35,Liverpool,4,Man Utd,4,13,Man Utd,MUN,4,1280,1250,1310,1240,1320,1250
Marcos Rojo,DEF,Man Utd,294,334,Liverpool,0,True,2021-05-13,2,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-11,3659,0,11,35,Liverpool,4,Man Utd,4,13,Man Utd,MUN,4,1280,1250,1310,1240,1320,1250
Marcus Rashford,MID,Man Utd,306,334,Liverpool,7,True,2021-05-13,2,4,35,90,1,0,0,4,0,0,0,0,0,0,0,19,41.0,26.6,29.0,9.7,96,252963,1053545,272409,19446,35,Liverpool,4,Man Utd,4,13,Man Utd,MUN,4,1280,1250,1310,1240,1320,1250
Mason Greenwood,MID,Man Utd,315,334,Liverpool,1,True,2021-05-13,2,4,35,27,0,0,0,1,0,0,0,0,0,0,0,-1,1.0,1.5,76.0,7.9,72,338832,839447,358683,19851,35,Liverpool,4,Man Utd,4,13,Man Utd,MUN,4,1280,1250,1310,1240,1320,1250
Nathan Bishop,GK,Man Utd,686,334,Liverpool,0,True,2021-05-13,2,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-35,313,36,71,35,Liverpool,4,Man Utd,4,13,Man Utd,MUN,4,1280,1250,1310,1240,1320,1250
Nemanja Matic,MID,Man Utd,295,334,Liverpool,1,True,2021-05-13,2,4,35,4,0,0,0,1,0,0,0,0,0,0,0,4,2.4,0.2,0.0,0.3,47,41,14931,123,82,35,Liverpool,4,Man Utd,4,13,Man Utd,MUN,4,1280,1250,1310,1240,1320,1250
Odion Ighalo,FWD,Man Utd,293,334,Liverpool,0,True,2021-05-13,2,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,61,-27,13069,0,27,35,Liverpool,4,Man Utd,4,13,Man Utd,MUN,4,1280,1250,1310,1240,1320,1250
Paul Pogba,MID,Man Utd,296,334,Liverpool,2,True,2021-05-13,2,4,35,90,0,0,0,4,0,0,0,0,0,0,0,14,20.6,18.2,26.0,6.5,76,37791,191359,43307,5516,35,Liverpool,4,Man Utd,4,13,Man Utd,MUN,4,1280,1250,1310,1240,1320,1250
Phil Jones,DEF,Man Utd,297,334,Liverpool,0,True,2021-05-13,2,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-3,2538,0,3,35,Liverpool,4,Man Utd,4,13,Man Utd,MUN,4,1280,1250,1310,1240,1320,1250
Scott McTominay,MID,Man Utd,309,334,Liverpool,1,True,2021-05-13,2,4,35,90,0,0,0,4,0,0,0,1,0,0,0,9,15.8,1.9,38.0,5.6,49,19887,85793,22927,3040,35,Liverpool,4,Man Utd,4,13,Man Utd,MUN,4,1280,1250,1310,1240,1320,1250
Sergio Romero,GK,Man Utd,289,334,Liverpool,0,True,2021-05-13,2,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-15,5548,0,15,35,Liverpool,4,Man Utd,4,13,Man Utd,MUN,4,1280,1250,1310,1240,1320,1250
Shola Shoretire,MID,Man Utd,673,334,Liverpool,0,True,2021-05-13,2,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-5,228,35,40,35,Liverpool,4,Man Utd,4,13,Man Utd,MUN,4,1280,1250,1310,1240,1320,1250
Tahith Chong,MID,Man Utd,316,334,Liverpool,0,True,2021-05-13,2,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-2,827,0,2,35,Liverpool,4,Man Utd,4,13,Man Utd,MUN,4,1280,1250,1310,1240,1320,1250
Teden Mengi,DEF,Man Utd,319,334,Liverpool,0,True,2021-05-13,2,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-828,45878,0,828,35,Liverpool,4,Man Utd,4,13,Man Utd,MUN,4,1280,1250,1310,1240,1320,1250
Timothy Fosu-Mensah,DEF,Man Utd,312,334,Liverpool,0,True,2021-05-13,2,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-18,5522,0,18,35,Liverpool,4,Man Utd,4,13,Man Utd,MUN,4,1280,1250,1310,1240,1320,1250
Victor Lindelöf,DEF,Man Utd,308,334,Liverpool,0,True,2021-05-13,2,4,35,90,0,0,0,4,0,0,0,0,0,0,0,17,11.6,0.9,2.0,1.5,48,44125,164376,47608,3483,35,Liverpool,4,Man Utd,4,13,Man Utd,MUN,4,1280,1250,1310,1240,1320,1250
Adrián Bernabé,MID,Man City,537,380,Aston Villa,0,True,2021-01-20,2,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-58,936,9,67,19,Aston Villa,5,Man City,2,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Aymeric Laporte,DEF,Man City,280,380,Aston Villa,0,True,2021-01-20,2,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-6688,172497,48,6736,19,Aston Villa,5,Man City,2,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Benjamin Mendy,DEF,Man City,274,380,Aston Villa,0,True,2021-01-20,2,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,59,-6497,115845,887,7384,19,Aston Villa,5,Man City,2,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Bernardo Mota Veiga de Carvalho e Silva,MID,Man City,281,380,Aston Villa,9,True,2021-01-20,2,0,19,90,1,0,1,0,0,0,0,0,0,0,1,29,49.8,17.2,50.0,11.7,74,2540,52230,5922,3382,19,Aston Villa,5,Man City,2,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Claudio Bravo,GK,Man City,267,380,Aston Villa,0,True,2021-01-20,2,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-12,1763,3,15,19,Aston Villa,5,Man City,2,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Cole Palmer,MID,Man City,552,380,Aston Villa,0,True,2021-01-20,2,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-18,1085,28,46,19,Aston Villa,5,Man City,2,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Ederson Santana de Moraes,GK,Man City,278,380,Aston Villa,7,True,2021-01-20,2,0,19,90,0,0,1,0,0,0,0,0,0,4,0,27,20.4,0.0,0.0,2.0,60,74840,543376,93032,18192,19,Aston Villa,5,Man City,2,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Eric Garcia,DEF,Man City,288,380,Aston Villa,0,True,2021-01-20,2,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-97,11777,42,139,19,Aston Villa,5,Man City,2,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Felix Nmecha,MID,Man City,609,380,Aston Villa,0,True,2021-01-20,2,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,5,176,28,23,19,Aston Villa,5,Man City,2,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Fernando Luiz Rosa,DEF,Man City,266,380,Aston Villa,0,True,2021-01-20,2,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-252,55600,1209,1461,19,Aston Villa,5,Man City,2,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Ferran Torres,MID,Man City,287,380,Aston Villa,0,True,2021-01-20,2,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,69,-9689,85608,1980,11669,19,Aston Villa,5,Man City,2,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Gabriel Fernando de Jesus,FWD,Man City,282,380,Aston Villa,4,True,2021-01-20,2,0,19,31,0,1,0,0,0,0,0,0,0,0,0,10,0.0,10.9,19.0,2.9,91,13192,109790,24289,11097,19,Aston Villa,5,Man City,2,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Ilkay Gündogan,MID,Man City,271,380,Aston Villa,10,True,2021-01-20,2,0,19,90,1,0,1,0,0,0,0,0,0,0,2,31,42.2,30.3,84.0,15.7,55,64588,243089,92375,27787,19,Aston Villa,5,Man City,2,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
James Trafford,GK,Man City,595,380,Aston Villa,0,True,2021-01-20,2,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-129,8687,573,702,19,Aston Villa,5,Man City,2,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
John Stones,DEF,Man City,273,380,Aston Villa,6,True,2021-01-20,2,0,19,90,0,0,1,0,0,0,0,0,0,0,0,24,16.0,1.0,34.0,5.1,50,241088,812840,266041,24953,19,Aston Villa,5,Man City,2,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
João Pedro Cavaco Cancelo,DEF,Man City,277,380,Aston Villa,7,True,2021-01-20,2,0,19,90,0,0,1,0,0,0,0,0,0,0,1,29,16.4,26.8,25.0,6.8,58,163826,1044525,206680,42854,19,Aston Villa,5,Man City,2,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Kevin De Bruyne,MID,Man City,272,380,Aston Villa,1,True,2021-01-20,2,0,19,58,0,0,0,0,0,0,0,0,0,0,0,10,10.0,40.4,27.0,7.7,118,395204,2481098,436458,41254,19,Aston Villa,5,Man City,2,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Kyle Walker,DEF,Man City,270,380,Aston Villa,1,True,2021-01-20,2,0,19,27,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.5,0.0,0.1,61,-9386,468150,10834,20220,19,Aston Villa,5,Man City,2,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Liam Delap,FWD,Man City,539,380,Aston Villa,0,True,2021-01-20,2,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,4314,93375,13542,9228,19,Aston Villa,5,Man City,2,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
Luke Mbete,DEF,Man City,622,380,Aston Villa,0,True,2021-01-20,2,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,31,437,88,57,19,Aston Villa,5,Man City,2,12,Man City,MCI,5,1320,1280,1350,1340,1360,1340
