player_name,position_x,team,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists_x,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out,GW,team_a,team_a_difficulty,team_h,team_h_difficulty,id_x,name,short_name,strength,strength_attack_away,strength_attack_home,strength_defence_away,strength_defence_home,strength_overall_away,strength_overall_home,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,date,id_y,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup
Kenny Tete,DEF,Fulham,517,181,Chelsea,2,True,2021-01-16,0,1,19,90,0,0,0,1,0,0,0,0,0,0,0,15,18.2,12.4,6.0,3.7,43,355,4785,578,223,19,Chelsea,2,Fulham,4,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090,0,0,0.0,90,DMR,Fulham,Chelsea,0,1,2021-01-16,14617,2020,442421,0.12655921280384064,0,1,0,0.0,0.16463759541511536,0.038078375160694115
Ola Aina,DEF,Fulham,562,181,Chelsea,2,True,2021-01-16,0,1,19,82,0,0,0,1,0,0,0,0,0,0,0,8,12.6,1.1,3.0,1.7,45,1584,38133,5803,4219,19,Chelsea,2,Fulham,4,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090,0,2,0.05735240876674653,84,DC,Fulham,Chelsea,0,1,2021-01-16,14617,2020,442419,0.0,0,0,0,0.05735240876674653,0.038078375160694115,0.0
Tosin Adarabioyo,DEF,Fulham,572,181,Chelsea,2,True,2021-01-16,0,1,19,90,0,0,0,1,0,0,0,0,0,0,0,15,36.6,0.3,0.0,3.7,45,6894,37469,11420,4526,19,Chelsea,2,Fulham,4,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090,0,0,0.0,90,DC,Fulham,Chelsea,0,1,2021-01-16,14617,2020,442420,0.0,0,0,0,0.0,0.17486712336540222,0.17486712336540222
Ademola Lookman,MID,Fulham,557,160,Burnley,2,False,2021-02-17,1,1,24,90,0,0,0,1,0,0,0,0,0,0,0,11,9.4,31.4,10.0,5.1,50,38074,133143,50289,12215,24,Fulham,2,Burnley,2,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090,0,1,0.06627416610717772,90,ML,Burnley,Fulham,1,1,2021-02-17,14602,2020,450185,0.02324599772691727,0,2,0,0.06627416610717772,0.1143021360039711,0.048027973622083664
Alphonse Areola,GK,Fulham,516,160,Burnley,2,False,2021-02-17,1,1,24,90,0,0,0,1,0,0,0,0,0,2,0,13,13.0,0.0,0.0,1.3,45,29250,296403,41659,12409,24,Fulham,2,Burnley,2,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090,0,0,0.0,90,GK,Burnley,Fulham,1,1,2021-02-17,14602,2020,450177,0.0,0,0,0,0.0,0.0,0.0
Harrison Reed,MID,Fulham,373,160,Burnley,2,False,2021-02-17,1,1,24,90,0,0,0,1,0,0,0,0,0,0,0,11,9.2,3.5,8.0,2.1,44,-868,39052,1743,2611,24,Fulham,2,Burnley,2,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090,0,1,0.019696857780218124,90,MC,Burnley,Fulham,1,1,2021-02-17,14602,2020,450184,0.0,0,0,0,0.019696857780218124,0.1392797827720642,0.1392797827720642
Joachim Andersen,DEF,Fulham,571,160,Burnley,7,False,2021-02-17,1,1,24,90,0,1,0,1,0,0,0,0,0,0,2,19,32.4,10.9,2.0,4.5,45,2073,7215,2665,592,24,Fulham,2,Burnley,2,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090,0,0,0.0,90,DC,Burnley,Fulham,1,1,2021-02-17,14602,2020,450179,0.2338494509458542,1,1,0,0.0,0.25140416622161865,0.25140416622161865
Josh Maja,FWD,Fulham,665,160,Burnley,2,False,2021-02-17,1,1,24,90,0,0,0,1,0,0,0,0,0,0,0,7,5.4,11.3,11.0,2.8,55,903,1504,1141,238,24,Fulham,2,Burnley,2,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090,0,2,0.13182124495506287,90,FW,Burnley,Fulham,1,1,2021-02-17,14602,2020,450187,0.06627416610717772,0,1,0,0.13182124495506287,0.21779225766658786,0.019696857780218124
Kenny Tete,DEF,Fulham,517,160,Burnley,2,False,2021-02-17,1,1,24,77,0,0,0,1,0,0,0,0,0,0,0,10,12.4,1.4,0.0,1.4,43,5850,15060,6891,1041,24,Fulham,2,Burnley,2,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090,0,0,0.0,80,DR,Burnley,Fulham,1,1,2021-02-17,14602,2020,450178,0.0,0,0,0,0.0,0.16761089861392975,0.16761089861392975
Mario Lemina,MID,Fulham,493,160,Burnley,2,False,2021-02-17,1,1,24,60,0,0,0,1,0,0,0,0,0,0,0,9,11.8,0.8,1.0,1.4,45,-242,18276,281,523,24,Fulham,2,Burnley,2,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090,0,1,0.008065168745815754,63,MC,Burnley,Fulham,1,1,2021-02-17,14602,2020,450183,0.0,0,0,0,0.008065168745815754,0.0,0.0
Ola Aina,DEF,Fulham,562,160,Burnley,9,False,2021-02-17,1,1,24,90,1,0,0,1,0,0,0,0,0,0,1,18,37.2,1.3,17.0,5.6,45,-1270,34113,2573,3843,24,Fulham,2,Burnley,2,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090,1,1,0.2338494509458542,90,DL,Burnley,Fulham,1,1,2021-02-17,14602,2020,450181,0.0,0,0,1,0.2338494509458542,0.048027973622083664,0.048027973622083664
Ruben Loftus-Cheek,MID,Fulham,115,160,Burnley,1,False,2021-02-17,1,1,24,90,0,0,0,1,0,0,0,1,0,0,0,3,6.6,16.3,8.0,3.1,59,2747,18650,3793,1046,24,Fulham,2,Burnley,2,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090,0,1,0.1195829212665558,90,MR,Burnley,Fulham,1,1,2021-02-17,14602,2020,450182,0.10349012166261673,0,1,0,0.1195829212665558,0.24276991188526156,0.019696857780218124
Tosin Adarabioyo,DEF,Fulham,572,160,Burnley,2,False,2021-02-17,1,1,24,90,0,0,0,1,0,0,0,0,0,0,0,16,19.0,0.1,17.0,3.6,45,12851,50677,15990,3139,24,Fulham,2,Burnley,2,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090,0,1,0.015180828049778938,90,DC,Burnley,Fulham,1,1,2021-02-17,14602,2020,450180,0.0,0,0,0,0.015180828049778938,0.048027973622083664,0.048027973622083664
Ademola Lookman,MID,Fulham,557,321,Spurs,1,True,2021-03-04,0,1,26,90,0,0,0,1,0,0,0,1,0,0,0,4,2.8,28.8,33.0,6.5,50,92165,201738,111069,18904,26,Spurs,2,Fulham,3,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090,0,2,0.1043037846684456,90,AML,Fulham,Tottenham,0,1,2021-03-04,14757,2020,454173,0.049664780497550964,0,2,0,0.1043037846684456,1.008148193359375,0.8739450573921204
Alphonse Areola,GK,Fulham,516,321,Spurs,2,True,2021-03-04,0,1,26,90,0,0,0,1,0,0,0,0,0,2,0,12,19.0,0.0,0.0,1.9,45,58852,383375,81211,22359,26,Spurs,2,Fulham,3,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090,0,0,0.0,90,GK,Fulham,Tottenham,0,1,2021-03-04,14757,2020,454164,0.0,0,0,0,0.0,0.029899287968873974,0.029899287968873974
Antonee Robinson,DEF,Fulham,484,321,Spurs,2,True,2021-03-04,0,1,26,74,0,0,0,1,0,0,0,0,0,0,0,15,10.4,3.3,5.0,1.9,44,1105,17973,2399,1294,26,Spurs,2,Fulham,3,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090,0,1,0.06402587890625,77,DL,Fulham,Tottenham,0,1,2021-03-04,14757,2020,454168,0.0,0,0,0,0.06402587890625,0.5053339004516602,0.4413080513477325
Harrison Reed,MID,Fulham,373,321,Spurs,1,True,2021-03-04,0,1,26,90,0,0,0,1,0,0,0,1,0,0,0,12,12.8,14.3,0.0,2.7,44,4856,44804,8027,3171,26,Spurs,2,Fulham,3,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090,0,0,0.0,90,DMC,Fulham,Tottenham,0,1,2021-03-04,14757,2020,454170,0.03648310154676437,0,1,0,0.0,0.5076951384544373,0.4712120294570923
Joachim Andersen,DEF,Fulham,571,321,Spurs,2,True,2021-03-04,0,1,26,90,0,0,0,1,0,0,0,0,0,0,0,16,26.2,15.4,17.0,5.9,45,2343,12135,5040,2697,26,Spurs,2,Fulham,3,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090,0,1,0.0931653380393982,90,DC,Fulham,Tottenham,0,1,2021-03-04,14757,2020,454166,0.05130044370889664,0,1,0,0.0931653380393982,0.5076904296875,0.456389993429184
Josh Maja,FWD,Fulham,665,321,Spurs,2,True,2021-03-04,0,1,26,90,0,0,0,1,0,0,0,0,0,0,0,6,5.4,14.6,8.0,2.8,55,34109,109950,57584,23475,26,Spurs,2,Fulham,3,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090,0,0,0.0,90,FW,Fulham,Tottenham,0,1,2021-03-04,14757,2020,454174,0.3900076150894165,0,1,0,0.0,0.419906884431839,0.029899287968873974
Ola Aina,DEF,Fulham,562,321,Spurs,2,True,2021-03-04,0,1,26,90,0,0,0,1,0,0,0,0,0,0,0,18,16.4,26.6,8.0,5.1,45,99922,180656,120292,20370,26,Spurs,2,Fulham,3,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090,0,0,0.0,90,DR,Fulham,Tottenham,0,1,2021-03-04,14757,2020,454165,0.07708100974559784,0,2,0,0.0,0.15828074514865875,0.1452256143093109
Ruben Loftus-Cheek,MID,Fulham,115,321,Spurs,2,True,2021-03-04,0,1,26,63,0,0,0,1,0,0,0,0,0,0,0,3,0.0,1.9,7.0,0.7,59,-385,15698,907,1292,26,Spurs,2,Fulham,3,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090,0,2,0.06638239324092865,66,AMC,Fulham,Tottenham,0,1,2021-03-04,14757,2020,454172,0.0,0,0,0,0.06638239324092865,0.06638239324092865,0.0
Tosin Adarabioyo,DEF,Fulham,572,321,Spurs,0,True,2021-03-04,0,1,26,90,0,0,0,1,1,0,0,0,0,0,0,8,14.2,0.8,19.0,3.4,45,209,45278,5416,5207,26,Spurs,2,Fulham,3,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090,0,1,0.019765494391322136,90,DC,Fulham,Tottenham,0,1,2021-03-04,14757,2020,454167,0.0,0,0,0,0.019765494391322136,0.029899287968873974,0.029899287968873974
Alexandre Lacazette,FWD,Arsenal,6,354,Chelsea,1,False,2021-05-12,0,1,35,11,0,0,0,0,0,0,0,0,0,0,0,4,3.2,0.3,0.0,0.4,84,-32826,378890,11054,43880,35,Arsenal,4,Chelsea,3,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200,0,0,0.0,10,Sub,Chelsea,Arsenal,0,1,2021-05-12,14790,2020,470432,0.0,0,0,0,0.0,0.0,0.0
Bernd Leno,GK,Arsenal,8,354,Chelsea,9,False,2021-05-12,0,1,35,90,0,0,1,0,0,0,0,0,0,4,2,29,35.0,0.0,0.0,3.5,50,-14548,565152,6080,20628,35,Arsenal,4,Chelsea,3,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200,0,0,0.0,90,GK,Chelsea,Arsenal,0,1,2021-05-12,14790,2020,470421,0.0,0,0,0,0.0,0.0,0.0
Bukayo Saka,MID,Arsenal,24,354,Chelsea,3,False,2021-05-12,0,1,35,65,0,0,1,0,0,0,0,0,0,0,0,8,3.4,1.2,2.0,0.7,51,-921,641435,36850,37771,35,Arsenal,4,Chelsea,3,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200,0,0,0.0,67,DMR,Chelsea,Arsenal,0,1,2021-05-12,14790,2020,470425,0.0,0,0,0,0.0,0.0,0.0
Calum Chambers,DEF,Arsenal,13,354,Chelsea,1,False,2021-05-12,0,1,35,2,0,0,0,0,0,0,0,0,0,0,0,3,1.2,0.0,0.0,0.1,45,-353,14913,1471,1824,35,Arsenal,4,Chelsea,3,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200,0,0,0.0,1,Sub,Chelsea,Arsenal,0,1,2021-05-12,14790,2020,470434,0.0,0,0,0,0.0,0.0,0.0
Kieran Tierney,DEF,Arsenal,17,354,Chelsea,6,False,2021-05-12,0,1,35,90,0,0,1,0,0,0,0,0,0,0,0,22,21.4,19.8,8.0,4.9,52,-361,305331,4798,5159,35,Arsenal,4,Chelsea,3,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200,0,1,0.010098137892782688,90,DML,Chelsea,Arsenal,0,1,2021-05-12,14790,2020,470426,0.052204664796590805,0,1,0,0.010098137892782688,0.11806613206863405,0.11806613206863405
Rob Holding,DEF,Arsenal,16,354,Chelsea,7,False,2021-05-12,0,1,35,90,0,0,1,0,0,0,0,0,0,0,1,28,28.4,4.8,2.0,3.5,43,-6685,395317,20396,27081,35,Arsenal,4,Chelsea,3,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200,0,0,0.0,90,DC,Chelsea,Arsenal,0,1,2021-05-12,14790,2020,470424,0.0,0,0,0,0.0,0.11806613206863405,0.11806613206863405
Thomas Partey,MID,Arsenal,567,354,Chelsea,2,False,2021-05-12,0,1,35,90,0,0,1,0,0,0,0,1,0,0,0,12,23.2,1.2,0.0,2.4,49,-184,23731,367,551,35,Arsenal,4,Chelsea,3,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200,0,0,0.0,90,MC,Chelsea,Arsenal,0,1,2021-05-12,14790,2020,470428,0.0,0,0,0,0.0,0.052204664796590805,0.052204664796590805
Ezgjan Alioski,DEF,Leeds,201,172,Southampton,1,True,2021-02-23,3,0,25,31,0,0,0,0,0,0,0,0,0,0,0,3,6.2,10.5,0.0,1.7,44,10742,194888,23611,12869,25,Southampton,3,Leeds,2,10,Leeds,LEE,3,1150,1060,1170,1210,1170,1160,0,0,0.0,28,Sub,Leeds,Southampton,3,0,2021-02-23,14608,2020,451757,0.10843190550804138,0,1,0,0.0,0.6635181903839111,0.5550863146781921
Illan Meslier,GK,Leeds,213,172,Southampton,9,True,2021-02-23,3,0,25,90,0,0,1,0,0,0,0,0,0,5,2,34,42.0,0.0,0.0,4.2,47,15057,469219,32545,17488,25,Southampton,3,Leeds,2,10,Leeds,LEE,3,1150,1060,1170,1210,1170,1160,0,0,0.0,90,GK,Leeds,Southampton,3,0,2021-02-23,14608,2020,451746,0.0,0,0,0,0.0,0.11129795014858246,0.11129795014858246
Jack Harrison,MID,Leeds,203,172,Southampton,1,True,2021-02-23,3,0,25,45,0,0,0,0,0,0,0,0,0,0,0,2,5.4,0.6,2.0,0.8,55,93260,283212,106962,13702,25,Southampton,3,Leeds,2,10,Leeds,LEE,3,1150,1060,1170,1210,1170,1160,0,0,0.0,49,AMR,Leeds,Southampton,3,0,2021-02-23,14608,2020,451753,0.0,0,0,0,0.0,0.0,0.0
Liam Cooper,DEF,Leeds,195,172,Southampton,6,True,2021-02-23,3,0,25,90,0,0,1,0,0,0,0,0,0,0,0,27,27.6,0.5,19.0,4.7,43,2299,34150,3568,1269,25,Southampton,3,Leeds,2,10,Leeds,LEE,3,1150,1060,1170,1210,1170,1160,0,1,0.08779171109199524,90,DC,Leeds,Southampton,3,0,2021-02-23,14608,2020,451749,0.0,0,0,0,0.08779171109199524,0.0939616784453392,0.0939616784453392
Luke Ayling,DEF,Leeds,197,172,Southampton,6,True,2021-02-23,3,0,25,90,0,0,1,0,0,0,0,0,0,0,0,22,16.0,1.4,4.0,2.1,44,7091,200186,14678,7587,25,Southampton,3,Leeds,2,10,Leeds,LEE,3,1150,1060,1170,1210,1170,1160,0,0,0.0,90,MC,Leeds,Southampton,3,0,2021-02-23,14608,2020,451751,0.0,0,0,0,0.0,0.5779498815536499,0.5779498815536499
Mateusz Klich,MID,Leeds,198,172,Southampton,1,True,2021-02-23,3,0,25,58,0,0,0,0,0,0,0,0,0,0,0,5,2.0,0.8,0.0,0.3,52,-4590,236523,4885,9475,25,Southampton,3,Leeds,2,10,Leeds,LEE,3,1150,1060,1170,1210,1170,1160,0,0,0.0,62,MC,Leeds,Southampton,3,0,2021-02-23,14608,2020,451750,0.0,0,0,0,0.0,0.4399577379226685,0.4399577379226685
Pascal Struijk,DEF,Leeds,211,172,Southampton,6,True,2021-02-23,3,0,25,90,0,0,1,0,0,0,0,0,0,0,0,25,14.8,0.1,2.0,1.7,39,65842,430005,80519,14677,25,Southampton,3,Leeds,2,10,Leeds,LEE,3,1150,1060,1170,1210,1170,1160,0,0,0.0,90,DC,Leeds,Southampton,3,0,2021-02-23,14608,2020,451747,0.0,0,0,0,0.0,0.2023935914039612,0.2023935914039612
Patrick Bamford,FWD,Leeds,202,172,Southampton,6,True,2021-02-23,3,0,25,90,1,0,1,0,0,0,0,0,0,0,0,29,45.8,11.0,30.0,8.7,69,520289,4714323,552561,32272,25,Southampton,3,Leeds,2,10,Leeds,LEE,3,1150,1060,1170,1210,1170,1160,1,2,0.4572940170764923,90,FW,Leeds,Southampton,3,0,2021-02-23,14608,2020,451756,0.11203449219465256,0,1,1,0.4572940170764923,1.1244148015975952,0.5550863146781921
Stuart Dallas,DEF,Leeds,200,172,Southampton,15,True,2021-02-23,3,0,25,90,1,0,1,0,0,0,0,0,0,0,3,38,49.8,11.6,17.0,7.8,50,451580,1752844,485670,34090,25,Southampton,3,Leeds,2,10,Leeds,LEE,3,1150,1060,1170,1210,1170,1160,1,1,0.13886436820030212,90,MC,Leeds,Southampton,3,0,2021-02-23,14608,2020,451752,0.34599605202674866,0,1,1,0.13886436820030212,0.4848604202270508,0.0
Tyler Roberts,MID,Leeds,206,172,Southampton,6,True,2021-02-23,3,0,25,74,0,1,1,0,0,0,0,0,0,0,0,15,19.0,15.8,25.0,6.0,46,165,4420,272,107,25,Southampton,3,Leeds,2,10,Leeds,LEE,3,1150,1060,1170,1210,1170,1160,0,3,0.2933101952075958,78,AMC,Leeds,Southampton,3,0,2021-02-23,14608,2020,451754,0.11129795014858246,1,1,0,0.2933101952075958,0.4046081304550171,0.0
Andrew Robertson,DEF,Liverpool,255,177,Burnley,2,True,2021-01-21,0,1,19,90,0,0,0,1,0,0,0,0,0,0,0,14,14.0,38.6,35.0,8.8,74,-17952,1664698,60295,78247,19,Burnley,3,Liverpool,2,11,Liverpool,LIV,4,1210,1190,1230,1300,1210,1250,0,2,0.08008868247270584,90,DL,Liverpool,Burnley,0,1,2021-01-21,14613,2020,443719,0.20871853828430176,0,3,0,0.08008868247270584,0.5687962770462036,0.4297860562801361
Divock Origi,FWD,Liverpool,256,177,Burnley,1,True,2021-01-21,0,1,19,56,0,0,0,0,0,0,0,0,0,0,0,-1,6.4,2.8,31.0,4.0,52,282,46344,1053,771,19,Burnley,3,Liverpool,2,11,Liverpool,LIV,4,1210,1190,1230,1300,1210,1250,0,4,0.484333723783493,58,FW,Liverpool,Burnley,0,1,2021-01-21,14613,2020,443724,0.0,0,0,0,0.484333723783493,0.5868985056877136,0.1025647446513176
Georginio Wijnaldum,MID,Liverpool,243,177,Burnley,2,True,2021-01-21,0,1,19,90,0,0,0,1,0,0,0,0,0,0,0,14,9.6,29.8,14.0,5.3,53,669,120492,7358,6689,19,Burnley,3,Liverpool,2,11,Liverpool,LIV,4,1210,1190,1230,1300,1210,1250,0,1,0.0251978300511837,90,MC,Liverpool,Burnley,0,1,2021-01-21,14613,2020,443720,0.1298539638519287,0,2,0,0.0251978300511837,0.5928194522857666,0.4377676546573639
Mohamed Salah,MID,Liverpool,254,177,Burnley,1,True,2021-01-21,0,1,19,33,0,0,0,1,0,0,0,0,0,0,0,2,5.8,14.6,47.0,6.7,125,89606,3168283,195898,106292,19,Burnley,3,Liverpool,2,11,Liverpool,LIV,4,1210,1190,1230,1300,1210,1250,0,2,0.1621324121952057,32,Sub,Liverpool,Burnley,0,1,2021-01-21,14613,2020,443727,0.10159960389137268,0,1,0,0.1621324121952057,0.2959044873714447,0.032172463834285736
Roberto Firmino,FWD,Liverpool,249,177,Burnley,1,True,2021-01-21,0,1,19,33,0,0,0,1,0,0,0,0,0,0,0,1,0.0,2.2,28.0,2.7,93,74161,418137,105740,31579,19,Burnley,3,Liverpool,2,11,Liverpool,LIV,4,1210,1190,1230,1300,1210,1250,0,3,0.26937761902809143,32,Sub,Liverpool,Burnley,0,1,2021-01-21,14613,2020,443726,0.0,0,0,0,0.26937761902809143,0.26937761902809143,0.0
Sadio Mané,MID,Liverpool,251,177,Burnley,2,True,2021-01-21,0,1,19,90,0,0,0,1,0,0,0,0,0,0,0,21,24.8,102.0,50.0,17.7,119,21570,590434,53013,31443,19,Burnley,3,Liverpool,2,11,Liverpool,LIV,4,1210,1190,1230,1300,1210,1250,0,3,0.18403305113315585,90,FWL,Liverpool,Burnley,0,1,2021-01-21,14613,2020,443725,0.37065547704696655,0,9,0,0.18403305113315585,0.559395432472229,0.08930820226669313
Trent Alexander-Arnold,DEF,Liverpool,259,177,Burnley,2,True,2021-01-21,0,1,19,90,0,0,0,1,0,0,0,0,0,0,0,13,12.2,42.2,57.0,11.1,73,-12547,1080795,14182,26729,19,Burnley,3,Liverpool,2,11,Liverpool,LIV,4,1210,1190,1230,1300,1210,1250,0,5,0.2192737907171249,90,DR,Liverpool,Burnley,0,1,2021-01-21,14613,2020,443716,0.20201408863067627,0,3,0,0.2192737907171249,0.537228524684906,0.18624132871627808
Xherdan Shaqiri,MID,Liverpool,247,177,Burnley,2,True,2021-01-21,0,1,19,83,0,0,0,1,0,0,0,0,0,0,0,14,11.4,35.5,39.0,8.6,64,300,4750,455,155,19,Burnley,3,Liverpool,2,11,Liverpool,LIV,4,1210,1190,1230,1300,1210,1250,0,4,0.1211109384894371,85,MC,Liverpool,Burnley,0,1,2021-01-21,14613,2020,443722,0.14049763977527618,0,2,0,0.1211109384894371,0.3117386996746063,0.11155638843774797
Andrew Robertson,DEF,Liverpool,255,283,Chelsea,2,True,2021-03-04,0,1,26,90,0,0,0,1,0,0,0,0,0,0,0,16,20.8,20.9,1.0,4.3,72,-96301,1233193,16811,113112,26,Chelsea,3,Liverpool,4,11,Liverpool,LIV,4,1210,1190,1230,1300,1210,1250,0,1,0.03274374455213547,90,DL,Liverpool,Chelsea,0,1,2021-03-04,14719,2020,454253,0.021904898807406425,0,1,0,0.03274374455213547,0.08552895486354828,0.030880311504006382
Curtis Jones,MID,Liverpool,263,283,Chelsea,2,True,2021-03-04,0,1,26,61,0,0,0,1,0,0,0,0,0,0,0,13,5.8,15.3,6.0,2.7,44,3257,63292,8010,4753,26,Chelsea,3,Liverpool,4,11,Liverpool,LIV,4,1210,1190,1230,1300,1210,1250,0,1,0.030880311504006382,63,MC,Liverpool,Chelsea,0,1,2021-03-04,14719,2020,454256,0.015045098960399628,0,1,0,0.030880311504006382,0.045925408601760864,0.0
Georginio Wijnaldum,MID,Liverpool,243,283,Chelsea,2,True,2021-03-04,0,1,26,90,0,0,0,1,0,0,0,0,0,0,0,13,12.2,5.3,19.0,3.7,53,1438,99531,5328,3890,26,Chelsea,3,Liverpool,4,11,Liverpool,LIV,4,1210,1190,1230,1300,1210,1250,0,1,0.025305893272161484,90,MC,Liverpool,Chelsea,0,1,2021-03-04,14719,2020,454254,0.0,0,0,0,0.025305893272161484,0.025305893272161484,0.0
James Milner,MID,Liverpool,241,283,Chelsea,1,True,2021-03-04,0,1,26,10,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.4,0.0,0.0,53,-209,8547,18,227,26,Chelsea,3,Liverpool,4,11,Liverpool,LIV,4,1210,1190,1230,1300,1210,1250,0,0,0.0,9,Sub,Liverpool,Chelsea,0,1,2021-03-04,14719,2020,454261,0.0,0,0,0,0.0,0.0,0.0
Mohamed Salah,MID,Liverpool,254,283,Chelsea,2,True,2021-03-04,0,1,26,61,0,0,0,1,0,0,0,0,0,0,0,10,10.6,15.4,10.0,3.6,126,-144540,3327142,71659,216199,26,Chelsea,3,Liverpool,4,11,Liverpool,LIV,4,1210,1190,1230,1300,1210,1250,0,1,0.0190670695155859,63,FWR,Liverpool,Chelsea,0,1,2021-03-04,14719,2020,454257,0.03274374455213547,0,1,0,0.0190670695155859,0.05181081220507622,0.0
Ozan Kabak,DEF,Liverpool,652,283,Chelsea,2,True,2021-03-04,0,1,26,90,0,0,0,1,0,0,0,0,0,0,0,16,22.2,0.8,4.0,2.7,50,6505,29699,12473,5968,26,Chelsea,3,Liverpool,4,11,Liverpool,LIV,4,1210,1190,1230,1300,1210,1250,0,0,0.0,90,DC,Liverpool,Chelsea,0,1,2021-03-04,14719,2020,454252,0.0,0,0,0,0.0,0.05804963782429695,0.05804963782429695
Roberto Firmino,FWD,Liverpool,249,283,Chelsea,2,True,2021-03-04,0,1,26,90,0,0,0,1,0,0,0,0,0,0,0,8,4.6,3.9,14.0,2.3,92,-37903,372009,16698,54601,26,Chelsea,3,Liverpool,4,11,Liverpool,LIV,4,1210,1190,1230,1300,1210,1250,0,1,0.021904898807406425,90,FW,Liverpool,Chelsea,0,1,2021-03-04,14719,2020,454258,0.0,0,0,0,0.021904898807406425,0.0369499959051609,0.015045098960399628
Sadio Mané,MID,Liverpool,251,283,Chelsea,2,True,2021-03-04,0,1,26,90,0,0,0,1,0,0,0,0,0,0,0,6,7.4,2.9,12.0,2.2,118,-14638,421047,14375,29013,26,Chelsea,3,Liverpool,4,11,Liverpool,LIV,4,1210,1190,1230,1300,1210,1250,0,0,0.0,90,FWL,Liverpool,Chelsea,0,1,2021-03-04,14719,2020,454259,0.0,0,0,0,0.0,0.0,0.0
Trent Alexander-Arnold,DEF,Liverpool,259,283,Chelsea,2,True,2021-03-04,0,1,26,90,0,0,0,1,0,0,0,0,0,0,0,13,15.8,28.3,12.0,5.6,74,-35701,1114153,14915,50616,26,Chelsea,3,Liverpool,4,11,Liverpool,LIV,4,1210,1190,1230,1300,1210,1250,0,1,0.015045098960399628,90,DR,Liverpool,Chelsea,0,1,2021-03-04,14719,2020,454250,0.12739303708076474,0,2,0,0.015045098960399628,0.04035099223256111,0.0
Andrew Robertson,DEF,Liverpool,255,344,Southampton,6,True,2021-05-08,2,0,35,90,0,0,1,0,0,0,0,0,0,0,0,24,12.8,17.8,0.0,3.1,71,24406,1179862,46000,21594,35,Southampton,3,Liverpool,2,11,Liverpool,LIV,4,1210,1190,1230,1300,1210,1250,0,0,0.0,90,DL,Liverpool,Southampton,2,0,2021-05-08,14780,2020,468995,0.059014692902565,0,1,0,0.0,0.41933903098106384,0.3603243231773377
Curtis Jones,MID,Liverpool,263,344,Southampton,1,True,2021-05-08,2,0,35,1,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.3,0.0,0.0,44,-794,54195,590,1384,35,Southampton,3,Liverpool,2,11,Liverpool,LIV,4,1210,1190,1230,1300,1210,1250,0,0,0.0,1,Sub,Liverpool,Southampton,2,0,2021-05-08,14780,2020,469004,0.0,0,0,0,0.0,0.0,0.0
Diogo Jota,MID,Liverpool,468,344,Southampton,3,True,2021-05-08,2,0,35,78,0,0,1,0,0,0,0,0,0,0,0,5,9.2,5.4,50.0,6.5,70,-96016,1194920,51615,147631,35,Southampton,3,Liverpool,2,11,Liverpool,LIV,4,1210,1190,1230,1300,1210,1250,0,3,0.5514236688613892,80,FW,Liverpool,Southampton,2,0,2021-05-08,14780,2020,469000,0.0,0,0,0,0.5514236688613892,0.649945080280304,0.4588457643985748
