,GW,player_name,total_points,was_home,team_h,team_h_difficulty,team_h_score,team_h_strength_attack,team_h_strength_defense,team_h_strength_overall,team_a,team_a_difficulty,team_a_score,team_h_strength_attack,team_h_strength_defense,team_h_strength_overall,position,goals_scored,goals_conceded,assists_x,clean_sheets,penalties_saved,penalties_missed,saves,own_goals,red_cards,yellow_cards,minutes,selected,value,bonus,bps,transfers_balance,transfers_in,transfers_out,influence,creativity,threat,ict_index,kickoff_time,shots,key_passes,xG,xA,npg,npxG,xGChain,xGBuildup 
2568,26,Leander Dendoncker,2,False,Newcastle,2,1,[1050],[1030],[1040.],Wolverhampton Wanderers,2,1,[1050],[1030],[1040.],MID,0,1,0,0,0,0,0,0,0,0,90,40134,46,0,7,1489,2905,1416,16.0,0.7,4.0,2.1,2021-02-27,0,0,0.0,0.0,0,0.0,0.4440151453018189,0.4440151453018189
10395,26,Rúben Santos Gato Alves Dias,2,True,Manchester City,2,4,[],[],[],Wolverhampton Wanderers,5,1,[],[],[],DEF,0,1,0,0,0,0,0,0,0,0,90,1791947,61,0,13,107962,157799,49837,19.0,2.2,2.0,2.3,2021-03-02,0,0,0.0,0.0,0,0.0,0.9067943692207336,0.9067943692207336
2566,26,Fabio Silva,1,False,Newcastle,2,1,[1050],[1030],[1040.],Wolverhampton Wanderers,2,1,[1050],[1030],[1040.],FWD,0,0,0,0,0,0,0,0,0,0,8,80258,52,0,0,-4752,4889,9641,8.0,0.3,35.0,4.3,2021-02-27,1,0,0.5142472386360168,0.0,0,0.5142472386360168,0.0,0.0
2937,26,Gylfi Sigurdsson,7,True,Everton,2,1,[1130],[1200],[1165.],Southampton,3,0,[1130],[1200],[1165.],MID,0,0,1,1,0,0,0,0,0,0,90,130125,68,1,27,12534,20346,7812,29.0,55.0,10.0,9.4,2021-03-01,1,4,0.07259847968816757,1.2190876007080078,0,0.07259847968816757,0.7825651764869691,0.0
6838,26,Christian Benteke,2,True,Crystal Palace,4,0,[1030],[1010],[1020.],Manchester United,3,0,[1030],[1010],[1020.],FWD,0,0,0,1,0,0,0,0,0,0,90,53098,55,0,4,10213,14708,4495,9.4,23.0,12.0,4.4,2021-03-03,2,2,0.16495303809642792,0.05159598588943482,0,0.16495303809642792,0.473462849855423,0.336028516292572
10174,26,Alisson Ramses Becker,3,True,Liverpool,4,0,[1190],[1300],[1245.],Chelsea,3,1,[1190],[1300],[1245.],GK,0,1,0,0,0,0,3,0,0,0,90,484298,59,0,20,-9836,3663,13499,31.2,0.0,0.0,3.1,2021-03-04,0,0,0.0,0.0,0,0.0,0.0,0.0
3759,26,Josh Maja,2,False,Crystal Palace,2,0,[1030],[1010],[1020.],Fulham,3,0,[1030],[1010],[1020.],FWD,0,0,0,1,0,0,0,0,0,0,90,109950,55,0,2,34109,57584,23475,1.2,4.3,29.0,3.5,2021-02-28,4,0,0.2552458941936493,0.0,0,0.2552458941936493,0.2552458941936493,0.08824769407510757
2939,26,Joshua King,1,True,Everton,2,1,[1130],[1200],[1165.],Southampton,3,0,[1130],[1200],[1165.],FWD,0,0,0,0,0,0,0,0,0,0,1,10227,54,0,3,-4012,1495,5507,0.2,0.3,0.0,0.1,2021-03-01,0,0,0.0,0.0,0,0.0,0.0,0.0
8948,26,Willian José Da Silva,2,False,Newcastle,2,1,[1050],[1030],[1040.],Wolverhampton Wanderers,2,1,[1050],[1030],[1040.],FWD,0,1,0,0,0,0,0,0,0,0,82,20524,70,0,4,-1925,4746,6671,3.8,11.2,2.0,1.7,2021-02-27,0,1,0.0,0.018562110140919685,0,0.0,0.07327382266521454,0.05471171438694
10289,26,Frederico Rodrigues de Paula Santos,2,False,Chelsea,4,0,[1260],[1250],[1255.],Manchester United,4,0,[1260],[1250],[1255.],MID,0,0,0,1,0,0,0,0,0,1,90,15812,53,0,6,205,808,603,18.2,7.2,8.0,3.3,2021-02-28,2,0,0.03572562336921692,0.0,0,0.03572562336921692,0.09807363897562027,0.06234801560640335
8949,26,João Filipe Iria Santos Moutinho,6,False,Manchester City,2,4,[],[],[],Wolverhampton Wanderers,5,1,[],[],[],MID,0,4,1,0,0,0,0,0,0,0,90,69264,52,1,25,-84,1036,1120,28.8,22.3,0.0,5.1,2021-03-02,0,2,0.0,0.12406106293201448,0,0.0,0.15590299665927887,0.08252627402544023
8947,26,Rúben Diogo da Silva Neves,10,False,Newcastle,2,1,[1050],[1030],[1040.],Wolverhampton Wanderers,2,1,[1050],[1030],[1040.],MID,1,1,0,0,0,0,0,0,0,0,90,120705,51,3,30,9693,17700,8007,52.4,24.0,31.0,10.7,2021-02-27,4,2,0.15608996152877808,0.05938352271914483,1,0.15608996152877808,0.6353476047515869,0.4825243651866913
8946,26,Rui Pedro dos Santos Patrício,3,False,Newcastle,2,1,[1050],[1030],[1040.],Wolverhampton Wanderers,2,1,[1050],[1030],[1040.],GK,0,1,0,0,0,0,5,0,0,0,90,353383,53,0,18,4412,12182,7770,37.8,0.0,0.0,3.8,2021-02-27,0,0,0.0,0.0,0,0.0,0.05063827708363533,0.05063827708363533
8945,26,Romain Saïss,2,False,Newcastle,2,1,[1050],[1030],[1040.],Wolverhampton Wanderers,2,1,[1050],[1030],[1040.],DEF,0,1,0,0,0,0,0,0,0,0,90,420093,49,0,11,4835,15396,10561,18.6,1.2,2.0,2.2,2021-02-27,0,0,0.0,0.0,0,0.0,0.4912471175193786,0.4912471175193786
8944,26,Pedro Lomba Neto,5,False,Newcastle,2,1,[1050],[1030],[1040.],Wolverhampton Wanderers,2,1,[1050],[1030],[1040.],MID,0,1,1,0,0,0,0,0,0,0,90,573088,57,0,23,22019,70033,48014,32.0,54.3,40.0,12.6,2021-02-27,5,3,0.4811307489871979,0.6289684772491455,0,0.4811307489871979,0.6486905813217163,0.4636313617229462
3757,26,Harrison Reed,3,False,Crystal Palace,2,0,[1030],[1010],[1020.],Fulham,3,0,[1030],[1010],[1020.],MID,0,0,0,1,0,0,0,0,0,0,90,44804,44,0,18,4856,8027,3171,23.0,13.6,0.0,3.7,2021-02-28,0,1,0.0,0.05409783124923706,0,0.0,0.24530662596225736,0.24530662596225736
3760,26,Kenny Tete,6,False,Crystal Palace,2,0,[1030],[1010],[1020.],Fulham,3,0,[1030],[1010],[1020.],DEF,0,0,0,1,0,0,0,0,0,0,90,15496,43,0,24,508,3383,2875,15.8,14.0,2.0,3.2,2021-02-28,0,1,0.0,0.024528112262487408,0,0.0,0.3157102167606354,0.2911821007728577
3756,26,Antonee Robinson,0,False,Crystal Palace,2,0,[1030],[1010],[1020.],Fulham,3,0,[1030],[1010],[1020.],DEF,0,0,0,0,0,0,0,0,0,1,45,17973,44,0,3,1105,2399,1294,9.0,4.8,0.0,1.4,2021-02-28,0,0,0.0,0.0,0,0.0,0.1540711373090744,0.1540711373090744
8950,26,Nélson Cabral Semedo,0,False,Manchester City,2,4,[],[],[],Wolverhampton Wanderers,5,1,[],[],[],DEF,0,4,0,0,0,0,0,0,0,0,90,175336,52,0,8,15777,22766,6989,15.6,1.1,0.0,1.7,2021-03-02,0,0,0.0,0.0,0,0.0,0.0,0.0
3755,26,Alphonse Areola,6,False,Crystal Palace,2,0,[1030],[1010],[1020.],Fulham,3,0,[1030],[1010],[1020.],GK,0,0,0,1,0,0,1,0,0,0,90,383375,45,0,21,58852,81211,22359,6.4,0.0,0.0,0.6,2021-02-28,0,0,0.0,0.0,0,0.0,0.08169957250356674,0.08169957250356674
8951,26,Pedro Lomba Neto,1,False,Manchester City,2,4,[],[],[],Wolverhampton Wanderers,5,1,[],[],[],MID,0,4,0,0,0,0,0,0,0,1,90,573088,57,0,3,22019,70033,48014,12.0,26.4,20.0,5.8,2021-03-02,1,2,0.07337672263383865,0.09730088710784912,0,0.07337672263383865,0.15590299665927887,0.0
10290,26,Frederico Rodrigues de Paula Santos,3,False,Crystal Palace,4,0,[1030],[1010],[1020.],Manchester United,3,0,[1030],[1010],[1020.],MID,0,0,0,1,0,0,0,0,0,0,73,15812,53,0,9,205,808,603,12.8,15.2,8.0,3.6,2021-03-03,1,1,0.016564758494496346,0.017387786880135536,0,0.016564758494496346,0.13635800778865814,0.10240545868873596
3754,26,Ademola Lookman,3,False,Crystal Palace,2,0,[1030],[1010],[1020.],Fulham,3,0,[1030],[1010],[1020.],MID,0,0,0,1,0,0,0,0,0,0,90,201738,50,0,12,92165,111069,18904,13.4,68.8,8.0,9.0,2021-02-28,1,4,0.05409783124923706,0.21619291603565216,0,0.05409783124923706,0.14234553277492526,0.08824769407510757
10175,26,Fabio Henrique Tavares,2,True,Liverpool,4,0,[1190],[1300],[1245.],Chelsea,3,1,[1190],[1300],[1245.],MID,0,1,0,0,0,0,0,0,0,0,90,62448,54,0,11,-1289,49,1338,9.6,0.8,4.0,1.4,2021-03-04,1,0,0.102087140083313,0.0,0,0.102087140083313,0.0,0.0
2938,26,Jordan Pickford,6,True,Everton,2,1,[1130],[1200],[1165.],Southampton,3,0,[1130],[1200],[1165.],GK,0,0,0,1,0,0,1,0,0,0,90,426041,48,0,25,58975,66451,7476,14.2,0.0,0.0,1.4,2021-03-01,0,0,0.0,0.0,0,0.0,0.6845400929450989,0.6845400929450989
8952,26,Romain Saïss,0,False,Manchester City,2,4,[],[],[],Wolverhampton Wanderers,5,1,[],[],[],DEF,0,4,0,0,0,0,0,0,0,0,90,420093,49,0,19,4835,15396,10561,18.0,0.5,0.0,1.9,2021-03-02,0,0,0.0,0.0,0,0.0,0.0,0.0
2254,27,Kean Bryan,1,True,Sheffield United,2,0,[],[],[],Southampton,2,2,[],[],[],DEF,0,2,0,0,0,0,0,0,0,0,90,34604,39,0,14,5916,7669,1753,20.8,1.3,6.0,2.8,2021-03-06,1,0,0.3502399325370789,0.0,0,0.3502399325370789,0.0,0.0
1738,27,Ryan Fraser,3,False,West Bromwich Albion,2,0,[],[],[],Newcastle,2,0,[],[],[],MID,0,0,0,1,0,0,0,0,0,0,90,13894,56,0,13,1204,1397,193,9.6,39.7,6.0,5.5,2021-03-07,0,2,0.0,0.08921661972999573,0,0.0,0.0,0.0
9745,27,Bruno Miguel Borges Fernandes,10,False,Manchester City,4,0,[],[],[],Manchester United,5,2,[],[],[],MID,1,0,0,1,0,0,0,0,0,0,90,4576726,116,2,33,-300771,24698,325469,40.4,12.7,17.0,7.0,2021-03-07,1,1,0.7611688375473022,0.05811040848493576,0,0.0,0.05811040848493576,0.0
6340,27,Kyle Walker-Peters,7,False,Sheffield United,2,0,[],[],[],Southampton,2,2,[],[],[],DEF,0,0,0,1,0,0,0,0,0,0,90,332950,47,1,27,-15655,1102,16757,13.2,15.2,8.0,3.6,2021-03-06,0,1,0.0,0.04363840445876122,0,0.0,0.5659412741661072,0.5223028659820557
6341,27,Moussa Djenepo,1,False,Sheffield United,2,0,[],[],[],Southampton,2,2,[],[],[],MID,0,0,0,0,0,0,0,0,0,0,2,4465,54,0,2,63,250,187,0.0,0.0,2.0,0.2,2021-03-06,0,0,0.0,0.0,0,0.0,0.0,0.0
6342,27,Nathan Redmond,1,False,Sheffield United,2,0,[],[],[],Southampton,2,2,[],[],[],MID,0,0,0,0,0,0,0,0,0,0,13,18416,64,0,2,4390,5045,655,3.0,0.5,23.0,2.7,2021-03-06,1,0,0.10627011209726334,0.0,0,0.10627011209726334,0.10627011209726334,0.0
6347,27,Alex McCarthy,1,False,Manchester City,2,5,[],[],[],Southampton,5,2,[],[],[],GK,0,5,0,0,0,0,5,0,0,0,90,1200335,45,0,19,-23224,13457,36681,39.4,0.0,0.0,3.9,2021-03-10,0,0,0.0,0.0,0,0.0,0.0,0.0
6343,27,Nathan Tella,5,False,Sheffield United,2,0,[],[],[],Southampton,2,2,[],[],[],MID,0,0,1,1,0,0,0,0,0,1,76,24375,43,0,8,245,713,468,2.0,0.6,59.0,6.2,2021-03-06,5,0,0.34049341082572937,0.0,0,0.34049341082572937,0.2763316631317139,0.0
6344,27,Ryan Bertrand,8,False,Sheffield United,2,0,[],[],[],Southampton,2,2,[],[],[],DEF,0,0,0,1,0,0,0,0,0,0,90,77567,50,2,31,6624,8759,2135,9.2,16.0,0.0,2.5,2021-03-06,0,1,0.0,0.5223028659820557,0,0.0,0.6192902326583862,0.6192902326583862
6345,27,Stuart Armstrong,5,False,Sheffield United,2,0,[],[],[],Southampton,2,2,[],[],[],MID,0,0,1,1,0,0,0,0,0,1,90,34176,55,0,23,7094,8669,1575,35.4,44.1,11.0,9.1,2021-03-06,2,4,0.06379292160272597,0.264829695224762,0,0.06379292160272597,0.8304021954536438,0.5659412741661072
5416,27,Daniel Amartey,10,False,Brighton,4,1,[1150],[1100],[1125.],Leicester,3,2,[1150],[1100],[1125.],DEF,1,1,0,0,0,0,0,0,0,0,90,85894,39,2,27,4998,7352,2354,54.2,2.6,33.0,9.0,2021-03-06,1,0,0.4201627969741821,0.0,1,0.4201627969741821,0.4444578886032105,0.4444578886032105
6346,27,Takumi Minamino,3,False,Sheffield United,2,0,[],[],[],Southampton,2,2,[],[],[],MID,0,0,0,1,0,0,0,0,0,0,87,39980,60,0,10,-2383,6808,9191,4.6,13.0,15.0,3.3,2021-03-06,3,1,0.5705309510231018,0.435312956571579,0,0.5705309510231018,0.957615852355957,0.0
2245,27,Aaron Ramsdale,2,True,Sheffield United,2,0,[],[],[],Southampton,2,2,[],[],[],GK,0,2,0,0,0,0,5,0,0,0,90,142392,46,0,18,1232,3138,1906,34.4,0.0,0.0,3.4,2021-03-06,0,0,0.0,0.0,0,0.0,0.0,0.0
2258,27,Rhian Brewster,2,True,Sheffield United,2,0,[],[],[],Southampton,2,2,[],[],[],FWD,0,2,0,0,0,0,0,0,0,0,67,504064,44,0,7,-3870,20830,24700,0.2,14.6,8.0,2.3,2021-03-06,0,1,0.0,0.3272546827793121,0,0.0,0.3272546827793121,0.0
2246,27,Billy Sharp,1,True,Sheffield United,2,0,[],[],[],Southampton,2,2,[],[],[],FWD,0,0,0,0,0,0,0,0,0,0,22,15452,55,0,4,-917,519,1436,3.2,0.3,0.0,0.4,2021-03-06,0,0,0.0,0.0,0,0.0,0.0,0.0
2257,27,Oliver Norwood,1,True,Sheffield United,2,0,[],[],[],Southampton,2,2,[],[],[],MID,0,1,0,0,0,0,0,0,0,0,45,10465,45,0,4,206,383,177,4.0,4.7,0.0,0.9,2021-03-06,0,0,0.0,0.0,0,0.0,0.0,0.0
2247,27,David McGoldrick,1,True,Sheffield United,2,0,[],[],[],Southampton,2,2,[],[],[],FWD,0,2,0,0,0,0,0,0,0,0,57,138994,52,0,0,3426,13167,9741,6.0,13.6,9.0,2.9,2021-03-06,1,1,0.3272546827793121,0.02158893831074237,0,0.3272546827793121,0.34884360432624817,0.0
2248,27,Enda Stevens,1,True,Sheffield United,2,0,[],[],[],Southampton,2,2,[],[],[],DEF,0,2,0,0,0,0,0,0,0,0,90,70600,50,0,7,217,694,477,5.0,16.3,11.0,3.2,2021-03-06,2,1,0.08657515048980713,0.07678445428609848,0,0.08657515048980713,0.1633596122264862,0.02158893831074237
2249,27,Ethan Ampadu,0,True,Sheffield United,2,0,[],[],[],Southampton,2,2,[],[],[],DEF,0,2,0,0,0,0,0,0,0,1,90,38214,43,0,6,1296,2482,1186,14.2,0.6,0.0,1.5,2021-03-06,0,0,0.0,0.0,0,0.0,0.0,0.0
2256,27,Oliver McBurnie,0,True,Sheffield United,2,0,[],[],[],Southampton,2,2,[],[],[],FWD,0,1,0,0,0,0,0,0,0,1,45,15309,56,0,-1,145,531,386,4.8,3.9,17.0,2.6,2021-03-06,1,0,0.0354439914226532,0.0,0,0.0354439914226532,0.14177067577838898,0.14177067577838898
2250,27,George Baldock,1,True,Sheffield United,2,0,[],[],[],Southampton,2,2,[],[],[],DEF,0,2,0,0,0,0,0,0,0,0,90,67944,49,0,14,1268,2079,811,13.0,1.3,0.0,1.4,2021-03-06,0,0,0.0,0.0,0,0.0,0.0649862140417099,0.0649862140417099
2251,27,Jayden Bogle,0,True,Sheffield United,2,0,[],[],[],Southampton,2,2,[],[],[],DEF,0,2,0,0,0,0,0,0,0,1,90,7945,43,0,-1,-1046,31,1077,0.8,1.8,8.0,1.1,2021-03-06,1,0,0.07678445428609848,0.0,0,0.07678445428609848,0.07678445428609848,0.0
2252,27,John Fleck,1,True,Sheffield United,2,0,[],[],[],Southampton,2,2,[],[],[],MID,0,2,0,0,0,0,0,0,0,1,90,10081,56,0,15,618,1035,417,16.8,35.3,8.0,6.0,2021-03-06,1,2,0.015215393155813215,0.3856839239597321,0,0.015215393155813215,0.036804333329200745,0.02158893831074237
2253,27,John Lundstram,2,True,Sheffield United,2,0,[],[],[],Southampton,2,2,[],[],[],MID,0,2,0,0,0,0,0,0,0,0,90,110816,49,0,17,70,956,886,18.2,18.3,1.0,3.8,2021-03-06,1,1,0.016641775146126747,0.0649862140417099,0,0.016641775146126747,0.0816279873251915,0.0649862140417099
2255,27,Lys Mousset,1,True,Sheffield United,2,0,[],[],[],Southampton,2,2,[],[],[],FWD,0,0,0,0,0,0,0,0,0,0,32,5379,58,0,-2,-25,117,142,0.0,0.3,2.0,0.0,2021-03-06,0,0,0.0,0.0,0,0.0,0.0,0.0
9682,27,Douglas Luiz Soares de Paulo,3,True,Aston Villa,2,0,[1120],[1080],[1100.],Wolverhampton Wanderers,3,0,[1120],[1080],[1100.],MID,0,0,0,1,0,0,0,0,0,0,90,16492,49,0,9,-418,180,598,18.2,1.5,0.0,2.0,2021-03-06,0,0,0.0,0.0,0,0.0,0.06703732907772064,0.06703732907772064
8053,27,Riyad Mahrez,18,True,Manchester City,2,5,[],[],[],Southampton,5,2,[],[],[],MID,2,2,1,0,0,0,0,0,0,0,60,435480,81,3,54,168145,178071,9926,71.0,20.1,32.0,12.3,2021-03-10,3,1,0.302633672952652,0.018683770671486855,2,0.302633672952652,1.5846103429794312,1.4018244743347168
8044,27,Raheem Sterling,2,True,Manchester City,4,0,[],[],[],Manchester United,5,2,[],[],[],MID,0,2,0,0,0,0,0,0,0,0,90,851293,116,0,1,-115237,38774,154011,3.6,14.6,33.0,5.1,2021-03-07,2,1,0.3535134494304657,0.04726951196789742,0,0.3535134494304657,0.4277800023555756,0.07426657527685165
8043,27,Phil Foden,1,True,Manchester City,4,0,[],[],[],Manchester United,5,2,[],[],[],MID,0,0,0,0,0,0,0,0,0,0,20,779864,61,0,1,-69158,52927,122085,0.0,2.0,6.0,0.6,2021-03-07,1,0,0.10381139814853667,0.0,0,0.10381139814853667,0.12473344057798386,0.12473344057798386
3782,27,Mario Lemina,10,False,Liverpool,2,0,[1190],[1300],[1245.],Fulham,3,1,[1190],[1300],[1245.],MID,1,0,0,1,0,0,0,0,0,1,90,18128,45,3,36,-14,248,262,44.8,1.5,19.0,6.5,2021-03-07,1,0,0.04859345406293869,0.0,1,0.04859345406293869,0.14190788567066193,0.14190788567066193
3783,27,Ola Aina,6,False,Liverpool,2,0,[1190],[1300],[1245.],Fulham,3,1,[1190],[1300],[1245.],DEF,0,0,0,1,0,0,0,0,0,0,90,167500,45,0,24,-7060,9441,16501,12.0,1.5,0.0,1.4,2021-03-07,0,0,0.0,0.0,0,0.0,0.30233025550842285,0.30233025550842285
3784,27,Ruben Loftus-Cheek,1,False,Liverpool,2,0,[1190],[1300],[1245.],Fulham,3,1,[1190],[1300],[1245.],MID,0,0,0,0,0,0,0,0,0,0,23,15383,59,0,3,-456,423,879,8.4,10.4,0.0,1.9,2021-03-07,0,1,0.0,0.04843559861183167,0,0.0,0.04843559861183167,0.0
8042,27,Oleksandr Zinchenko,1,True,Manchester City,4,0,[],[],[],Manchester United,5,2,[],[],[],DEF,0,2,0,0,0,0,0,0,0,0,90,54184,55,0,16,-2995,2680,5675,23.0,28.3,9.0,6.0,2021-03-07,1,2,0.02475670725107193,0.08522626757621765,0,0.02475670725107193,0.4234639108181,0.35310304164886475
3781,27,Kenny Tete,5,False,Liverpool,2,0,[1190],[1300],[1245.],Fulham,3,1,[1190],[1300],[1245.],DEF,0,0,0,1,0,0,0,0,0,1,90,15201,43,0,19,-247,781,1028,16.2,28.8,2.0,4.7,2021-03-07,0,2,0.0,0.12905873358249664,0,0.0,0.27096661925315857,0.14190788567066193
8041,27,Kyle Walker,1,True,Manchester City,4,0,[],[],[],Manchester United,5,2,[],[],[],DEF,0,0,0,0,0,0,0,0,0,0,25,404905,61,0,8,-3385,2757,6142,2.0,2.8,2.0,0.7,2021-03-07,0,1,0.0,0.0,0,0.0,0.3362937867641449,0.3362937867641449
8039,27,John Stones,1,True,Manchester City,4,0,[],[],[],Manchester United,5,2,[],[],[],DEF,0,2,0,0,0,0,0,0,0,0,90,1963877,52,0,15,74287,124797,50510,21.0,3.3,22.0,4.6,2021-03-07,2,0,0.03890075534582138,0.0,0,0.03890075534582138,0.587069571018219,0.5646671056747437
8038,27,Ilkay Gündogan,2,True,Manchester City,4,0,[],[],[],Manchester United,5,2,[],[],[],MID,0,2,0,0,0,0,0,0,0,0,90,3113365,62,0,17,133344,253772,120428,18.8,46.9,37.0,10.3,2021-03-07,4,3,0.2030995786190033,0.10799185186624527,0,0.2030995786190033,0.49649301171302795,0.2492697685956955
2577,27,Adama Traoré,3,False,Aston Villa,2,0,[1120],[1080],[1100.],Wolverhampton Wanderers,3,0,[1120],[1080],[1100.],MID,0,0,0,1,0,0,0,0,0,0,90,396225,60,0,5,-867,3229,4096,6.8,13.5,0.0,2.0,2021-03-06,0,1,0.0,0.009949107654392721,0,0.0,0.009949107654392721,0.0
2578,27,Conor Coady,9,False,Aston Villa,2,0,[1120],[1080],[1100.],Wolverhampton Wanderers,3,0,[1120],[1080],[1100.],DEF,0,0,0,1,0,0,0,0,0,0,90,371088,48,3,26,1777,7573,5796,32.4,10.0,40.0,8.2,2021-03-06,2,1,1.0825153589248655,0.10697049647569656,0,1.0825153589248655,0.10697049647569656,0.0
2579,27,Fabio Silva,1,False,Aston Villa,2,0,[1120],[1080],[1100.],Wolverhampton Wanderers,3,0,[1120],[1080],[1100.],FWD,0,0,0,0,0,0,0,0,0,0,12,77947,52,0,2,-2903,2317,5220,0.0,2.3,2.0,0.3,2021-03-06,0,0,0.0,0.0,0,0.0,0.0,0.0
9924,27,Joelinton Cássio Apolinário de Lira,2,False,West Bromwich Albion,2,0,[],[],[],Newcastle,2,0,[],[],[],FWD,0,0,0,1,0,0,0,0,0,0,90,27558,57,0,7,1509,2833,1324,7.6,3.0,62.0,7.3,2021-03-07,2,0,0.2214045077562332,0.0,0,0.2214045077562332,0.2214045077562332,0.0
8040,27,Kevin De Bruyne,2,True,Manchester City,4,0,[],[],[],Manchester United,5,2,[],[],[],MID,0,2,0,0,0,0,0,0,0,0,90,1345202,118,0,22,346002,359655,13653,26.8,101.4,52.0,18.0,2021-03-07,4,8,0.21065056324005127,0.6269454956054688,0,0.21065056324005127,0.7775374054908752,0.10135199874639512
8045,27,Riyad Mahrez,2,True,Manchester City,4,0,[],[],[],Manchester United,5,2,[],[],[],MID,0,2,0,0,0,0,0,0,0,0,90,435480,81,0,12,168145,178071,9926,15.6,29.6,24.0,6.9,2021-03-07,4,2,0.14634357392787933,0.1189589574933052,0,0.14634357392787933,0.4547004699707031,0.2160298377275467
8046,27,Aymeric Laporte,1,True,Manchester City,2,5,[],[],[],Southampton,5,2,[],[],[],DEF,0,2,0,0,0,0,0,0,0,0,90,176133,60,0,8,-2795,1381,4176,8.2,0.8,0.0,0.9,2021-03-10,0,0,0.0,0.0,0,0.0,0.257798045873642,0.257798045873642
8047,27,Benjamin Mendy,1,True,Manchester City,2,5,[],[],[],Southampton,5,2,[],[],[],DEF,0,0,0,0,0,0,0,0,0,0,9,99674,59,0,3,-1052,281,1333,2.0,0.3,0.0,0.2,2021-03-10,0,0,0.0,0.0,0,0.0,0.1411050260066986,0.1411050260066986
8052,27,Phil Foden,11,True,Manchester City,2,5,[],[],[],Southampton,5,2,[],[],[],MID,0,2,3,0,0,0,0,0,0,0,90,779864,61,0,42,-69158,52927,122085,48.6,37.3,46.0,13.2,2021-03-10,4,3,0.3234538733959198,0.6497548818588257,0,0.3234538733959198,1.4973775148391724,0.5428525805473328
8051,27,Oleksandr Zinchenko,1,True,Manchester City,2,5,[],[],[],Southampton,5,2,[],[],[],DEF,0,2,0,0,0,0,0,0,0,0,80,54184,55,0,21,-2995,2680,5675,17.4,25.8,10.0,5.3,2021-03-10,1,2,0.027112888172268867,0.15112487971782684,0,0.027112888172268867,1.1930549144744873,1.0279917716979978
9683,27,Emiliano Martínez,7,True,Aston Villa,2,0,[1120],[1080],[1100.],Wolverhampton Wanderers,3,0,[1120],[1080],[1100.],GK,0,0,0,1,0,0,2,0,0,0,90,3221664,53,1,23,89029,105215,16186,20.4,0.0,0.0,2.0,2021-03-06,0,0,0.0,0.0,0,0.0,0.041235703974962234,0.041235703974962234
5417,27,Demarai Gray,0,False,Brighton,4,1,[1150],[1100],[1125.],Leicester,3,2,[1150],[1100],[1125.],MID,0,0,0,0,0,0,0,0,0,0,0,5060,51,0,0,-49,0,49,0.0,0.0,0.0,0.0,2021-03-06,1,0,0.04650212079286575,0.0,0,0.04650212079286575,0.13526737689971924,0.13526737689971924
8050,27,Kyle Walker,1,True,Manchester City,2,5,[],[],[],Southampton,5,2,[],[],[],DEF,0,2,0,0,0,0,0,0,0,0,90,404905,61,0,14,-3385,2757,6142,22.0,16.2,0.0,3.8,2021-03-10,0,1,0.0,0.027112888172268867,0,0.0,1.2613117694854736,1.234198808670044
9681,27,Ahmed El Mohamady,8,True,Aston Villa,2,0,[1120],[1080],[1100.],Wolverhampton Wanderers,3,0,[1120],[1080],[1100.],DEF,0,0,0,1,0,0,0,0,0,0,90,34731,43,2,24,571,1699,1128,15.0,5.2,4.0,2.4,2021-03-06,1,0,0.022823575884103768,0.0,0,0.022823575884103768,0.05972420796751976,0.05972420796751976
3775,27,Ademola Lookman,3,False,Liverpool,2,0,[1190],[1300],[1245.],Fulham,3,1,[1190],[1300],[1245.],MID,0,0,0,1,0,0,0,0,0,0,82,185074,50,0,11,-10709,11163,21872,9.2,18.8,46.0,7.4,2021-03-07,2,1,0.1926687061786652,0.10966156423091887,0,0.1926687061786652,0.382645845413208,0.14285004138946533
3776,27,Alphonse Areola,8,False,Liverpool,2,0,[1190],[1300],[1245.],Fulham,3,1,[1190],[1300],[1245.],GK,0,0,0,1,0,0,3,0,0,0,90,383924,45,1,29,1306,12800,11494,24.2,0.0,0.0,2.4,2021-03-07,0,0,0.0,0.0,0,0.0,0.331885039806366,0.331885039806366
10262,27,Mahmoud Ahmed Ibrahim Hassan,3,True,Aston Villa,2,0,[1120],[1080],[1100.],Wolverhampton Wanderers,3,0,[1120],[1080],[1100.],MID,0,0,0,1,0,0,0,0,0,0,77,35447,52,0,3,-156,198,354,8.6,12.2,0.0,2.1,2021-03-06,0,1,0.0,0.04854882881045342,0,0.0,0.04854882881045342,0.0
3777,27,Antonee Robinson,1,False,Liverpool,2,0,[1190],[1300],[1245.],Fulham,3,1,[1190],[1300],[1245.],DEF,0,0,0,0,0,0,0,0,0,0,7,17150,44,0,4,-696,288,984,5.0,0.0,0.0,0.5,2021-03-07,0,0,0.0,0.0,0,0.0,0.04843559861183167,0.04843559861183167
3778,27,Harrison Reed,3,False,Liverpool,2,0,[1190],[1300],[1245.],Fulham,3,1,[1190],[1300],[1245.],MID,0,0,0,1,0,0,0,0,0,0,90,45903,44,0,11,1563,3481,1918,18.8,2.4,0.0,2.1,2021-03-07,0,0,0.0,0.0,0,0.0,0.14190788567066193,0.14190788567066193
