player_name,position_x,team,FPL_ID,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists_x,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out,GW,team_a,team_a_difficulty,team_h,team_h_difficulty,id_x,name,short_name,strength,strength_attack_away,strength_attack_home,strength_defence_away,strength_defence_home,strength_overall_away,strength_overall_home,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,date,id_y,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup 
Ivan Ricardo Neves Abreu Cavaleiro,MID,Fulham,187,282,Leeds,2,True,2021-03-19,1,2,29,90,0,0,0,2,0,0,0,0,0,0,0,7,13.0,6.5,18.0,3.8,53,4417,17199,5193,776,29,Leeds,2,Fulham,3,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090,0,2,0.15336459875106812,90,AMR,Fulham,Leeds,1,2,2021-03-19,14718,2020,457853,0.0,0,0,0,0.15336459875106812,0.15519721806049347,0.13488952815532684
Aleksandar Mitrović,FWD,Fulham,184,290,Aston Villa,8,False,2021-04-04,3,1,30,90,1,0,0,3,0,0,0,0,0,0,2,31,45.6,13.9,62.0,12.2,55,-2482,271987,2250,4732,30,Fulham,3,Aston Villa,2,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090,1,5,0.7627277970314026,90,FW,Aston Villa,Fulham,3,1,2021-04-04,14726,2020,460403,0.01717094145715237,0,1,1,0.7627277970314026,0.8382086157798767,0.058309853076934814
Bobby Decordova-Reid,FWD,Fulham,181,290,Aston Villa,1,False,2021-04-04,3,1,30,90,0,0,0,3,0,0,0,1,0,0,0,-1,8.6,0.6,33.0,4.2,53,-12436,56234,195,12631,30,Fulham,3,Aston Villa,2,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090,0,3,0.14875274896621704,90,AMR,Aston Villa,Fulham,3,1,2021-04-04,14726,2020,460400,0.0,0,0,0,0.14875274896621704,0.3149750530719757,0.16622230410575867
Ivan Ricardo Neves Abreu Cavaleiro,MID,Fulham,187,290,Aston Villa,1,False,2021-04-04,3,1,30,43,0,0,0,3,0,0,0,0,0,0,0,6,4.6,0.8,0.0,0.5,53,-2364,12138,372,2736,30,Fulham,3,Aston Villa,2,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090,0,0,0.0,39,Sub,Aston Villa,Fulham,3,1,2021-04-04,14726,2020,460405,0.0,0,0,0,0.0,0.1180124208331108,0.1180124208331108
Aleksandar Mitrović,FWD,Fulham,184,302,Wolverhampton Wanderers,2,True,2021-04-09,0,1,31,90,0,0,0,1,0,0,0,0,0,0,0,1,0.0,15.3,51.0,6.6,55,13639,286268,16502,2863,31,Wolverhampton Wanderers,2,Fulham,2,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090,0,4,0.14635604619979858,90,FW,Fulham,Wolverhampton Wanderers,0,1,2021-04-09,14738,2020,460829,0.03462429344654083,0,1,0,0.14635604619979858,0.05723877251148224,0.0317971296608448
André-Frank Zambo Anguissa,MID,Fulham,191,302,Wolverhampton Wanderers,1,True,2021-04-09,0,1,31,27,0,0,0,1,0,0,0,0,0,0,0,4,8.8,25.3,21.0,5.5,45,-3764,112463,2507,6271,31,Wolverhampton Wanderers,2,Fulham,2,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090,0,2,0.07435254752635956,24,Sub,Fulham,Wolverhampton Wanderers,0,1,2021-04-09,14738,2020,460830,0.06473768502473831,0,2,0,0.07435254752635956,0.18403643369674685,0.08676444739103317
Bobby Decordova-Reid,FWD,Fulham,181,302,Wolverhampton Wanderers,2,True,2021-04-09,0,1,31,90,0,0,0,1,0,0,0,0,0,0,0,3,0.0,4.0,3.0,0.6,53,-2269,54161,2686,4955,31,Wolverhampton Wanderers,2,Fulham,2,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090,0,1,0.037988729774951935,90,AMC,Fulham,Wolverhampton Wanderers,0,1,2021-04-09,14738,2020,460828,0.0,0,0,0,0.037988729774951935,0.06882166117429732,0.030832935124635693
Ivan Ricardo Neves Abreu Cavaleiro,MID,Fulham,187,302,Wolverhampton Wanderers,1,True,2021-04-09,0,1,31,6,0,0,0,1,0,0,0,0,0,0,0,4,5.0,10.3,2.0,1.7,53,-170,12062,1217,1387,31,Wolverhampton Wanderers,2,Fulham,2,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090,0,0,0.0,3,Sub,Fulham,Wolverhampton Wanderers,0,1,2021-04-09,14738,2020,460832,0.1034431979060173,0,1,0,0.0,0.1034431979060173,0.0
André-Frank Zambo Anguissa,MID,Fulham,191,309,Arsenal,2,False,2021-04-18,1,1,32,90,0,0,0,1,0,0,0,0,0,0,0,4,14.6,1.3,0.0,1.6,45,-1889,110684,2610,4499,32,Fulham,4,Arsenal,2,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090,0,0,0.0,90,MC,Arsenal,Fulham,1,1,2021-04-18,14745,2020,463335,0.0,0,0,0,0.0,0.0,0.0
Bobby Decordova-Reid,FWD,Fulham,181,309,Arsenal,1,False,2021-04-18,1,1,32,90,0,0,0,1,0,0,0,1,0,0,0,3,8.4,0.8,8.0,1.7,53,-2558,51617,2104,4662,32,Fulham,4,Arsenal,2,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090,0,1,0.017271213233470917,90,MR,Arsenal,Fulham,1,1,2021-04-18,14745,2020,463334,0.0,0,0,0,0.017271213233470917,0.017271213233470917,0.0
Ivan Ricardo Neves Abreu Cavaleiro,MID,Fulham,187,309,Arsenal,3,False,2021-04-18,1,1,32,83,0,0,1,0,0,0,0,0,0,0,0,9,3.8,1.1,8.0,1.3,53,-1132,10937,491,1623,32,Fulham,4,Arsenal,2,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090,0,0,0.0,85,FW,Arsenal,Fulham,1,1,2021-04-18,14745,2020,463339,0.0,0,0,0,0.0,0.0,0.0
Aleksandar Mitrović,FWD,Fulham,184,331,Chelsea,1,False,2021-05-01,2,0,34,9,0,0,0,0,0,0,0,0,0,0,0,3,0.2,1.7,4.0,0.6,55,-2658,273569,761,3419,34,Fulham,4,Chelsea,2,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090,0,0,0.0,8,Sub,Chelsea,Fulham,2,0,2021-05-01,14767,2020,467119,0.0,0,0,0,0.0,0.0,0.0
André-Frank Zambo Anguissa,MID,Fulham,191,331,Chelsea,2,False,2021-05-01,2,0,34,90,0,0,0,2,0,0,0,0,0,0,0,12,18.2,36.2,2.0,5.6,44,-1288,106012,795,2083,34,Fulham,4,Chelsea,2,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090,0,0,0.0,90,DMC,Chelsea,Fulham,2,0,2021-05-01,14767,2020,467113,0.10104408115148544,0,3,0,0.0,0.10104408115148544,0.0
Bobby Decordova-Reid,FWD,Fulham,181,331,Chelsea,2,False,2021-05-01,2,0,34,90,0,0,0,2,0,0,0,0,0,0,0,6,8.0,3.3,46.0,5.7,53,-1805,46104,579,2384,34,Fulham,4,Chelsea,2,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090,0,2,0.11137321591377257,90,AMC,Chelsea,Fulham,2,0,2021-05-01,14767,2020,467116,0.0,0,0,0,0.11137321591377257,0.11137321591377257,0.0
Ivan Ricardo Neves Abreu Cavaleiro,MID,Fulham,187,331,Chelsea,2,False,2021-05-01,2,0,34,77,0,0,0,2,0,0,0,0,0,0,0,6,1.6,1.2,0.0,0.3,53,-117,9946,306,423,34,Fulham,4,Chelsea,2,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090,0,0,0.0,79,AMR,Chelsea,Fulham,2,0,2021-05-01,14767,2020,467115,0.0,0,0,0,0.0,0.0,0.0
Aleksandar Mitrović,FWD,Fulham,184,341,Burnley,2,True,2021-05-10,0,2,35,90,0,0,0,2,0,0,0,0,0,0,0,4,2.0,16.8,37.0,5.6,55,-2448,271113,624,3072,35,Burnley,2,Fulham,2,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090,0,4,0.19573740661144254,90,FW,Fulham,Burnley,0,2,2021-05-10,14777,2020,469816,0.07680033892393112,0,1,0,0.19573740661144254,0.327875554561615,0.09913098812103273
André-Frank Zambo Anguissa,MID,Fulham,191,341,Burnley,1,True,2021-05-10,0,2,35,90,0,0,0,2,0,0,0,1,0,0,0,5,11.2,16.3,44.0,7.2,44,-1142,104771,1775,2917,35,Burnley,2,Fulham,2,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090,0,5,0.19035100936889648,90,DMC,Fulham,Burnley,0,2,2021-05-10,14777,2020,469811,0.02327047847211361,0,1,0,0.19035100936889648,0.2041109800338745,0.034186284989118576
Bobby Decordova-Reid,FWD,Fulham,181,341,Burnley,2,True,2021-05-10,0,2,35,65,0,0,0,2,0,0,0,0,0,0,0,3,2.4,13.8,6.0,2.2,53,-1792,44230,663,2455,35,Burnley,2,Fulham,2,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090,0,0,0.0,67,AMC,Fulham,Burnley,0,2,2021-05-10,14777,2020,469814,0.0270061157643795,0,1,0,0.0,0.0270061157643795,0.0
Ivan Ricardo Neves Abreu Cavaleiro,MID,Fulham,187,341,Burnley,2,True,2021-05-10,0,2,35,90,0,0,0,2,0,0,0,0,0,0,0,16,28.8,84.7,19.0,13.3,53,-472,9483,160,632,35,Burnley,2,Fulham,2,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090,0,1,0.03114258125424385,90,AMR,Fulham,Burnley,0,2,2021-05-10,14777,2020,469813,0.2400034964084625,0,6,0,0.03114258125424385,0.2024097442626953,0.05293991044163704
André-Frank Zambo Anguissa,MID,Fulham,191,357,Southampton,2,False,2021-05-15,3,1,36,62,0,0,0,2,0,0,0,0,0,0,0,9,3.6,1.1,0.0,0.5,44,-213,104950,1462,1675,36,Fulham,2,Southampton,2,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090,0,0,0.0,64,AMC,Southampton,Fulham,3,1,2021-05-15,14792,2020,470995,0.0,0,0,0,0.0,0.0,0.0
Bobby Decordova-Reid,FWD,Fulham,181,357,Southampton,5,False,2021-05-15,3,1,36,90,0,1,0,3,0,0,0,0,0,0,0,21,21.0,15.8,26.0,6.3,53,-414,43944,883,1297,36,Fulham,2,Southampton,2,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090,0,1,0.09370341151952744,90,DML,Southampton,Fulham,3,1,2021-05-15,14792,2020,470992,0.251611202955246,1,1,0,0.09370341151952744,0.4728114902973175,0.1274968534708023
Ivan Ricardo Neves Abreu Cavaleiro,MID,Fulham,187,357,Southampton,2,False,2021-05-15,3,1,36,90,0,0,0,3,0,0,0,0,0,0,0,9,14.0,50.7,8.0,7.3,53,467,9990,745,278,36,Fulham,2,Southampton,2,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090,0,0,0.0,90,DMR,Southampton,Fulham,3,1,2021-05-15,14792,2020,470991,0.2885477840900421,0,3,0,0.0,0.2904666066169739,0.09370341151952744
André-Frank Zambo Anguissa,MID,Fulham,191,364,Manchester United,2,False,2021-05-18,1,1,37,90,0,0,0,1,0,0,0,0,0,0,0,17,25.2,3.5,21.0,5.0,44,-1349,103377,747,2096,37,Fulham,4,Manchester United,2,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090,0,1,0.04336244985461235,90,DMC,Manchester United,Fulham,1,1,2021-05-18,14800,2020,472310,0.0,0,0,0,0.04336244985461235,0.6964214444160461,0.6964214444160461
Bobby Decordova-Reid,FWD,Fulham,181,364,Manchester United,5,False,2021-05-18,1,1,37,90,0,1,0,1,0,0,0,0,0,0,0,18,20.8,16.3,0.0,3.7,53,-14,44014,1435,1449,37,Fulham,4,Manchester United,2,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090,0,0,0.0,90,AMC,Manchester United,Fulham,1,1,2021-05-18,14800,2020,472312,0.3795469403266907,1,1,0,0.0,0.3795469403266907,0.0
Ivan Ricardo Neves Abreu Cavaleiro,MID,Fulham,187,364,Manchester United,2,False,2021-05-18,1,1,37,90,0,0,0,1,0,0,0,0,0,0,0,7,8.2,27.1,0.0,3.5,53,-327,9692,329,656,37,Fulham,4,Manchester United,2,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090,0,0,0.0,90,FW,Manchester United,Fulham,1,1,2021-05-18,14800,2020,472314,0.057149108499288566,0,2,0,0.0,0.06317993998527527,0.06317993998527527
André-Frank Zambo Anguissa,MID,Fulham,191,371,Newcastle,1,True,2021-05-23,0,2,38,45,0,0,0,1,0,0,0,0,0,0,0,10,2.0,5.0,4.0,1.1,44,-544,102838,1824,2368,38,Newcastle,2,Fulham,2,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090,0,1,0.08556046336889267,47,MC,Fulham,Newcastle United,0,2,2021-05-23,14807,2020,473286,0.0,0,0,0,0.08556046336889267,0.011303634382784368,0.011303634382784368
Bobby Decordova-Reid,FWD,Fulham,181,371,Newcastle,2,True,2021-05-23,0,2,38,90,0,0,0,2,0,0,0,0,0,0,0,8,6.0,8.5,2.0,1.7,53,5714,50088,8272,2558,38,Newcastle,2,Fulham,2,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090,0,0,0.0,90,DMR,Fulham,Newcastle United,0,2,2021-05-23,14807,2020,473284,0.0,0,0,0,0.0,0.06302535533905029,0.06302535533905029
Ivan Ricardo Neves Abreu Cavaleiro,MID,Fulham,187,371,Newcastle,2,True,2021-05-23,0,2,38,90,0,0,0,2,0,0,0,0,0,0,0,9,6.4,24.9,21.0,5.2,53,223,9969,866,643,38,Newcastle,2,Fulham,2,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090,0,4,0.5087102651596069,90,FW,Fulham,Newcastle United,0,2,2021-05-23,14807,2020,473290,0.08556046336889267,0,1,0,0.5087102651596069,0.6962935328483582,0.1875832825899124
Daniel Ceballos Fernández,MID,Arsenal,501,2,Fulham,1,False,2020-09-12,0,3,1,12,0,0,0,0,0,0,0,0,0,0,0,6,5.2,1.3,4.0,1.1,50,0,115657,0,0,1,Arsenal,2,Fulham,3,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200,0,0,0.0,10,Sub,Fulham,Arsenal,0,3,2020-09-12,14086,2020,414525,0.0,0,0,0,0.0,0.0,0.0
Edward Nketiah,FWD,Arsenal,22,2,Fulham,1,False,2020-09-12,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,60,0,112190,0,0,1,Arsenal,2,Fulham,3,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200,0,0,0.0,2,Sub,Fulham,Arsenal,0,3,2020-09-12,14086,2020,414526,0.0,0,0,0,0.0,0.0,0.0
Gabriel Magalhães,DEF,Arsenal,494,2,Fulham,15,False,2020-09-12,0,3,1,90,1,0,1,0,0,0,0,0,0,0,3,37,51.8,0.3,33.0,8.5,50,0,85593,0,0,1,Arsenal,2,Fulham,3,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200,1,1,0.5060973167419434,90,DC,Fulham,Arsenal,0,3,2020-09-12,14086,2020,414517,0.0,0,0,1,0.5060973167419434,0.3469330966472626,0.3469330966472626
Mohamed Naser El Sayed Elneny,MID,Arsenal,526,2,Fulham,3,False,2020-09-12,0,3,1,90,0,0,1,0,0,0,0,0,0,0,0,15,10.6,3.8,18.0,3.2,45,0,0,0,0,1,Arsenal,2,Fulham,3,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200,0,1,0.11015225946903227,90,MC,Fulham,Arsenal,0,3,2020-09-12,14086,2020,414520,0.0,0,0,0,0.11015225946903227,0.4570853710174561,0.3469330966472626
Nicolas Pépé,MID,Arsenal,18,2,Fulham,1,False,2020-09-12,0,3,1,15,0,0,0,0,0,0,0,0,0,0,0,3,2.0,15.3,6.0,2.3,80,0,132947,0,0,1,Arsenal,2,Fulham,3,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200,0,0,0.0,13,Sub,Fulham,Arsenal,0,3,2020-09-12,14086,2020,414527,0.07018397003412248,0,1,0,0.0,0.0,0.0
Daniel Ceballos Fernández,MID,Arsenal,501,9,West Ham,8,True,2020-09-19,2,1,2,90,0,1,0,1,0,0,0,0,0,0,3,31,52.4,23.9,20.0,9.6,50,-15068,112604,12146,27214,2,West Ham,4,Arsenal,4,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200,0,1,0.1316869705915451,90,MC,Arsenal,West Ham,2,1,2020-09-19,14099,2020,416056,0.5754188299179077,1,1,0,0.1316869705915451,1.28174889087677,1.150061845779419
Edward Nketiah,FWD,Arsenal,22,9,West Ham,8,True,2020-09-19,2,1,2,13,1,0,0,0,0,0,0,0,0,0,3,31,34.0,0.1,21.0,5.5,59,-34641,83645,3801,38442,2,West Ham,4,Arsenal,4,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200,1,1,0.5754188299179077,12,Sub,Arsenal,West Ham,2,1,2020-09-19,14099,2020,416062,0.0,0,0,1,0.5754188299179077,0.6218675374984741,0.046448688954114914
Gabriel Magalhães,DEF,Arsenal,494,9,West Ham,2,True,2020-09-19,2,1,2,90,0,0,0,1,0,0,0,0,0,0,0,15,32.6,0.7,2.0,3.5,50,363239,705990,412630,49391,2,West Ham,4,Arsenal,4,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200,0,0,0.0,90,DC,Arsenal,West Ham,2,1,2020-09-19,14099,2020,416052,0.0,0,0,0,0.0,0.5281943678855896,0.5281943678855896
Nicolas Pépé,MID,Arsenal,18,9,West Ham,1,True,2020-09-19,2,1,2,26,0,0,0,0,0,0,0,0,0,0,0,3,1.0,2.3,8.0,1.1,79,-46967,95969,2864,49831,2,West Ham,4,Arsenal,4,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200,0,1,0.046448688954114914,25,Sub,Arsenal,West Ham,2,1,2020-09-19,14099,2020,416063,0.0,0,0,0,0.046448688954114914,0.046448688954114914,0.0
Daniel Ceballos Fernández,MID,Arsenal,501,23,Liverpool,0,False,2020-09-28,3,1,3,30,0,0,0,1,0,0,0,1,0,0,0,6,3.8,16.3,0.0,2.0,50,23884,150896,53185,29301,3,Arsenal,3,Liverpool,3,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200,0,0,0.0,29,Sub,Liverpool,Arsenal,3,1,2020-09-28,14115,2020,418717,0.3287828266620636,0,1,0,0.0,0.3287828266620636,0.3287828266620636
Edward Nketiah,FWD,Arsenal,22,23,Liverpool,1,False,2020-09-28,3,1,3,17,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.1,2.0,0.1,59,-11025,80665,11733,22758,3,Arsenal,3,Liverpool,3,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200,0,0,0.0,15,Sub,Liverpool,Arsenal,3,1,2020-09-28,14115,2020,418718,0.0,0,0,0,0.0,0.0,0.0
Mohamed Naser El Sayed Elneny,MID,Arsenal,526,23,Liverpool,2,False,2020-09-28,3,1,3,90,0,0,0,3,0,0,0,0,0,0,0,17,8.0,0.6,2.0,1.1,45,-3575,110312,26010,29585,3,Arsenal,3,Liverpool,3,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200,0,0,0.0,90,MC,Liverpool,Arsenal,3,1,2020-09-28,14115,2020,418712,0.0,0,0,0,0.0,0.622088611125946,0.622088611125946
Nicolas Pépé,MID,Arsenal,18,23,Liverpool,1,False,2020-09-28,3,1,3,22,0,0,0,1,0,0,0,0,0,0,0,2,0.0,1.3,0.0,0.1,78,-31642,69956,1751,33393,3,Arsenal,3,Liverpool,3,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200,0,0,0.0,21,Sub,Liverpool,Arsenal,3,1,2020-09-28,14115,2020,418719,0.0,0,0,0,0.0,0.0,0.0
Daniel Ceballos Fernández,MID,Arsenal,501,29,Sheffield United,3,True,2020-10-04,2,1,4,80,0,0,1,0,0,0,0,0,0,0,0,20,15.6,27.9,0.0,4.4,50,5720,160888,28964,23244,4,Sheffield United,4,Arsenal,2,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200,0,0,0.0,82,MC,Arsenal,Sheffield United,2,1,2020-10-04,14465,2020,420290,0.09615188091993332,0,2,0,0.0,0.24453924596309665,0.1483873575925827
Edward Nketiah,FWD,Arsenal,22,29,Sheffield United,1,True,2020-10-04,2,1,4,57,0,0,0,0,0,0,0,0,0,0,0,4,5.4,3.0,19.0,2.7,58,-11704,72091,6127,17831,4,Sheffield United,4,Arsenal,2,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200,0,1,0.05548210069537163,59,FW,Arsenal,Sheffield United,2,1,2020-10-04,14465,2020,420293,0.0,0,0,0,0.05548210069537163,0.05548210069537163,0.0
Gabriel Magalhães,DEF,Arsenal,494,29,Sheffield United,2,True,2020-10-04,2,1,4,90,0,0,0,1,0,0,0,0,0,0,0,16,14.2,2.3,0.0,1.7,51,-1533,918411,89214,90747,4,Sheffield United,4,Arsenal,2,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200,0,0,0.0,90,DC,Arsenal,Sheffield United,2,1,2020-10-04,14465,2020,420287,0.0,0,0,0,0.0,0.1483873575925827,0.1483873575925827
Mohamed Naser El Sayed Elneny,MID,Arsenal,526,29,Sheffield United,2,True,2020-10-04,2,1,4,90,0,0,0,1,0,0,0,0,0,0,0,19,24.0,15.3,2.0,4.1,45,197,115620,16308,16111,4,Sheffield United,4,Arsenal,2,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200,0,0,0.0,90,MC,Arsenal,Sheffield United,2,1,2020-10-04,14465,2020,420289,0.05461080372333527,0,1,0,0.0,0.5952519774436951,0.540641188621521
Nicolas Pépé,MID,Arsenal,18,29,Sheffield United,6,True,2020-10-04,2,1,4,32,1,0,0,1,0,0,0,0,0,0,0,22,34.4,1.1,19.0,5.5,78,-10151,63489,2000,12151,4,Sheffield United,4,Arsenal,2,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200,1,1,0.09290526062250136,31,Sub,Arsenal,Sheffield United,2,1,2020-10-04,14465,2020,420297,0.0,0,0,1,0.09290526062250136,0.4608862996101379,0.3679810464382172
Daniel Ceballos Fernández,MID,Arsenal,501,44,Manchester City,2,False,2020-10-17,1,0,5,90,0,0,0,1,0,0,0,0,0,0,0,19,14.4,22.9,0.0,3.7,50,-19459,143308,11842,31301,5,Arsenal,5,Manchester City,3,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200,0,0,0.0,90,MC,Manchester City,Arsenal,1,0,2020-10-17,14480,2020,421384,0.07400842010974884,0,2,0,0.0,0.13858848810195926,0.13858848810195926
Edward Nketiah,FWD,Arsenal,22,44,Manchester City,1,False,2020-10-17,1,0,5,7,0,0,0,0,0,0,0,0,0,0,0,3,1.2,0.5,0.0,0.2,58,-12941,61050,3395,16336,5,Arsenal,5,Manchester City,3,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200,0,0,0.0,6,Sub,Manchester City,Arsenal,1,0,2020-10-17,14480,2020,421392,0.0,0,0,0,0.0,0.0,0.0
Gabriel Magalhães,DEF,Arsenal,494,44,Manchester City,2,False,2020-10-17,1,0,5,90,0,0,0,1,0,0,0,0,0,0,0,13,17.0,0.4,22.0,3.9,51,-41407,890460,49770,91177,5,Arsenal,5,Manchester City,3,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200,0,2,0.09467636048793793,90,DC,Manchester City,Arsenal,1,0,2020-10-17,14480,2020,421382,0.0,0,0,0,0.09467636048793793,0.046900738030672066,0.046900738030672066
Nicolas Pépé,MID,Arsenal,18,44,Manchester City,2,False,2020-10-17,1,0,5,82,0,0,0,1,0,0,0,0,0,0,0,3,1.4,0.5,28.0,3.0,77,-2205,65683,5320,7525,5,Arsenal,5,Manchester City,3,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200,0,3,0.1991267502307892,84,FWR,Manchester City,Arsenal,1,0,2020-10-17,14480,2020,421387,0.0,0,0,0,0.1991267502307892,0.09168775379657744,0.0
Daniel Ceballos Fernández,MID,Arsenal,501,49,Leicester,2,True,2020-10-25,0,1,6,90,0,0,0,1,0,0,0,0,0,0,0,17,20.0,47.8,0.0,6.8,50,-20283,124438,5035,25318,6,Leicester,4,Arsenal,4,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200,0,0,0.0,90,MC,Arsenal,Leicester,0,1,2020-10-25,14485,2020,423815,0.16161790490150452,0,3,0,0.0,0.2856264412403107,0.2618158161640167
Edward Nketiah,FWD,Arsenal,22,49,Leicester,1,True,2020-10-25,0,1,6,9,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.5,0.0,0.0,57,-5828,56582,2798,8626,6,Leicester,4,Arsenal,4,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200,0,0,0.0,7,Sub,Arsenal,Leicester,0,1,2020-10-25,14485,2020,423820,0.0,0,0,0,0.0,0.0,0.0
Gabriel Magalhães,DEF,Arsenal,494,49,Leicester,2,True,2020-10-25,0,1,6,90,0,0,0,1,0,0,0,0,0,0,0,14,18.2,2.3,24.0,4.5,51,-25935,876080,29722,55657,6,Leicester,4,Arsenal,4,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200,0,2,0.16573648154735565,90,DC,Arsenal,Leicester,0,1,2020-10-25,14485,2020,423810,0.0,0,0,0,0.16573648154735565,0.27453267574310297,0.27453267574310297
Nicolas Pépé,MID,Arsenal,18,49,Leicester,1,True,2020-10-25,0,1,6,25,0,0,0,1,0,0,0,0,0,0,0,2,0.0,0.9,0.0,0.1,77,-1158,66280,4158,5316,6,Leicester,4,Arsenal,4,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200,0,0,0.0,23,Sub,Arsenal,Leicester,0,1,2020-10-25,14485,2020,423821,0.0,0,0,0,0.0,0.0,0.0
Edward Nketiah,FWD,Arsenal,22,64,Manchester United,1,False,2020-11-01,0,1,7,14,0,0,0,0,0,0,0,0,0,0,0,4,3.0,0.3,0.0,0.3,57,-6047,51252,1137,7184,7,Arsenal,4,Manchester United,3,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200,0,0,0.0,14,Sub,Manchester United,Arsenal,0,1,2020-11-01,14500,2020,425386,0.0,0,0,0,0.0,0.0,0.0
Gabriel Magalhães,DEF,Arsenal,494,64,Manchester United,7,False,2020-11-01,0,1,7,90,0,0,1,0,0,0,0,1,0,0,2,34,26.6,0.2,0.0,2.7,51,-42750,840298,13936,56686,7,Arsenal,4,Manchester United,3,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200,0,0,0.0,90,DC,Manchester United,Arsenal,0,1,2020-11-01,14500,2020,425374,0.0,0,0,0,0.0,0.0,0.0
Mohamed Naser El Sayed Elneny,MID,Arsenal,526,64,Manchester United,3,False,2020-11-01,0,1,7,90,0,0,1,0,0,0,0,0,0,0,0,11,6.2,5.5,1.0,1.3,44,-80,108585,11131,11211,7,Arsenal,4,Manchester United,3,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200,0,1,0.033277478069067,90,MC,Manchester United,Arsenal,0,1,2020-11-01,14500,2020,425379,0.0,0,0,0,0.033277478069067,0.0913301631808281,0.058052685111761086
