,player_name,GW,kickoff_time,total_points,goals_scored,goals_conceded,assists,clean_sheets,penalties_saved,penalties_missed,saves,own_goals,red_cards,yellow_cards,minutes,value,bonus,bps,transfers_in,influence,creativity,threat,ict_index,position_DEF,position_FWD,position_GK,position_MID,team_h_Arsenal,team_h_Manchester City,team_h_Newcastle 
15483,Kevin Long,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,106,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1
15484,Josh Brownhill,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,21,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1
15485,Johann Berg Gudmundsson,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,63,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1
15486,Joe Hart,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,386,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1
15487,Aaron Lennon,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,112,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1
15488,Abd-Al-Ali Morakinyo Olaposi Koiki,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,194,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1
15489,Anthony Driscoll-Glennon,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,378,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1
15490,Ashley Barnes,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,97,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1
15491,Ashley Westwood,28,2020-02-29,3,0,0,0,1,0,0,0,0,0,0,90,54,0,8,15675,8.8,15.4,2.0,2.6,0,0,0,1,0,0,1
15492,Bailey Peacock-Farrell,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,37,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1
15493,Ben Gibson,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,2285,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1
15494,Richarlison de Andrade,28,2020-03-01,2,0,1,0,0,0,0,0,0,0,0,90,83,0,7,179050,9.4,13.3,32.0,5.5,0,0,0,1,0,0,0
15495,Ben Mee,28,2020-02-29,5,0,0,0,1,0,0,0,0,0,1,90,50,0,19,7714,21.0,0.2,9.0,3.0,1,0,0,0,0,0,1
15496,Chris Wood,28,2020-02-29,1,0,0,0,0,0,0,0,0,0,0,32,61,0,1,5397,0.0,2.6,5.0,0.6,0,1,0,0,0,0,1
15497,Dwight McNeil,28,2020-02-29,3,0,0,0,1,0,0,0,0,0,0,90,60,0,1,43892,8.8,19.3,0.0,2.8,0,0,0,1,0,0,1
15498,Erik Pieters,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,1056,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1
15499,Jack Cork,28,2020-02-29,3,0,0,0,1,0,0,0,0,0,0,90,49,0,8,458,18.6,2.9,0.0,2.2,0,0,0,1,0,0,1
15500,James Tarkowski,28,2020-02-29,6,0,0,0,1,0,0,0,0,0,1,90,51,1,27,27090,32.2,10.5,2.0,4.5,1,0,0,0,0,0,1
15501,Jay Rodriguez,28,2020-02-29,2,0,0,0,1,0,0,0,0,0,0,90,57,0,0,5392,12.8,2.0,46.0,6.1,0,1,0,0,0,0,1
15502,Jeff Hendrick,28,2020-02-29,3,0,0,0,1,0,0,0,0,0,0,90,54,0,11,535,15.0,23.1,6.0,4.4,0,0,0,1,0,0,1
15503,Charlie Taylor,28,2020-02-29,6,0,0,0,1,0,0,0,0,0,0,90,42,0,23,48714,15.2,10.9,0.0,2.6,1,0,0,0,0,0,1
15504,Aaron Ramsdale,28,2020-02-29,2,0,2,0,0,0,0,5,0,0,0,90,46,0,18,3805,34.4,0.0,0.0,3.4,0,0,1,0,0,0,0
15505,Seamus Coleman,28,2020-03-01,1,0,0,0,0,0,0,0,0,0,0,27,53,0,4,219,8.6,4.3,0.0,1.3,1,0,0,0,0,0,0
15506,Tom Davies,28,2020-03-01,1,0,1,0,0,0,0,0,0,0,1,90,53,0,12,78,15.4,12.1,18.0,4.6,0,0,0,1,0,0,0
15507,Charlie Daniels,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,10,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
15508,Christian Saydee,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,30,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
15509,Chris Mepham,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,10,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
15510,Dan Gosling,28,2020-02-29,1,0,1,0,0,0,0,0,0,0,0,9,49,0,4,291,3.2,0.1,0.0,0.3,0,0,0,1,0,0,0
15511,David Brooks,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,8,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
15512,Diego Rico,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,3324,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
15513,Dominic Solanke,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,145,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
15514,Gavin Kilkenny,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,8,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
15515,Harry Wilson,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,5026,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
15516,Jack Simpson,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,1855,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
15517,Jack Stacey,28,2020-02-29,5,0,2,1,0,0,0,0,0,0,0,90,43,1,31,31,51.8,35.1,8.0,9.5,1,0,0,0,0,0,0
15518,Jefferson Lerma,28,2020-02-29,7,1,2,0,0,0,0,0,0,0,0,90,48,0,29,9,50.6,2.3,17.0,7.0,0,0,0,1,0,0,0
15519,Jordon Ibe,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,113,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
15520,Joshua King,28,2020-02-29,8,1,1,0,0,0,0,0,0,0,0,67,61,2,36,2129,42.4,17.2,35.0,9.5,0,1,0,0,0,0,0
15521,Junior Stanislas,28,2020-02-29,1,0,1,0,0,0,0,0,0,0,0,22,59,0,4,46,0.2,0.5,0.0,0.1,0,0,0,1,0,0,0
15522,Callum Wilson,28,2020-02-29,1,0,2,0,0,0,0,0,0,0,1,90,74,0,1,5788,11.2,2.4,42.0,5.6,0,1,0,0,0,0,0
15523,Lewis Cook,28,2020-02-29,2,0,1,0,0,0,0,0,0,0,0,80,50,0,14,93,16.0,16.7,0.0,3.3,0,0,0,1,0,0,0
15524,Asmir Begovic,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,20,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
15525,Arnaut Danjuma Groeneveld,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,10,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
15526,Erik Lamela,28,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,1987,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
15527,Gedson Carvalho Fernandes,28,2020-03-01,1,0,0,0,0,0,0,0,0,0,0,8,48,0,5,202,7.8,15.3,0.0,2.3,0,0,0,1,0,0,0
15528,Georges-Kévin Nkoudou,28,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,11,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
15529,Giovani Lo Celso,28,2020-03-01,1,0,3,0,0,0,0,0,0,0,1,90,73,0,10,1975,16.6,30.2,22.0,6.9,0,0,0,1,0,0,0
15530,Harry Kane,28,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,95,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
15531,Harry Winks,28,2020-03-01,1,0,3,0,0,0,0,0,0,0,1,90,52,0,12,422,10.2,5.7,26.0,4.2,0,0,0,1,0,0,0
15532,Heung-Min Son,28,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,827,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
15533,Hugo Lloris,28,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,6070,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
15534,Jan Vertonghen,28,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,583,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
15535,Japhet Tanganga,28,2020-03-01,1,0,3,0,0,0,0,0,0,0,0,75,41,0,9,12124,16.0,0.3,0.0,1.6,1,0,0,0,0,0,0
15536,Juan Foyth,28,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,7,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
15537,Kieran Trippier,28,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,23,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
15538,Lucas Rodrigues Moura da Silva,28,2020-03-01,2,0,3,0,0,0,0,0,0,0,0,90,71,0,7,32093,10.0,3.8,43.0,5.7,0,0,0,1,0,0,0
15539,Adam Smith,28,2020-02-29,0,0,2,0,0,0,0,0,0,0,1,90,43,0,1,176,4.4,2.3,0.0,0.7,1,0,0,0,0,0,0
15540,Andrew Surman,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,44,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
15541,Artur Boruc,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,96,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
15542,Lloyd Kelly,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,17,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
15543,Mark Travers,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,77,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
15544,Mihai-Alexandru Dobre,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,8,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
15545,Reece James,28,2020-02-29,1,0,2,0,0,0,0,0,0,0,0,90,50,0,19,18824,23.0,59.3,8.0,9.0,1,0,0,0,0,0,0
15546,Pedro Rodríguez Ledesma,28,2020-02-29,5,0,2,1,0,0,0,0,0,0,0,90,68,0,24,251,20.8,40.3,49.0,11.0,0,0,0,1,0,0,0
15547,Olivier Giroud,28,2020-02-29,5,0,2,1,0,0,0,0,0,0,0,71,65,0,10,31285,0.0,3.7,21.0,2.0,0,1,0,0,0,0,0
15548,N'Golo Kanté,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,237,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
15549,Michy Batshuayi,28,2020-02-29,1,0,0,0,0,0,0,0,0,0,0,18,66,0,2,539,0.0,0.3,4.0,0.4,0,1,0,0,0,0,0
15550,Mateo Kovacic,28,2020-02-29,2,0,2,0,0,0,0,0,0,0,0,90,53,0,14,3844,25.6,21.8,0.0,4.7,0,0,0,1,0,0,0
15551,Mason Mount,28,2020-02-29,2,0,2,0,0,0,0,0,0,0,0,90,61,0,16,113949,19.8,20.6,35.0,7.5,0,0,0,1,0,0,0
15552,Marcos Alonso,28,2020-02-29,16,2,2,0,0,0,0,0,0,0,0,90,60,3,41,19109,77.6,51.2,99.0,22.8,1,0,0,0,0,0,0
15553,Kurt Zouma,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,750,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
15554,Philip Billing,28,2020-02-29,2,0,2,0,0,0,0,0,0,0,0,90,50,0,12,2938,20.0,13.3,23.0,5.6,0,0,0,1,0,0,0
15555,Ryan Fraser,28,2020-02-29,5,0,2,1,0,0,0,0,0,0,0,90,68,0,18,885,29.0,30.4,0.0,5.9,0,0,0,1,0,0,0
15556,Sam Surridge,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,1023,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
15557,Simon Francis,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,80,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
15558,Steve Cook,28,2020-02-29,1,0,2,0,0,0,0,0,0,0,0,90,50,0,14,205,21.4,0.2,0.0,2.2,1,0,0,0,0,0,0
15559,Yerry Mina,28,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,8350,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
15560,Robert Kenedy Nunes do Nascimento,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,16,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
15561,Ross Barkley,28,2020-02-29,1,0,0,0,0,0,0,0,0,0,0,26,56,0,1,7578,0.0,5.1,10.0,1.2,0,0,0,1,0,0,0
15562,Ruben Loftus-Cheek,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,1142,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
15563,Tammy Abraham,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,49909,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
15564,Nathan Aké,28,2020-02-29,1,0,2,0,0,0,0,0,0,0,0,90,48,0,17,4043,32.4,10.3,20.0,6.3,1,0,0,0,0,0,0
15565,Luke Amos,28,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,37,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
15566,Michel Vorm,28,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,27,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
15567,Moussa Sissoko,28,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,29,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
15568,Oliver Skipp,28,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,2591,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
15569,Paulo Gazzaniga,28,2020-03-01,1,0,3,0,0,0,0,1,0,0,0,90,43,0,8,1146,10.6,0.0,0.0,1.1,0,0,1,0,0,0,0
15570,Ryan Sessegnon,28,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,6,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
15571,Theo Walcott,28,2020-03-01,2,0,1,0,0,0,0,0,0,0,0,62,62,0,3,200,0.6,4.0,0.0,0.5,0,0,0,1,0,0,0
15572,Serge Aurier,28,2020-03-01,7,1,3,0,0,0,0,0,0,0,0,81,50,0,21,10869,49.6,24.6,23.0,9.7,1,0,0,0,0,0,0
15573,Tanguy Ndombele,28,2020-03-01,1,0,0,0,0,0,0,0,0,0,0,14,58,0,4,657,3.4,1.6,0.0,0.5,0,0,0,1,0,0,0
15574,Toby Alderweireld,28,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,3471,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
15575,Troy Parrott,28,2020-03-01,1,0,0,0,0,0,0,0,0,0,0,1,43,0,3,1393,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
15576,Victor Wanyama,28,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,65,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
15577,Vincent Janssen,28,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,38,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
15578,Willy Caballero,28,2020-02-29,2,0,2,0,0,0,0,3,0,0,0,90,48,0,12,4826,27.8,0.0,0.0,2.8,0,0,1,0,0,0,0
15579,Willian Borges Da Silva,28,2020-02-29,1,0,0,0,0,0,0,0,0,0,0,26,70,0,3,17993,1.8,8.8,0.0,1.1,0,0,0,1,0,0,0
15580,Steven Bergwijn,28,2020-03-01,7,1,3,0,0,0,0,0,0,0,0,90,75,0,22,22987,35.6,13.4,25.0,7.4,0,0,0,1,0,0,0
15581,Jack Colback,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,198,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1
15582,Andy Lonergan,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,6,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
15583,Jamaal Lascelles,28,2020-02-29,6,0,0,0,1,0,0,0,0,0,0,90,43,0,20,20086,6.4,0.2,2.0,0.9,1,0,0,0,0,0,1
15584,Bruno André Cavaco Jordao,28,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,100,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
15585,Conor Coady,28,2020-03-01,1,0,2,0,0,0,0,0,0,0,0,90,50,0,10,11666,11.6,0.0,0.0,1.2,1,0,0,0,0,0,0
15586,Daniel Castelo Podence,28,2020-03-01,1,0,0,0,0,0,0,0,0,0,0,1,53,0,3,147,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
15587,Diogo Jota,28,2020-03-01,12,1,2,1,0,0,0,0,0,0,0,78,62,3,39,126775,56.4,15.5,67.0,13.9,0,1,0,0,0,0,0
15588,Hélder Costa,28,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,99,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
15589,Ivan Cavaleiro,28,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,54,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
15590,Jesús Vallejo Lázaro,28,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,2,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
15591,John Ruddy,28,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,94,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
15592,Jonathan Castro Otto,28,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,843,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
15593,João Filipe Iria Santos Moutinho,28,2020-03-01,2,0,2,0,0,0,0,0,0,0,0,90,54,0,20,12674,21.4,65.4,0.0,8.7,0,0,0,1,0,0,0
15594,Leander Dendoncker,28,2020-03-01,0,0,0,0,0,0,0,0,0,0,1,11,44,0,-2,18835,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
15595,Luke Cundle,28,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,47,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
15596,Matt Doherty,28,2020-03-01,12,1,2,1,0,0,0,0,0,0,0,90,61,2,37,56070,58.8,2.3,34.0,9.5,1,0,0,0,0,0,0
15597,Max Kilman,28,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,931,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
15598,Morgan Gibbs-White,28,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,66,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
15599,Oskar Buur,28,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,729,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
15600,Owen Otasowie,28,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,17,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
15601,Patrick Cutrone,28,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,64,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
15602,Pedro Lomba Neto,28,2020-03-01,1,0,0,0,0,0,0,0,0,0,0,16,50,0,1,1293,3.6,11.1,0.0,1.5,0,0,0,1,0,0,0
15603,Raúl Jiménez,28,2020-03-01,7,1,2,0,0,0,0,0,0,0,0,90,79,1,32,138445,38.4,15.1,55.0,10.9,0,1,0,0,0,0,0
15604,Romain Saïss,28,2020-03-01,1,0,2,0,0,0,0,0,0,0,0,90,45,0,13,96416,32.2,0.3,8.0,4.1,1,0,0,0,0,0,0
15605,Rui Pedro dos Santos Patrício,28,2020-03-01,2,0,2,0,0,0,0,3,0,0,0,90,51,0,15,24914,26.2,0.0,0.0,2.6,0,0,1,0,0,0,0
15606,Ryan Giles,28,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,44,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
15607,Rúben Diogo da Silva Neves,28,2020-03-01,2,0,2,0,0,0,0,0,0,0,0,90,52,0,12,6187,9.4,21.8,0.0,3.1,0,0,0,1,0,0,0
15608,Rúben Gonçalo Silva Nascimento Vinagre,28,2020-03-01,1,0,2,0,0,0,0,0,0,0,0,90,42,0,8,696,24.6,1.8,2.0,2.8,1,0,0,0,0,0,0
15609,Taylor Perry,28,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,57,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
15610,Willy Boly,28,2020-03-01,0,0,2,0,0,0,0,0,0,0,1,90,47,0,8,28388,17.8,0.6,2.0,2.0,1,0,0,0,0,0,0
15611,Bernard Ashley-Seal,28,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,317,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
15612,Adama Traoré,28,2020-03-01,2,0,2,0,0,0,0,0,0,0,0,73,59,0,8,67105,5.6,19.4,10.0,3.5,0,0,0,1,0,0,0
15613,Joelinton Cássio Apolinário de Lira,28,2020-02-29,2,0,0,0,1,0,0,0,0,0,0,77,55,0,10,3504,8.0,2.5,0.0,1.1,0,1,0,0,0,0,1
15614,Jonjo Shelvey,28,2020-02-29,2,0,0,0,1,0,0,0,0,0,1,90,49,0,6,518,8.2,11.3,34.0,5.4,0,0,0,1,0,0,1
15615,Oriol Romeu Vidal,28,2020-02-29,1,0,0,0,0,0,0,0,0,0,0,12,43,0,4,4232,1.2,1.3,0.0,0.3,0,0,0,1,0,0,0
15616,Pierre-Emile Højbjerg,28,2020-02-29,2,0,3,0,0,0,0,0,0,0,0,90,48,0,17,2693,22.4,22.8,38.0,8.3,0,0,0,1,0,0,0
15617,Ryan Bertrand,28,2020-02-29,1,0,3,0,0,0,0,0,0,0,0,90,48,0,13,6621,22.0,28.7,13.0,6.4,1,0,0,0,0,0,0
15618,Sam Gallagher,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,100,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
15619,Shane Long,28,2020-02-29,2,0,3,0,0,0,0,0,0,0,0,90,46,0,4,32944,3.2,4.5,24.0,3.2,0,1,0,0,0,0,0
15620,Sofiane Boufal,28,2020-02-29,1,0,2,0,0,0,0,0,0,0,0,53,55,0,5,209,5.4,22.6,4.0,3.2,0,0,0,1,0,0,0
15621,Stuart Armstrong,28,2020-02-29,2,0,3,0,0,0,0,0,0,0,0,90,52,0,12,17212,7.2,3.0,19.0,2.9,0,0,0,1,0,0,0
15622,Tyreke Johnson,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,160,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
15623,Wesley Hoedt,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,2,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
15624,William Smallbone,28,2020-02-29,2,0,3,0,0,0,0,0,0,0,0,77,45,0,10,211,15.0,7.5,4.0,2.7,0,0,0,1,0,0,0
15625,Yan Valery,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,101,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
15626,Sean Longstaff,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,493,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1
15627,Sung-yueng Ki,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,10,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1
15628,Will Norris,28,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,3658,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
15629,Thomas Allan,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,118,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1
15630,Yoshinori Muto,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,80,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1
15631,Rolando Aarons,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,7,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1
15632,Robert Elliot,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,191,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1
15633,Paul Dummett,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,6,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1
15634,Nabil Bentaleb,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,386,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1
15635,Miguel Almirón,28,2020-02-29,3,0,0,0,1,0,0,0,0,0,0,90,58,0,8,4117,19.8,53.1,63.0,13.6,0,0,0,1,0,0,1
15636,Matt Ritchie,28,2020-02-29,6,0,0,0,1,0,0,0,0,0,0,90,53,0,22,505,7.8,30.1,80.0,11.8,1,0,0,0,0,0,1
15637,Matthew Longstaff,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,220,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1
15638,Martin Dubravka,28,2020-02-29,6,0,0,0,1,0,0,1,0,0,0,90,50,0,24,17116,7.4,0.0,0.0,0.7,0,0,1,0,0,0,1
15639,Liam Gibson,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,269,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1
15640,Kelland Watts,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,1945,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1
15641,Karl Darlow,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,52,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1
15642,Jose Luis Mato Sanmartín,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,7,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1
15643,Valentino Lazaro,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,23,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1
15644,Jacob Murphy,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,2,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1
15645,Aaron Connolly,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,2821,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
15646,Aaron Mooy,28,2020-02-29,2,0,1,0,0,0,0,0,0,0,0,90,48,0,11,3177,17.8,51.3,17.0,8.6,0,0,0,1,0,0,0
