name,position,team,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Danny Rose,DEF,Spurs,0,0,0,0,0.0,332,119,0,0,0.0,0.0,2019-11-09T15:00:00Z,0,15,0,0,0,0,12,0,117341,1,1,0.0,0,-4309,2279,6588,54,True,0
Danny Ward,GK,Leicester,0,0,0,0,0.0,170,113,0,0,0.0,0.0,2019-11-09T17:30:00Z,0,1,0,0,0,0,12,0,13297,0,2,0.0,0,-327,39,366,44,True,0
Danny Welbeck,FWD,Watford,0,0,0,0,0.0,512,117,0,0,0.0,0.0,2019-11-08T20:00:00Z,0,14,0,0,0,0,12,0,9305,2,0,0.0,0,-458,30,488,59,False,0
Dan Burn,DEF,Brighton,0,0,6,0,1.5,475,115,3,0,1.5,13.2,2019-11-10T14:00:00Z,90,12,0,0,0,0,12,0,20395,1,3,0.0,0,-334,861,1195,45,False,1
Dan Gosling,MID,Bournemouth,0,0,0,0,0.0,81,116,0,0,0.0,0.0,2019-11-09T15:00:00Z,0,13,0,0,0,0,12,0,686,1,2,0.0,0,-6,7,13,49,False,0
Daryl Janmaat,DEF,Watford,0,1,31,1,10.4,359,117,0,0,3.7,19.4,2019-11-08T20:00:00Z,90,14,0,0,0,0,12,0,106939,2,0,7.0,7,19771,26645,6874,43,False,0
Davide Zappacosta,DEF,Chelsea,0,0,0,0,0.0,109,112,0,0,0.0,0.0,2019-11-09T12:30:00Z,0,7,0,0,0,0,12,0,12804,0,2,0.0,0,-192,25,217,43,True,0
David Brooks,MID,Bournemouth,0,0,0,0,0.0,76,116,0,0,0.0,0.0,2019-11-09T15:00:00Z,0,13,0,0,0,0,12,0,7464,1,2,0.0,0,-116,18,134,63,False,0
David Button,GK,Brighton,0,0,0,0,0.0,48,115,0,0,0.0,0.0,2019-11-10T14:00:00Z,0,12,0,0,0,0,12,0,1603483,1,3,0.0,0,-26030,5435,31465,40,False,0
David de Gea,GK,Man Utd,0,0,10,0,0.0,235,115,1,0,1.1,11.2,2019-11-10T14:00:00Z,90,4,0,0,0,0,12,1,1032793,1,3,0.0,2,17482,41329,23847,55,True,0
David Luiz Moreira Marinho,DEF,Arsenal,0,0,10,0,16.8,106,113,2,0,2.8,10.2,2019-11-09T17:30:00Z,90,9,0,0,0,0,12,0,421640,0,2,1.0,1,-5629,9676,15305,58,False,0
David Martin,GK,West Ham,0,0,0,0,0.0,553,111,0,0,0.0,0.0,2019-11-09T15:00:00Z,0,5,0,0,0,0,12,0,14188,0,3,0.0,0,1517,2287,770,40,False,0
David McGoldrick,FWD,Sheffield Utd,1,3,28,0,44.8,303,119,1,0,9.2,38.0,2019-11-09T15:00:00Z,90,17,0,0,0,0,12,0,9749,1,1,9.0,8,-202,297,499,54,False,0
David Silva,MID,Man City,0,0,0,0,0.0,219,114,0,0,0.0,0.0,2019-11-10T16:30:00Z,0,10,0,0,0,0,12,0,638066,1,3,0.0,0,-297618,21559,319177,77,False,0
Davinson Sánchez,DEF,Spurs,0,0,15,0,0.3,333,119,1,0,1.9,18.6,2019-11-09T15:00:00Z,90,15,0,0,0,0,12,0,61181,1,1,0.0,2,521,1835,1314,53,True,0
Davy Pröpper,MID,Brighton,0,0,5,0,2.6,54,115,3,0,1.4,11.0,2019-11-10T14:00:00Z,90,12,1,0,0,0,12,0,29526,1,3,0.0,-1,-886,259,1145,50,False,1
DeAndre Yedlin,DEF,Newcastle,0,0,20,0,0.8,253,116,1,1,8.0,44.2,2019-11-09T15:00:00Z,90,3,0,0,0,0,12,0,6148,1,2,35.0,8,414,751,337,44,True,0
Dean Henderson,GK,Sheffield Utd,0,0,16,0,0.0,471,119,1,0,2.5,25.0,2019-11-09T15:00:00Z,90,17,0,0,0,0,12,4,430174,1,1,0.0,3,40392,49544,9152,47,False,0
Declan Rice,MID,West Ham,0,0,14,0,11.5,395,111,3,0,2.4,12.8,2019-11-09T15:00:00Z,90,5,0,0,0,0,12,0,111956,0,3,0.0,2,-3138,1978,5116,48,False,0
Dejan Lovren,DEF,Liverpool,0,0,13,0,0.4,186,114,1,0,3.0,19.0,2019-11-10T16:30:00Z,90,11,0,0,0,0,12,0,22599,1,3,11.0,2,293,2198,1905,53,True,0
Demarai Gray,MID,Leicester,0,0,7,0,16.3,175,113,0,0,5.5,10.8,2019-11-09T17:30:00Z,30,1,0,0,0,0,12,0,19917,0,2,28.0,1,-59,513,572,52,True,0
Dennis Praet,MID,Leicester,0,0,4,0,5.2,517,113,0,0,2.7,3.8,2019-11-09T17:30:00Z,16,1,0,0,0,0,12,0,4521,0,2,18.0,1,-134,119,253,53,True,0
Dennis Srbeny,FWD,Norwich,0,0,0,0,0.0,279,117,0,0,0.0,0.0,2019-11-08T20:00:00Z,0,18,0,0,0,0,12,0,3274,2,0,0.0,0,-73,66,139,52,True,0
Diego Rico,DEF,Bournemouth,0,0,7,0,1.8,65,116,2,0,1.1,8.8,2019-11-09T15:00:00Z,65,13,0,0,0,0,12,0,987208,1,2,0.0,1,66729,75523,8794,43,False,0
Dimitri Foulquier,DEF,Watford,0,0,0,0,0.0,542,117,0,0,0.0,0.0,2019-11-08T20:00:00Z,0,14,0,0,0,0,12,0,12550,2,0,0.0,0,-52,853,905,40,False,0
Diogo Jota,FWD,Wolves,0,0,-9,1,8.0,410,120,0,0,11.5,11.6,2019-11-10T14:00:00Z,82,2,0,0,0,0,12,0,220566,1,2,95.0,1,-3021,4933,7954,61,True,1
Divock Origi,FWD,Liverpool,0,0,0,0,0.0,188,114,0,0,0.0,0.0,2019-11-10T16:30:00Z,0,11,0,0,0,0,12,0,195532,1,3,0.0,0,-3715,3706,7421,53,True,0
Djibril Sidibé,DEF,Everton,1,0,22,0,15.3,511,118,1,0,7.0,33.0,2019-11-09T15:00:00Z,90,16,0,0,0,0,12,0,14119,2,1,22.0,4,685,1270,585,53,False,1
Domingos Quina,MID,Watford,0,0,0,0,0.0,375,117,0,0,0.0,0.0,2019-11-08T20:00:00Z,0,14,0,0,0,0,12,0,7209,2,0,0.0,0,-467,40,507,44,False,0
Dominic Calvert-Lewin,FWD,Everton,0,0,2,0,1.2,147,118,0,0,2.2,0.4,2019-11-09T15:00:00Z,16,16,0,0,0,0,12,0,73602,2,1,20.0,1,-3479,2731,6210,58,False,0
Dominic Solanke,FWD,Bournemouth,0,0,3,0,1.8,69,116,0,0,1.2,0.6,2019-11-09T15:00:00Z,24,13,0,0,0,0,12,0,27754,1,2,10.0,1,-1488,359,1847,53,False,0
Douglas Luiz Soares de Paulo,MID,Aston Villa,0,0,15,0,3.4,470,120,2,0,2.7,8.2,2019-11-10T14:00:00Z,90,20,0,0,0,0,12,0,279610,1,2,15.0,2,9002,20498,11496,45,False,0
Dwight Gayle,FWD,Newcastle,0,0,0,0,0.0,554,116,0,0,0.0,0.0,2019-11-09T15:00:00Z,0,3,0,0,0,0,12,0,2257,1,2,0.0,0,-46,351,397,50,True,0
Dwight McNeil,MID,Burnley,1,0,27,1,66.0,97,111,0,0,11.2,38.8,2019-11-09T15:00:00Z,90,19,0,0,0,0,12,0,48482,0,3,7.0,6,7078,10989,3911,60,True,0
Ederson Santana de Moraes,GK,Man City,0,0,0,0,0.0,212,114,0,0,0.0,0.0,2019-11-10T16:30:00Z,0,10,0,0,0,0,12,0,1341787,1,3,0.0,0,-195480,7313,202793,61,False,0
Edward Nketiah,FWD,Arsenal,0,0,0,0,0.0,13,113,0,0,0.0,0.0,2019-11-09T17:30:00Z,0,9,0,0,0,0,12,0,47455,0,2,0.0,0,-586,2043,2629,43,False,0
Eldin Jakupovic,GK,Leicester,0,0,0,0,0.0,169,113,0,0,0.0,0.0,2019-11-09T17:30:00Z,0,1,0,0,0,0,12,0,7012,0,2,0.0,0,-163,46,209,44,True,0
Emerson Palmieri dos Santos,DEF,Chelsea,0,0,19,1,13.3,107,112,0,0,2.6,6.0,2019-11-09T12:30:00Z,90,7,0,0,0,0,12,0,59949,0,2,7.0,5,3010,4591,1581,55,True,1
Emiliano Buendía,MID,Norwich,0,0,7,0,5.6,283,117,2,0,1.3,3.0,2019-11-08T20:00:00Z,61,18,0,0,0,0,12,0,86934,2,0,4.0,2,-3606,4929,8535,60,True,0
Emiliano Martínez,GK,Arsenal,0,0,0,0,0.0,427,113,0,0,0.0,0.0,2019-11-09T17:30:00Z,0,9,0,0,0,0,12,0,18490,0,2,0.0,0,-284,130,414,44,False,0
Emil Krafth,DEF,Newcastle,0,0,0,0,0.0,519,116,0,0,0.0,0.0,2019-11-09T15:00:00Z,0,3,0,0,0,0,12,0,5315,1,2,0.0,0,-214,45,259,44,True,0
Enda Stevens,DEF,Sheffield Utd,0,0,12,0,17.4,291,119,1,0,4.5,22.0,2019-11-09T15:00:00Z,90,17,0,0,0,0,12,0,163297,1,1,6.0,2,24596,35017,10421,51,False,0
Eric Bailly,DEF,Man Utd,0,0,0,0,0.0,228,115,0,0,0.0,0.0,2019-11-10T14:00:00Z,0,4,0,0,0,0,12,0,2242,1,3,0.0,0,-1,31,32,49,True,0
Eric Dier,MID,Spurs,0,0,7,0,3.3,350,119,1,0,2.3,17.4,2019-11-09T15:00:00Z,90,15,0,0,0,0,12,0,12430,1,1,2.0,1,-99,211,310,49,True,1
Eric Garcia,DEF,Man City,0,0,0,0,0.0,544,114,0,0,0.0,0.0,2019-11-10T16:30:00Z,0,10,0,0,0,0,12,0,1243,1,3,0.0,0,-11,89,100,45,False,0
Erik Lamela,MID,Spurs,0,0,0,0,0.0,346,119,0,0,0.0,0.0,2019-11-09T15:00:00Z,0,15,0,0,0,0,12,0,123006,1,1,0.0,0,-32178,77,32255,58,True,0
Erik Pieters,DEF,Burnley,0,0,0,0,0.0,447,111,0,0,0.0,0.0,2019-11-09T15:00:00Z,0,19,0,0,0,0,12,0,741949,0,3,0.0,0,-52731,6396,59127,47,True,0
Ethan Ampadu,MID,Chelsea,0,0,0,0,0.0,121,112,0,0,0.0,0.0,2019-11-09T12:30:00Z,0,7,0,0,0,0,12,0,1269,0,2,0.0,0,-20,17,37,44,True,0
Etienne Capoue,MID,Watford,0,0,12,1,2.8,373,117,0,0,2.6,21.8,2019-11-08T20:00:00Z,90,14,0,0,0,0,12,0,21076,2,0,1.0,3,-870,119,989,48,False,0
Ezequiel Schelotto,DEF,Brighton,0,0,0,0,0.0,546,115,0,0,0.0,0.0,2019-11-10T14:00:00Z,0,12,0,0,0,0,12,0,19808,1,3,0.0,0,5144,6752,1608,40,False,0
Ezri Konsa Ngoyo,DEF,Aston Villa,0,0,14,0,10.3,452,120,2,0,2.4,13.8,2019-11-10T14:00:00Z,90,20,0,0,0,0,12,0,4437,1,2,0.0,1,-83,46,129,43,False,0
Fabian Delph,DEF,Everton,0,0,0,0,0.0,205,118,0,0,0.0,0.0,2019-11-09T15:00:00Z,0,16,0,0,0,0,12,0,15503,2,1,0.0,0,-498,426,924,54,False,0
Fabian Schär,DEF,Newcastle,0,0,0,0,0.0,252,116,0,0,0.0,0.0,2019-11-09T15:00:00Z,0,3,0,0,0,0,12,0,124235,1,2,0.0,0,-13286,170,13456,50,True,0
Fabio Henrique Tavares,MID,Liverpool,0,2,29,0,1.1,197,114,1,1,5.5,38.6,2019-11-10T16:30:00Z,90,11,0,0,0,0,12,0,100696,1,3,15.0,9,-2337,3775,6112,55,True,0
Fabián Balbuena,DEF,West Ham,0,0,8,0,0.3,382,111,3,0,1.8,15.4,2019-11-09T15:00:00Z,90,5,0,0,0,0,12,0,18419,0,3,2.0,1,299,736,437,43,False,0
Federico Fernández,DEF,Newcastle,1,0,14,0,1.0,254,116,1,0,5.7,33.0,2019-11-09T15:00:00Z,90,3,0,0,0,0,12,0,12568,1,2,23.0,4,1530,1928,398,44,True,1
Felipe Anderson Pereira Gomes,MID,West Ham,0,0,3,0,9.6,390,111,3,0,1.7,5.2,2019-11-09T15:00:00Z,55,5,0,0,0,0,12,0,267307,0,3,2.0,1,-13793,3055,16848,68,False,0
Fernando Luiz Rosa,MID,Man City,0,0,21,0,0.4,221,114,3,0,2.8,27.6,2019-11-10T16:30:00Z,90,10,0,0,0,0,12,0,46338,1,3,0.0,2,-237,1145,1382,52,False,0
Fikayo Tomori,DEF,Chelsea,0,3,30,1,4.9,529,112,0,0,2.7,21.6,2019-11-09T12:30:00Z,90,7,0,0,0,0,12,0,533390,0,2,0.0,9,9333,29429,20096,48,True,0
Florian Lejeune,DEF,Newcastle,0,0,0,0,0.0,257,116,0,0,0.0,0.0,2019-11-09T15:00:00Z,0,3,0,0,0,0,12,0,207,1,2,0.0,0,-3,14,17,44,True,0
Florin Andone,FWD,Brighton,0,0,0,0,0.0,46,115,0,0,0.0,0.0,2019-11-10T14:00:00Z,0,12,0,0,0,0,12,0,31988,1,3,0.0,0,-1015,60,1075,48,False,0
Francisco Femenía Far,DEF,Watford,0,0,0,0,0.0,357,117,0,0,0.0,0.0,2019-11-08T20:00:00Z,0,14,0,0,0,0,12,0,23825,2,0,0.0,0,-576,651,1227,42,False,0
Fraser Forster,GK,Southampton,0,0,0,0,0.0,317,118,0,0,0.0,0.0,2019-11-09T15:00:00Z,0,8,0,0,0,0,12,0,27851,2,1,0.0,0,-1056,45,1101,44,True,0
Frederick Woodman,GK,Newcastle,0,0,0,0,0.0,264,116,0,0,0.0,0.0,2019-11-09T15:00:00Z,0,3,0,0,0,0,12,0,62213,1,2,0.0,0,-554,678,1232,40,True,0
Frederico Rodrigues de Paula Santos,MID,Man Utd,0,0,13,0,19.1,244,115,1,0,3.8,11.2,2019-11-10T14:00:00Z,90,4,0,0,0,0,12,0,10457,1,3,8.0,2,262,768,506,53,True,0
Frédéric Guilbert,DEF,Aston Villa,0,0,7,0,1.5,458,120,2,0,2.3,21.6,2019-11-10T14:00:00Z,90,20,0,0,0,0,12,0,51737,1,2,0.0,0,-2375,800,3175,44,False,1
Gabriel Fernando de Jesus,FWD,Man City,0,0,-1,0,0.7,211,114,0,0,0.2,0.0,2019-11-10T16:30:00Z,19,10,0,0,0,0,12,0,113917,1,3,2.0,0,-13041,1518,14559,95,False,1
Gabriel Teodoro Martinelli Silva,FWD,Arsenal,0,0,0,0,0.0,504,113,0,0,0.0,0.0,2019-11-09T17:30:00Z,0,9,0,0,0,0,12,0,105287,0,2,0.0,0,7,6244,6237,45,False,0
Gary Cahill,DEF,Crystal Palace,0,0,13,0,0.3,503,112,2,0,2.3,22.2,2019-11-09T12:30:00Z,90,6,0,0,0,0,12,0,121598,0,2,0.0,1,-3352,1878,5230,45,False,0
Gaëtan Bong,DEF,Brighton,0,0,0,0,0.0,41,115,0,0,0.0,0.0,2019-11-10T14:00:00Z,0,12,0,0,0,0,12,0,8293,1,3,0.0,0,-183,60,243,43,False,0
Georges-Kévin Nkoudou,MID,Spurs,0,0,0,0,0.0,527,119,0,0,0.0,0.0,2019-11-09T15:00:00Z,0,15,0,0,0,0,12,0,882,1,1,0.0,0,-6,11,17,50,True,0
George Baldock,DEF,Sheffield Utd,0,0,21,0,6.6,294,119,1,1,7.3,47.8,2019-11-09T15:00:00Z,90,17,0,0,0,0,12,0,76628,1,1,19.0,8,6592,9747,3155,45,False,0
Georginio Wijnaldum,MID,Liverpool,0,0,16,0,3.1,199,114,1,0,1.8,7.2,2019-11-10T16:30:00Z,90,11,0,0,0,0,12,0,187726,1,3,8.0,2,-2263,10257,12520,54,True,0
Gerard Deulofeu,FWD,Watford,1,3,46,1,13.3,363,117,0,1,10.2,57.0,2019-11-08T20:00:00Z,69,14,0,0,0,0,12,0,133639,2,0,32.0,12,8142,12456,4314,61,False,0
Giovani Lo Celso,MID,Spurs,0,0,15,0,33.3,523,119,1,0,5.7,10.8,2019-11-09T15:00:00Z,90,15,0,0,0,0,12,0,17557,1,1,13.0,2,1271,1552,281,73,True,0
Glenn Murray,FWD,Brighton,0,0,1,0,0.3,44,115,1,0,0.0,0.0,2019-11-10T14:00:00Z,45,12,0,0,0,0,12,0,62579,1,3,0.0,1,-2816,349,3165,56,False,0
Grady Diangana,MID,West Ham,0,0,0,0,0.0,398,111,0,0,0.0,0.0,2019-11-09T15:00:00Z,0,5,0,0,0,0,12,0,5303,0,3,0.0,0,-128,103,231,44,False,0
Granit Xhaka,MID,Arsenal,0,0,0,0,0.0,18,113,0,0,0.0,0.0,2019-11-09T17:30:00Z,0,9,0,0,0,0,12,0,50861,0,2,0.0,0,-2529,576,3105,52,False,0
Grant Hanley,DEF,Norwich,0,0,0,0,0.0,277,117,0,0,0.0,0.0,2019-11-08T20:00:00Z,0,18,0,0,0,0,12,0,181587,2,0,0.0,0,-10687,397,11084,40,True,0
Gylfi Sigurdsson,MID,Everton,0,0,15,0,42.8,151,118,1,0,10.1,19.0,2019-11-09T15:00:00Z,90,16,0,0,0,0,12,0,227091,2,1,39.0,2,-6335,4405,10740,75,False,0
Hamza Choudhury,MID,Leicester,0,0,0,0,0.0,180,113,0,0,0.0,0.0,2019-11-09T17:30:00Z,0,1,0,0,0,0,12,0,60109,0,2,0.0,0,-4076,480,4556,45,True,0
Harry Kane,FWD,Spurs,0,0,-5,0,11.5,338,119,1,0,3.1,0.6,2019-11-09T15:00:00Z,90,15,0,0,0,0,12,0,1130448,1,1,19.0,2,-36375,49523,85898,108,True,0
Harry Lewis,GK,Southampton,0,0,0,0,0.0,548,118,0,0,0.0,0.0,2019-11-09T15:00:00Z,0,8,0,0,0,0,12,0,5481,2,1,0.0,0,239,513,274,40,True,0
Harry Maguire,DEF,Man Utd,0,0,9,0,0.8,160,115,1,0,2.6,11.0,2019-11-10T14:00:00Z,90,4,0,0,0,0,12,0,890161,1,3,14.0,2,-37399,12762,50161,54,True,0
Harry Wilson,MID,Bournemouth,0,3,26,0,1.4,505,116,2,1,7.1,34.6,2019-11-09T15:00:00Z,65,13,0,0,0,0,12,0,188930,1,2,35.0,10,-5497,10104,15601,60,False,0
Harry Winks,MID,Spurs,0,0,11,0,14.9,347,119,1,0,3.6,13.6,2019-11-09T15:00:00Z,45,15,0,0,0,0,12,0,20715,1,1,7.0,1,-496,367,863,53,True,0
Harvey Barnes,MID,Leicester,0,0,6,1,19.0,172,113,0,0,5.7,5.4,2019-11-09T17:30:00Z,73,1,0,0,0,0,12,0,76734,0,2,33.0,3,13591,19651,6060,59,True,0
Harvey Elliott,MID,Liverpool,0,0,0,0,0.0,550,114,0,0,0.0,0.0,2019-11-10T16:30:00Z,0,11,0,0,0,0,12,0,394,1,3,0.0,0,57,111,54,45,True,0
Henrikh Mkhitaryan,MID,Arsenal,0,0,0,0,0.0,16,113,0,0,0.0,0.0,2019-11-09T17:30:00Z,0,9,0,0,0,0,12,0,59501,0,2,0.0,0,-517,25,542,68,False,0
Henri Lansbury,MID,Aston Villa,0,0,5,0,20.4,35,120,1,0,2.5,4.2,2019-11-10T14:00:00Z,21,20,0,0,0,0,12,0,42650,1,2,0.0,1,-1237,456,1693,44,False,0
Heung-Min Son,MID,Spurs,0,1,22,0,29.5,342,119,1,1,14.7,43.2,2019-11-09T15:00:00Z,90,15,0,0,0,0,12,0,499029,1,1,74.0,8,-58748,79046,137794,96,True,0
Heurelho da Silva Gomes,GK,Watford,0,0,0,0,0.0,513,117,0,0,0.0,0.0,2019-11-08T20:00:00Z,0,14,0,0,0,0,12,0,14444,2,0,0.0,0,-191,126,317,45,False,0
Hugo Lloris,GK,Spurs,0,0,0,0,0.0,340,119,0,0,0.0,0.0,2019-11-09T15:00:00Z,0,15,0,0,0,0,12,0,290680,1,1,0.0,0,-15980,106,16086,54,True,0
Héctor Bellerín,DEF,Arsenal,0,0,7,0,14.9,2,113,2,0,2.9,8.6,2019-11-09T17:30:00Z,90,9,0,0,0,0,12,0,24203,0,2,5.0,0,-1764,1361,3125,54,False,1
Hélder Costa,MID,Wolves,0,0,0,0,0.0,418,120,0,0,0.0,0.0,2019-11-10T14:00:00Z,0,2,0,0,0,0,12,0,1185,1,2,0.0,0,-11,19,30,49,True,0
Ibrahim Amadou,MID,Norwich,0,0,0,0,0.0,507,117,0,0,0.0,0.0,2019-11-08T20:00:00Z,0,18,0,0,0,0,12,0,7951,2,0,0.0,0,-135,258,393,45,True,0
Idrissa Gueye,MID,Everton,0,0,0,0,0.0,156,118,0,0,0.0,0.0,2019-11-09T15:00:00Z,0,16,0,0,0,0,12,0,1327,2,1,0.0,0,-8,9,17,50,False,0
Ilkay Gündogan,MID,Man City,0,0,18,0,36.0,222,114,3,0,6.7,15.8,2019-11-10T16:30:00Z,90,10,0,0,0,0,12,0,112136,1,3,15.0,2,1050,7595,6545,52,False,0
Isaac Hayden,MID,Newcastle,0,0,9,0,13.3,271,116,1,0,2.1,7.8,2019-11-09T15:00:00Z,90,3,0,0,0,0,12,0,289714,1,2,0.0,1,7107,13182,6075,44,True,1
Isaac Success Ajayi,FWD,Watford,0,0,0,0,0.0,365,117,0,0,0.0,0.0,2019-11-08T20:00:00Z,0,14,0,0,0,0,12,0,26991,2,0,0.0,0,-369,346,715,48,False,0
Ismaïla Sarr,MID,Watford,0,0,0,0,0.0,525,117,0,0,0.0,0.0,2019-11-08T20:00:00Z,0,14,0,0,0,0,12,0,7339,2,0,0.0,0,-348,80,428,62,False,0
Issa Diop,DEF,West Ham,0,0,18,0,0.1,381,111,3,0,2.1,21.2,2019-11-09T15:00:00Z,90,5,0,0,0,0,12,0,291928,0,3,0.0,1,-33838,818,34656,45,False,0
Ivan Cavaleiro,MID,Wolves,0,0,0,0,0.0,419,120,0,0,0.0,0.0,2019-11-10T14:00:00Z,0,2,0,0,0,0,12,0,648,1,2,0.0,0,-4,18,22,49,True,0
Jack Colback,MID,Newcastle,0,0,0,0,0.0,482,116,0,0,0.0,0.0,2019-11-09T15:00:00Z,0,3,0,0,0,0,12,0,12087,1,2,0.0,0,-528,33,561,44,True,0
Jack Cork,MID,Burnley,0,0,18,1,23.3,102,111,0,0,4.7,14.4,2019-11-09T15:00:00Z,90,19,0,0,0,0,12,0,13335,0,3,9.0,3,-230,166,396,50,True,0
Jack Grealish,MID,Aston Villa,0,0,0,0,0.0,29,120,0,0,0.0,0.0,2019-11-10T14:00:00Z,0,20,0,0,0,0,12,0,286069,1,2,0.0,0,-23066,7813,30879,59,False,0
Jack O'Connell,DEF,Sheffield Utd,0,0,9,0,12.3,293,119,1,0,2.8,11.4,2019-11-09T15:00:00Z,90,17,0,0,0,0,12,0,137154,1,1,4.0,2,24761,32452,7691,46,False,0
Jack Simpson,DEF,Bournemouth,0,0,0,0,0.0,66,116,0,0,0.0,0.0,2019-11-09T15:00:00Z,0,13,0,0,0,0,12,0,444484,1,2,0.0,0,-9830,4390,14220,40,False,0
Jack Stacey,DEF,Bournemouth,0,0,0,0,0.0,446,116,0,0,0.0,0.0,2019-11-09T15:00:00Z,0,13,0,0,0,0,12,0,6601,1,2,0.0,0,-231,56,287,43,False,0
Jack Stephens,DEF,Southampton,0,0,7,0,0.2,308,118,2,0,2.2,22.2,2019-11-09T15:00:00Z,90,8,0,0,0,0,12,0,6687,2,1,0.0,1,-60,118,178,43,True,0
Jack Wilshere,MID,West Ham,0,0,0,0,0.0,394,111,0,0,0.0,0.0,2019-11-09T15:00:00Z,0,5,0,0,0,0,12,0,18348,0,3,0.0,0,-1025,26,1051,47,False,0
Jacob Murphy,MID,Newcastle,0,0,0,0,0.0,483,116,0,0,0.0,0.0,2019-11-09T15:00:00Z,0,3,0,0,0,0,12,0,579,1,2,0.0,0,-7,7,14,48,True,0
Jairo Riedewald,MID,Crystal Palace,0,0,0,0,0.0,539,112,0,0,0.0,0.0,2019-11-09T12:30:00Z,0,6,0,0,0,0,12,0,737,0,2,0.0,0,-5,58,63,45,False,0
Jake Eastwood,GK,Sheffield Utd,0,0,0,0,0.0,299,119,0,0,0.0,0.0,2019-11-09T15:00:00Z,0,17,0,0,0,0,12,0,10820,1,1,0.0,0,-636,16,652,44,False,0
Jamaal Lascelles,DEF,Newcastle,0,0,3,0,0.0,258,116,1,0,0.0,0.4,2019-11-09T15:00:00Z,19,3,0,0,0,0,12,0,399457,1,2,0.0,1,12234,22702,10468,44,True,0
Jamal Lewis,DEF,Norwich,0,0,12,0,3.5,276,117,2,0,2.6,9.4,2019-11-08T20:00:00Z,80,18,0,0,0,0,12,0,24992,2,0,13.0,1,612,1815,1203,45,True,0
James Chester,DEF,Aston Villa,0,0,0,0,0.0,23,120,0,0,0.0,0.0,2019-11-10T14:00:00Z,0,20,0,0,0,0,12,0,3670,1,2,0.0,0,-17,98,115,43,False,0
James Garner,MID,Man Utd,0,0,0,0,0.0,250,115,0,0,0.0,0.0,2019-11-10T14:00:00Z,0,4,0,0,0,0,12,0,17239,1,3,0.0,0,-465,179,644,44,True,0
James Justin,DEF,Leicester,0,0,0,0,0.0,433,113,0,0,0.0,0.0,2019-11-09T17:30:00Z,0,1,0,0,0,0,12,0,6763,0,2,0.0,0,-151,100,251,48,True,0
James Maddison,MID,Leicester,0,1,28,1,48.3,171,113,0,1,12.9,47.0,2019-11-09T17:30:00Z,90,1,0,0,0,0,12,0,1307914,0,2,34.0,9,219383,239282,19899,74,True,0
James McArthur,MID,Crystal Palace,0,0,13,0,0.8,138,112,1,0,1.6,13.4,2019-11-09T12:30:00Z,69,6,0,0,0,0,12,0,50038,0,2,2.0,2,-3154,607,3761,53,False,0
James McCarthy,MID,Crystal Palace,0,0,-2,0,0.7,157,112,0,0,1.2,3.8,2019-11-09T12:30:00Z,8,6,0,0,0,0,12,0,45981,0,2,7.0,0,-460,1551,2011,44,False,1
James Milner,MID,Liverpool,0,0,3,0,0.3,200,114,1,0,0.3,2.2,2019-11-10T16:30:00Z,29,11,0,0,0,0,12,0,46791,1,3,0.0,1,-481,2271,2752,53,True,0
James Tarkowski,DEF,Burnley,1,3,33,1,10.3,84,111,0,0,4.5,30.8,2019-11-09T15:00:00Z,90,19,0,0,0,0,12,0,105179,0,3,4.0,12,-5349,1690,7039,50,True,0
James Tomkins,DEF,Crystal Palace,0,0,13,0,0.2,124,112,2,0,2.7,23.2,2019-11-09T12:30:00Z,90,6,0,0,0,0,12,0,2228,0,2,4.0,1,-15,181,196,50,False,0
James Ward-Prowse,MID,Southampton,0,0,17,0,27.8,321,118,2,0,5.2,17.2,2019-11-09T15:00:00Z,90,8,0,0,0,0,12,0,52471,2,1,7.0,2,7390,9174,1784,58,True,0
Jamie Vardy,FWD,Leicester,1,3,38,1,21.8,166,113,0,1,12.4,54.6,2019-11-09T17:30:00Z,90,1,0,0,0,0,12,0,2148771,0,2,48.0,12,361319,374313,12994,94,True,0
Jannik Vestergaard,DEF,Southampton,0,0,13,0,0.3,304,118,2,0,2.1,20.6,2019-11-09T15:00:00Z,90,8,0,0,0,0,12,0,299928,2,1,0.0,1,-26646,1982,28628,51,True,0
Jan Bednarek,DEF,Southampton,0,0,11,0,0.3,307,118,2,0,2.1,20.2,2019-11-09T15:00:00Z,90,8,0,0,0,0,12,0,53076,2,1,0.0,1,-2451,466,2917,45,True,0
Jan Vertonghen,DEF,Spurs,0,0,0,0,0.0,330,119,0,0,0.0,0.0,2019-11-09T15:00:00Z,0,15,0,0,0,0,12,0,110238,1,1,0.0,0,-12671,61,12732,53,True,0
Javier Hernández Balcázar,FWD,West Ham,0,0,0,0,0.0,386,111,0,0,0.0,0.0,2019-11-09T15:00:00Z,0,5,0,0,0,0,12,0,28020,0,3,0.0,0,-383,26,409,60,False,0
Javier Manquillo,DEF,Newcastle,0,0,0,0,0.0,256,116,0,0,0.0,0.0,2019-11-09T15:00:00Z,0,3,0,0,0,0,12,0,9111,1,2,0.0,0,-264,72,336,43,True,0
