name,position,team,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
James Tomkins,DEF,Crystal Palace,0,0,14,0,0.3,124,184,1,0,1.5,11.0,2019-12-26T15:00:00Z,90,19,0,0,0,0,19,0,38677,1,2,4.0,2,2500,5779,3279,50,True,0
James Ward-Prowse,MID,Southampton,0,0,13,1,15.4,321,183,0,0,3.7,21.8,2019-12-26T15:00:00Z,90,6,0,0,0,0,19,0,149328,2,0,0.0,3,-2563,13600,16163,59,False,0
Jamie Vardy,FWD,Leicester,0,0,5,0,1.6,166,186,4,0,1.1,3.2,2019-12-26T20:00:00Z,90,10,0,0,0,0,19,0,3707001,4,0,6.0,2,6162,52571,46409,101,True,0
Jannik Vestergaard,DEF,Southampton,0,0,0,0,0.0,304,183,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,6,0,0,0,0,19,0,194502,2,0,0.0,0,-8367,345,8712,48,False,0
Jan Bednarek,DEF,Southampton,0,2,27,1,0.0,307,183,0,0,2.0,19.8,2019-12-26T15:00:00Z,90,6,0,0,0,0,19,0,47552,2,0,0.0,8,-1143,424,1567,44,False,0
Jan Vertonghen,DEF,Spurs,0,0,24,0,16.8,330,189,1,0,3.8,21.0,2019-12-26T12:30:00Z,90,4,0,0,0,0,19,0,146829,1,2,0.0,2,8067,11959,3892,52,True,0
Japhet Tanganga,DEF,Spurs,0,0,0,0,0.0,583,189,0,0,0.0,0.0,2019-12-26T12:30:00Z,0,4,0,0,0,0,19,0,0,1,2,0.0,0,0,0,0,40,True,0
Javier Hernández Balcázar,FWD,West Ham,0,0,0,0,0.0,386,184,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,7,0,0,0,0,19,0,26529,1,2,0.0,0,-123,14,137,60,False,0
Javier Manquillo,DEF,Newcastle,0,0,11,0,1.3,256,187,4,0,1.8,15.0,2019-12-26T17:30:00Z,90,12,0,0,0,0,19,0,24163,1,4,2.0,0,3896,5061,1165,43,False,0
Jay Rodriguez,FWD,Burnley,0,0,6,0,1.4,451,185,1,0,0.8,3.0,2019-12-26T15:00:00Z,90,8,0,0,0,0,19,0,15688,0,1,4.0,2,272,586,314,57,False,0
Jean-Philippe Gbamin,MID,Everton,0,0,0,0,0.0,497,185,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,5,0,0,0,0,19,0,2182,0,1,0.0,0,-12,8,20,48,True,0
Jed Steer,GK,Aston Villa,0,0,0,0,0.0,429,181,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,14,0,0,0,0,19,0,7121,0,1,0.0,0,-99,25,124,44,True,0
Jefferson Lerma,MID,Bournemouth,0,0,11,0,22.0,82,182,1,0,4.7,24.0,2019-12-26T15:00:00Z,90,1,0,0,0,0,19,0,10815,1,1,1.0,1,-166,355,521,48,True,1
Jeffrey Schlupp,MID,Crystal Palace,0,0,0,0,0.0,137,184,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,19,0,0,0,0,19,0,8256,1,2,0.0,0,-1189,50,1239,55,True,0
Jeff Hendrick,MID,Burnley,0,0,0,0,0.0,100,185,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,8,0,0,0,0,19,0,8331,0,1,0.0,0,-1296,32,1328,54,False,0
Jesse Lingard,MID,Man Utd,0,0,4,0,18.6,241,187,0,0,2.4,3.6,2019-12-26T17:30:00Z,27,13,0,0,0,0,19,0,57807,1,4,2.0,1,-381,866,1247,63,True,0
Jesús Vallejo Lázaro,DEF,Wolves,0,0,0,0,0.0,473,190,0,0,0.0,0.0,2019-12-27T19:45:00Z,0,11,0,0,0,0,19,0,17632,2,3,0.0,0,-145,82,227,47,True,0
Jetro Willems,DEF,Newcastle,0,0,6,0,1.7,498,187,4,0,1.6,14.6,2019-12-26T17:30:00Z,90,12,0,0,0,0,19,0,235886,1,4,0.0,0,-41247,2496,43743,47,False,0
Joelinton Cássio Apolinário de Lira,FWD,Newcastle,1,0,21,0,38.8,466,187,4,0,8.6,26.4,2019-12-26T17:30:00Z,90,12,0,0,0,0,19,0,66092,1,4,21.0,5,-1942,578,2520,56,False,0
Joel Matip,DEF,Liverpool,0,0,0,0,0.0,185,186,0,0,0.0,0.0,2019-12-26T20:00:00Z,0,9,0,0,0,0,19,0,92803,4,0,0.0,0,-2001,47,2048,52,False,0
Joel Ward,DEF,Crystal Palace,0,0,0,0,0.0,126,184,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,19,0,0,0,0,19,0,94910,1,2,0.0,0,-6366,101,6467,43,True,0
Joe Hart,GK,Burnley,0,0,0,0,0.0,95,185,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,8,0,0,0,0,19,0,83839,0,1,0.0,0,-1040,234,1274,43,False,0
Johann Berg Gudmundsson,MID,Burnley,0,0,2,0,0.5,96,185,1,0,0.0,0.0,2019-12-26T15:00:00Z,22,8,0,0,0,0,19,0,31699,0,1,0.0,1,-91,71,162,59,False,0
John Egan,DEF,Sheffield Utd,0,0,13,0,0.7,295,188,1,0,16.9,16.6,2019-12-26T15:00:00Z,90,18,0,0,0,0,19,0,55952,1,1,152.0,2,10661,12111,1450,45,True,0
John Fleck,MID,Sheffield Utd,0,0,5,0,17.8,301,188,1,0,6.1,6.8,2019-12-26T15:00:00Z,90,18,0,0,0,0,19,0,159047,1,1,36.0,2,54042,59630,5588,49,True,0
John Lundstram,DEF,Sheffield Utd,0,0,9,0,5.6,297,188,1,0,0.8,1.0,2019-12-26T15:00:00Z,90,18,0,0,0,0,19,0,3632653,1,1,1.0,2,61084,67586,6502,52,True,0
John McGinn,MID,Aston Villa,0,0,0,0,0.0,31,181,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,14,0,0,0,0,19,0,415125,0,1,0.0,0,-184274,622,184896,56,True,0
John Ruddy,GK,Wolves,0,0,0,0,0.0,412,190,0,0,0.0,0.0,2019-12-27T19:45:00Z,0,11,0,0,0,0,19,0,29135,2,3,0.0,0,-241,84,325,43,True,0
John Stones,DEF,Man City,0,0,0,0,0.0,207,190,0,0,0.0,0.0,2019-12-27T19:45:00Z,0,20,0,0,0,0,19,0,75018,2,3,0.0,0,-2859,53,2912,53,False,0
Jonas Lössl,GK,Everton,0,0,0,0,0.0,479,185,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,5,0,0,0,0,19,0,21521,0,1,0.0,0,-292,24,316,43,True,0
Jonathan Castro Otto,DEF,Wolves,0,0,9,0,32.6,402,190,2,0,7.2,11.4,2019-12-27T19:45:00Z,72,11,0,0,0,0,19,0,79618,2,3,28.0,1,-4562,1185,5747,54,True,0
Jonathan Kodjia,FWD,Aston Villa,0,0,0,0,0.0,26,181,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,14,0,0,0,0,19,0,6681,0,1,0.0,0,-53,144,197,54,True,0
Jonjo Shelvey,MID,Newcastle,0,0,0,0,0.0,269,187,0,0,0.0,0.0,2019-12-26T17:30:00Z,0,12,0,0,0,0,19,0,128606,1,4,0.0,0,9296,18870,9574,51,False,0
Jonny Evans,DEF,Leicester,0,0,13,0,0.4,162,186,4,0,1.6,15.2,2019-12-26T20:00:00Z,90,10,0,0,0,0,19,0,420366,4,0,0.0,0,6085,24859,18774,52,True,0
Jordan Ayew,FWD,Crystal Palace,1,3,54,0,38.8,468,184,1,1,16.6,72.6,2019-12-26T15:00:00Z,90,19,0,0,0,0,19,0,468716,1,2,55.0,12,-16255,15599,31854,50,True,0
Jordan Henderson,MID,Liverpool,0,0,16,1,8.5,198,186,0,0,4.0,11.6,2019-12-26T20:00:00Z,81,9,0,0,0,0,19,0,77736,4,0,20.0,3,3651,6574,2923,54,False,0
Jordan Pickford,GK,Everton,0,0,19,1,0.0,148,185,0,0,0.3,3.4,2019-12-26T15:00:00Z,90,5,0,0,0,0,19,0,513977,0,1,0.0,6,3924,10009,6085,53,True,0
Jordon Ibe,MID,Bournemouth,0,0,0,0,0.0,78,182,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,1,0,0,0,0,19,0,11583,1,1,0.0,0,-345,42,387,46,True,0
Jorge Luiz Frello Filho,MID,Chelsea,0,0,14,0,22.4,118,183,2,0,4.7,24.4,2019-12-26T15:00:00Z,90,16,0,0,0,0,19,0,237315,2,0,0.0,1,-9859,3415,13274,50,True,1
Jose Luis Mato Sanmartín,FWD,Newcastle,0,0,0,0,0.0,261,187,0,0,0.0,0.0,2019-12-26T17:30:00Z,0,12,0,0,0,0,19,0,1965,1,4,0.0,0,-10,13,23,50,False,0
Joseph Anang,GK,West Ham,0,0,0,0,0.0,582,184,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,7,0,0,0,0,19,0,0,1,2,0.0,0,0,0,0,40,False,0
Joseph Gomez,DEF,Liverpool,0,0,22,1,10.5,184,186,0,0,2.7,16.8,2019-12-26T20:00:00Z,90,9,0,0,0,0,19,0,71005,4,0,0.0,5,5002,6503,1501,51,False,1
Joseph Willock,MID,Arsenal,0,0,3,0,0.3,490,182,0,0,1.3,5.2,2019-12-26T15:00:00Z,15,3,0,0,0,0,19,0,13706,1,1,7.0,1,-187,132,319,48,False,0
Joshua King,FWD,Bournemouth,0,0,6,0,4.6,68,182,1,0,5.0,4.6,2019-12-26T15:00:00Z,65,1,0,0,0,0,19,0,286412,1,1,41.0,2,224,4641,4417,61,True,0
Josip Drmic,FWD,Norwich,0,0,0,0,0.0,434,181,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,2,0,0,0,0,19,0,4354,0,1,0.0,0,-84,7,91,54,False,0
José Diogo Dalot Teixeira,DEF,Man Utd,0,0,0,0,0.0,229,187,0,0,0.0,0.0,2019-12-26T17:30:00Z,0,13,0,0,0,0,19,0,5695,1,4,0.0,0,-38,5,43,49,True,0
José Heriberto Izquierdo Mena,MID,Brighton,0,0,0,0,0.0,51,189,0,0,0.0,0.0,2019-12-26T12:30:00Z,0,17,0,0,0,0,19,0,165,1,2,0.0,0,1,7,6,54,False,0
José Ignacio Peleteiro Romallo,MID,Aston Villa,0,0,2,0,0.0,36,181,0,0,0.0,0.0,2019-12-26T15:00:00Z,6,14,0,0,0,0,19,0,10479,0,1,0.0,1,112,396,284,58,True,0
José Ángel Esmorís Tasende,DEF,Man City,0,0,0,0,0.0,440,190,0,0,0.0,0.0,2019-12-27T19:45:00Z,0,20,0,0,0,0,19,0,16552,2,3,0.0,0,-1144,384,1528,47,False,0
José Holebas,DEF,Watford,0,0,0,0,0.0,353,188,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,15,0,0,0,0,19,0,54104,1,1,0.0,0,-1930,10,1940,46,False,0
João Filipe Iria Santos Moutinho,MID,Wolves,0,0,24,0,76.2,415,190,2,0,10.6,22.4,2019-12-27T19:45:00Z,90,11,0,0,0,0,19,0,414502,2,3,7.0,2,-1219,21458,22677,54,True,0
João Pedro Cavaco Cancelo,DEF,Man City,0,0,0,0,0.0,518,190,0,0,0.0,0.0,2019-12-27T19:45:00Z,0,20,0,0,0,0,19,0,62143,2,3,0.0,0,-1933,389,2322,53,False,0
Juan Foyth,DEF,Spurs,0,0,0,0,0.0,335,189,0,0,0.0,0.0,2019-12-26T12:30:00Z,0,4,0,0,0,0,19,0,2845,1,2,0.0,0,-26,48,74,49,True,0
Juan Mata,MID,Man Utd,0,0,14,0,22.7,242,187,0,0,3.4,7.0,2019-12-26T17:30:00Z,23,13,0,0,0,0,19,0,23665,1,4,4.0,1,-158,146,304,62,True,0
Junior Stanislas,MID,Bournemouth,0,0,0,0,0.0,77,182,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,1,0,0,0,0,19,0,578,1,1,0.0,0,58,104,46,59,True,0
Jürgen Locadia,FWD,Brighton,0,0,0,0,0.0,45,189,0,0,0.0,0.0,2019-12-26T12:30:00Z,0,17,0,0,0,0,19,0,5700,1,2,0.0,0,-42,11,53,52,False,0
Karl Darlow,GK,Newcastle,0,0,0,0,0.0,263,187,0,0,0.0,0.0,2019-12-26T17:30:00Z,0,12,0,0,0,0,19,0,8658,1,4,0.0,0,-54,36,90,43,False,0
Kasper Schmeichel,GK,Leicester,0,0,15,0,0.0,168,186,4,0,1.7,16.8,2019-12-26T20:00:00Z,90,10,0,0,0,0,19,2,1052074,4,0,0.0,0,-20628,12890,33518,54,True,0
Kayne Ramsay,DEF,Southampton,0,0,0,0,0.0,311,183,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,6,0,0,0,0,19,0,115617,2,0,0.0,0,1527,4720,3193,39,False,0
Keinan Davis,MID,Aston Villa,0,0,0,0,0.0,34,181,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,14,0,0,0,0,19,0,18453,0,1,0.0,0,351,1030,679,43,True,0
Kelechi Iheanacho,FWD,Leicester,0,0,0,0,0.0,167,186,0,0,0.0,0.0,2019-12-26T20:00:00Z,0,10,0,0,0,0,19,0,26540,4,0,0.0,0,-3751,665,4416,57,True,0
Kenny McLean,MID,Norwich,0,0,9,0,26.8,286,181,1,0,4.1,10.4,2019-12-26T15:00:00Z,90,2,0,0,0,0,19,0,12352,0,1,4.0,2,-130,167,297,49,False,0
Ken Sema,MID,Watford,0,0,0,0,0.0,372,188,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,15,0,0,0,0,19,0,1431,1,1,0.0,0,9,33,24,48,False,0
Kepa Arrizabalaga,GK,Chelsea,0,0,16,0,0.0,111,183,2,0,1.4,14.0,2019-12-26T15:00:00Z,90,16,0,0,0,0,19,1,396135,2,0,0.0,1,856,7648,6792,55,True,0
Kevin Danso,DEF,Southampton,0,0,0,0,0.0,532,183,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,6,0,0,0,0,19,0,1974,2,0,0.0,0,-64,5,69,43,False,0
Kevin De Bruyne,MID,Man City,1,0,21,0,13.8,215,190,1,0,5.1,29.2,2019-12-27T19:45:00Z,66,20,0,0,0,0,19,0,3462785,2,3,8.0,5,287829,315524,27695,104,False,0
Kevin Long,DEF,Burnley,0,0,2,0,0.1,88,185,0,0,0.0,0.0,2019-12-26T15:00:00Z,2,8,0,0,0,0,19,0,8063,0,1,0.0,1,23,115,92,43,False,0
Kieran Tierney,DEF,Arsenal,0,0,0,0,0.0,515,182,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,3,0,0,0,0,19,0,30829,1,1,0.0,0,-2645,16,2661,54,False,0
Kieran Trippier,DEF,Spurs,0,0,0,0,0.0,334,189,0,0,0.0,0.0,2019-12-26T12:30:00Z,0,4,0,0,0,0,19,0,9801,1,2,0.0,0,-30,38,68,55,True,0
Kieron Freeman,DEF,Sheffield Utd,0,0,0,0,0.0,292,188,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,18,0,0,0,0,19,0,7113,1,1,0.0,0,3,240,237,42,True,0
Konstantinos Mavropanos,DEF,Arsenal,0,0,0,0,0.0,8,182,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,3,0,0,0,0,19,0,3033,1,1,0.0,0,9,54,45,44,False,0
Kortney Hause,DEF,Aston Villa,0,0,25,1,0.3,25,181,0,0,4.9,36.6,2019-12-26T15:00:00Z,90,14,0,0,0,0,19,0,4376,0,1,12.0,6,-7,53,60,44,True,0
Kurt Zouma,DEF,Chelsea,0,0,15,0,0.3,459,183,1,0,1.4,13.2,2019-12-26T15:00:00Z,45,16,0,0,0,0,19,0,148224,2,0,0.0,1,5632,8699,3067,47,True,0
Kyle Walker-Peters,DEF,Spurs,0,0,0,0,0.0,337,189,0,0,0.0,0.0,2019-12-26T12:30:00Z,0,4,0,0,0,0,19,0,40754,1,2,0.0,0,-636,174,810,44,True,0
Kyle Walker,DEF,Man City,0,0,7,0,15.7,203,190,3,0,4.1,25.0,2019-12-27T19:45:00Z,90,20,0,0,0,0,19,0,851462,2,3,0.0,1,-2822,12497,15319,58,False,0
Laurent Koscielny,DEF,Arsenal,0,0,0,0,0.0,7,182,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,3,0,0,0,0,19,0,5722,1,1,0.0,0,-15,5,20,50,False,0
Leander Dendoncker,MID,Wolves,0,0,11,0,2.0,420,190,2,0,3.1,22.0,2019-12-27T19:45:00Z,90,11,0,0,0,0,19,0,722948,2,3,7.0,2,-3562,26390,29952,44,True,0
Leandro Trossard,MID,Brighton,0,0,4,0,10.8,421,189,0,0,1.3,2.6,2019-12-26T12:30:00Z,14,17,0,0,0,0,19,0,23910,1,2,0.0,1,-1817,816,2633,58,False,0
Lee Grant,GK,Man Utd,0,0,0,0,0.0,237,187,0,0,0.0,0.0,2019-12-26T17:30:00Z,0,13,0,0,0,0,19,0,7329,1,4,0.0,0,-39,8,47,48,True,0
Leighton Baines,DEF,Everton,0,0,0,0,0.0,145,185,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,5,0,0,0,0,19,0,13038,0,1,0.0,0,-605,539,1144,49,True,0
Leon Balogun,DEF,Brighton,0,0,0,0,0.0,40,189,0,0,0.0,0.0,2019-12-26T12:30:00Z,0,17,0,0,0,0,19,0,3977,1,2,0.0,0,-20,42,62,44,False,0
Leon Clarke,FWD,Sheffield Utd,0,0,0,0,0.0,547,188,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,18,0,0,0,0,19,0,6245,1,1,0.0,0,-113,237,350,45,True,0
Leroy Sané,MID,Man City,0,0,0,0,0.0,216,190,0,0,0.0,0.0,2019-12-27T19:45:00Z,0,20,0,0,0,0,19,0,16752,2,3,0.0,0,-15,136,151,93,False,0
Lewis Cook,MID,Bournemouth,0,0,8,0,3.4,79,182,1,0,1.5,9.6,2019-12-26T15:00:00Z,90,1,0,0,0,0,19,0,3002,1,1,2.0,1,-70,177,247,50,True,1
Lewis Dunk,DEF,Brighton,0,0,0,0,0.0,42,189,0,0,0.0,0.0,2019-12-26T12:30:00Z,0,17,0,0,0,0,19,0,940764,1,2,0.0,0,-12002,18237,30239,47,False,0
Lewis Gibson,DEF,Everton,0,0,0,0,0.0,477,185,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,5,0,0,0,0,19,0,10632,0,1,0.0,0,-47,102,149,43,True,0
Lloyd Kelly,DEF,Bournemouth,0,0,0,0,0.0,64,182,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,1,0,0,0,0,19,0,3700,1,1,0.0,0,-126,67,193,44,True,0
Lovre Kalinic,GK,Aston Villa,0,0,0,0,0.0,474,181,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,14,0,0,0,0,19,0,6695,0,1,0.0,0,-29,59,88,44,True,0
Lucas Digne,DEF,Everton,0,0,23,1,27.5,141,185,0,0,5.7,9.2,2019-12-26T15:00:00Z,90,5,0,0,0,0,19,0,868887,0,1,20.0,6,34823,43406,8583,57,True,0
Lucas Rodrigues Moura da Silva,MID,Spurs,0,0,2,0,7.8,345,189,1,0,4.0,11.6,2019-12-26T12:30:00Z,75,4,0,0,0,0,19,0,437887,1,2,21.0,1,76842,91821,14979,71,True,1
Lucas Torreira,MID,Arsenal,0,0,10,0,13.9,19,182,1,0,4.0,17.6,2019-12-26T15:00:00Z,90,3,0,0,0,0,19,0,87169,1,1,8.0,1,576,2179,1603,47,False,1
Lukasz Fabianski,GK,West Ham,0,0,0,0,0.0,388,184,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,7,0,0,0,0,19,0,142114,1,2,0.0,0,-2170,231,2401,49,False,0
Luka Milivojevic,MID,Crystal Palace,0,0,16,0,18.3,134,184,1,0,3.5,9.6,2019-12-26T15:00:00Z,90,19,0,0,0,0,19,0,171312,1,2,7.0,2,-2201,1618,3819,67,True,0
Luke Amos,MID,Spurs,0,0,0,0,0.0,351,189,0,0,0.0,0.0,2019-12-26T12:30:00Z,0,4,0,0,0,0,19,0,1032,1,2,0.0,0,12,36,24,45,True,0
Luke Cundle,MID,Wolves,0,0,0,0,0.0,567,190,0,0,0.0,0.0,2019-12-27T19:45:00Z,0,11,0,0,0,0,19,0,755,2,3,0.0,0,65,136,71,45,True,0
Luke Dreher,MID,Crystal Palace,0,0,0,0,0.0,140,184,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,19,0,0,0,0,19,0,6175,1,2,0.0,0,-75,60,135,44,True,0
Luke Freeman,MID,Sheffield Utd,0,0,0,0,0.0,441,188,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,18,0,0,0,0,19,0,5023,1,1,0.0,0,19,156,137,51,True,0
Luke Shaw,DEF,Man Utd,0,0,17,0,8.9,226,187,1,0,4.8,14.4,2019-12-26T17:30:00Z,90,13,0,0,0,0,19,0,47299,1,4,25.0,2,-417,1207,1624,54,True,0
Lys Mousset,FWD,Sheffield Utd,0,0,8,0,14.3,70,188,0,0,4.0,4.0,2019-12-26T15:00:00Z,27,18,0,0,0,0,19,0,383798,1,1,22.0,1,-46633,17646,64279,50,True,0
Maarten Stekelenburg,GK,Everton,0,0,0,0,0.0,149,185,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,5,0,0,0,0,19,0,585922,0,1,0.0,0,-3446,1868,5314,40,True,0
Mace Goodridge,MID,Burnley,0,0,0,0,0.0,571,185,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,8,0,0,0,0,19,0,142,0,1,0.0,0,11,28,17,45,False,0
Mahmoud Ahmed Ibrahim Hassan,MID,Aston Villa,0,0,11,1,27.9,465,181,0,0,6.9,10.8,2019-12-26T15:00:00Z,83,14,0,0,0,0,19,0,103642,0,1,30.0,3,-6826,3128,9954,52,True,0
Mamadou Sakho,DEF,Crystal Palace,0,0,17,0,0.6,125,184,1,0,2.3,22.4,2019-12-26T15:00:00Z,90,19,0,0,0,0,19,0,5309,1,2,0.0,2,156,224,68,50,True,0
Manuel Lanzini,MID,West Ham,0,0,8,0,40.8,391,184,2,0,5.3,10.2,2019-12-26T15:00:00Z,32,7,0,0,0,0,19,0,51865,1,2,2.0,1,-656,28,684,62,False,0
Marcos Alonso,DEF,Chelsea,0,0,0,0,0.0,103,183,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,16,0,0,0,0,19,0,191528,2,0,0.0,0,13233,16074,2841,60,True,0
Marcos Rojo,DEF,Man Utd,0,0,0,0,0.0,227,187,0,0,0.0,0.0,2019-12-26T17:30:00Z,0,13,0,0,0,0,19,0,9630,1,4,0.0,0,-92,7,99,48,True,0
Marco Stiepermann,MID,Norwich,0,0,3,0,0.3,285,181,0,0,1.9,0.2,2019-12-26T15:00:00Z,15,2,0,0,0,0,19,0,5152,0,1,18.0,1,-75,33,108,51,False,0
Marcus Rashford,FWD,Man Utd,0,0,28,0,8.4,233,187,1,1,7.7,32.2,2019-12-26T17:30:00Z,62,13,0,0,0,0,19,0,2050805,1,4,36.0,6,-47543,66025,113568,91,True,0
Marc Albrighton,MID,Leicester,0,0,3,0,0.7,174,186,3,0,0.3,1.8,2019-12-26T20:00:00Z,32,10,0,0,0,0,19,0,11975,4,0,0.0,1,-100,106,206,52,True,0
Marc Navarro,DEF,Watford,0,0,0,0,0.0,360,188,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,15,0,0,0,0,19,0,26486,1,1,0.0,0,-408,832,1240,39,False,0
Mario Lemina,MID,Southampton,0,0,0,0,0.0,324,183,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,6,0,0,0,0,19,0,3909,2,0,0.0,0,0,26,26,47,False,0
Mario Vrancic,MID,Norwich,0,0,2,0,1.1,282,181,0,0,0.5,3.4,2019-12-26T15:00:00Z,15,2,0,0,0,0,19,0,4781,0,1,0.0,1,-10,96,106,62,False,0
Marko Arnautovic,FWD,West Ham,0,0,0,0,0.0,385,184,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,7,0,0,0,0,19,0,5268,1,2,0.0,0,-12,30,42,70,False,0
Mark Duffy,MID,Sheffield Utd,0,0,0,0,0.0,300,188,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,18,0,0,0,0,19,0,1388,1,1,0.0,0,-3,17,20,52,True,0
Mark Noble,MID,West Ham,0,0,18,0,14.2,396,184,2,0,3.5,20.4,2019-12-26T15:00:00Z,90,7,0,0,0,0,19,0,36377,1,2,0.0,2,-804,679,1483,50,False,0
Mark Travers,GK,Bournemouth,0,0,0,0,0.0,74,182,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,1,0,0,0,0,19,0,11289,1,1,0.0,0,-120,15,135,43,True,0
Martin Dubravka,GK,Newcastle,0,0,17,0,0.0,262,187,4,0,3.0,29.6,2019-12-26T17:30:00Z,90,12,0,0,0,0,19,6,94629,1,4,0.0,2,283,4830,4547,50,False,0
Martin Kelly,DEF,Crystal Palace,0,0,14,0,1.0,128,184,1,0,2.0,19.0,2019-12-26T15:00:00Z,90,19,0,0,0,0,19,0,2345404,1,2,0.0,2,55249,73748,18499,44,True,0
Martín Montoya,DEF,Brighton,0,0,0,0,0.0,38,189,0,0,0.0,0.0,2019-12-26T12:30:00Z,0,17,0,0,0,0,19,0,45496,1,2,0.0,0,-1710,815,2525,45,False,0
Marvelous Nakamba,MID,Aston Villa,0,0,5,0,21.3,491,181,0,0,2.9,7.4,2019-12-26T15:00:00Z,55,14,0,0,0,0,19,0,71762,0,1,0.0,1,-2105,356,2461,44,True,0
Mason Greenwood,FWD,Man Utd,0,2,41,0,26.9,234,187,1,1,10.6,43.6,2019-12-26T17:30:00Z,90,13,0,0,0,0,19,0,778046,1,4,35.0,8,2288,36444,34156,43,True,0
Mason Holgate,DEF,Everton,0,0,23,1,1.1,478,185,0,0,5.0,15.8,2019-12-26T15:00:00Z,90,5,0,0,0,0,19,0,28635,0,1,33.0,6,7800,8564,764,44,True,0
Mason Mount,MID,Chelsea,0,0,7,0,22.6,463,183,1,0,4.6,9.2,2019-12-26T15:00:00Z,45,16,0,0,0,0,19,0,1737188,2,0,14.0,1,-36079,58454,94533,65,True,0
Matej Vydra,FWD,Burnley,0,0,0,0,0.0,92,185,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,8,0,0,0,0,19,0,4029,0,1,0.0,0,-53,40,93,53,False,0
Mateo Kovacic,MID,Chelsea,0,0,0,0,0.0,432,183,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,16,0,0,0,0,19,0,78079,2,0,0.0,0,-10103,1257,11360,53,True,0
Mathew Ryan,GK,Brighton,0,0,14,0,0.0,47,189,2,0,2.8,27.6,2019-12-26T12:30:00Z,90,17,0,0,0,0,19,3,1221016,1,2,0.0,2,-39552,4020,43572,48,False,0
Matteo Darmian,DEF,Man Utd,0,0,0,0,0.0,230,187,0,0,0.0,0.0,2019-12-26T17:30:00Z,0,13,0,0,0,0,19,0,3403,1,4,0.0,0,-8,13,21,49,True,0
Matteo Guendouzi,MID,Arsenal,0,0,0,0,0.0,21,182,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,3,0,0,0,0,19,0,510658,1,1,0.0,0,-23043,4903,27946,45,False,0
Matthew Clarke,DEF,Brighton,0,0,0,0,0.0,43,189,0,0,0.0,0.0,2019-12-26T12:30:00Z,0,17,0,0,0,0,19,0,860,1,2,0.0,0,-7,9,16,44,False,0
Matthew Longstaff,MID,Newcastle,0,0,26,0,13.3,540,187,4,1,7.1,40.4,2019-12-26T17:30:00Z,90,12,0,0,0,0,19,0,15216,1,4,17.0,7,-977,143,1120,45,False,0
Matthew Lowton,DEF,Burnley,0,0,0,0,0.0,85,185,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,8,0,0,0,0,19,0,35114,0,1,0.0,0,-2347,266,2613,43,False,0
